Doss.,Prénom Nom,genre,Col de Voza,St-Gervais,Contamines,ND la Gorge,La Balme,Bonhomme,Chapieux,Col Seigne,Lac Combal,Mt-Favre,Checrouit,Courmayeur sortie,Bertone,Bonatti,Arnouvaz,Col Ferret,La Peule,La Fouly,Champex-Lac,La Giète,Trient,Tseppes,Vallorcine,La Flégère,Chamonix,Total
746,Sam HUSBAND,M,0.0525,0.0295,0.0405,0.0145,0.0275,0.04,0.0245,0.058,0.0395,0.03,0.0185,0.032,0.0375,0.0365,0.0255,0.042,0.0165,0.0315,0.079,0.072,0.0345,0.035,0.0555,0.087,0.0405,1 days 09:20:00
324,Eva MAREKOVÁ,W,0.05084745762711865,0.02642073778664008,0.03938185443668993,0.016450648055832504,0.027417746759720838,0.041375872382851446,0.02243270189431705,0.0613160518444666,0.03938185443668993,0.029411764705882353,0.01744765702891326,0.028414755732801594,0.040877367896311065,0.04187437686939183,0.023928215353938187,0.04436689930209372,0.015453639082751745,0.03290129611166501,0.08275174476570289,0.07228315054835494,0.03788634097706879,0.036889332003988036,0.04935194416749751,0.0872382851445663,0.03389830508474576,1 days 09:26:00
1077,David BERNARDEAU,M,0.04792810783824263,0.02496255616575137,0.038941587618572145,0.016974538192710935,0.025961058412381426,0.04143784323514728,0.023464802795806292,0.05891163255117324,0.03544682975536695,0.0309535696455317,0.016475287069395907,0.04193709435846231,0.036944583125312035,0.03794308537194209,0.027958062905641536,0.046430354468297554,0.014977533699450823,0.024463305042436344,0.08587119321018473,0.0708936595107339,0.038941587618572145,0.03744383424862706,0.056415376934598103,0.08736894658012981,0.0309535696455317,1 days 09:23:00
623,Romain CHAROLLAIS,M,0.04640718562874251,0.025449101796407185,0.038922155688622756,0.01746506986027944,0.02844311377245509,0.040419161676646706,0.022954091816367265,0.06037924151696607,0.0374251497005988,0.029940119760479042,0.015968063872255488,0.038922155688622756,0.03642714570858283,0.03942115768463074,0.0249500998003992,0.04491017964071856,0.014471057884231538,0.027445109780439122,0.09231536926147704,0.0658682634730539,0.03992015968063872,0.036926147704590816,0.056387225548902194,0.08732534930139721,0.03093812375249501,1 days 09:24:00
584,Vincent VOISIN,M,0.047856430707876374,0.026919242273180457,0.03988035892323031,0.02143569292123629,0.026919242273180457,0.043369890329012964,0.025423728813559324,0.06530408773678963,0.04037886340977069,0.031904287138584245,0.016450648055832504,0.03489531405782652,0.038883349950149554,0.04037886340977069,0.02642073778664008,0.04685942173479561,0.014456630109670987,0.03090727816550349,0.08125623130608176,0.06430707876370888,0.03389830508474576,0.03290129611166501,0.05732801595214357,0.08075772681954138,0.03090727816550349,1 days 09:26:00
965,Wayne WALSH,M,0.05891163255117324,0.030454318522216674,0.04393409885172242,0.019470793809286072,0.027958062905641536,0.044932601098352475,0.022965551672491265,0.06290564153769346,0.038442336495257114,0.029955067398901646,0.01797304043934099,0.023464802795806292,0.03594608087868198,0.036944583125312035,0.0254618072890664,0.03944083874188717,0.016475287069395907,0.030454318522216674,0.08986520219670495,0.06839740389415876,0.03594608087868198,0.032451323015476784,0.04792810783824263,0.08337493759360959,0.03594608087868198,1 days 09:23:00
2090,Ludovic DUPONT,M,0.051371571072319204,0.026932668329177057,0.0399002493765586,0.014463840399002495,0.02593516209476309,0.03940149625935162,0.020947630922693267,0.06034912718204489,0.03890274314214464,0.030922693266832918,0.020448877805486283,0.03790523690773067,0.0344139650872818,0.0344139650872818,0.026433915211970076,0.04039900249376559,0.016458852867830425,0.02892768079800499,0.08029925187032419,0.06982543640897755,0.04339152119700748,0.032418952618453865,0.05785536159600998,0.085785536159601,0.041895261845386535,1 days 09:25:00
971,Benoit CHAMPOUILLON,M,0.0543640897755611,0.02892768079800499,0.04239401496259352,0.01596009975062344,0.030423940149625937,0.04488778054862843,0.023940149625935162,0.06384039900249376,0.04389027431421447,0.03291770573566085,0.017955112219451373,0.03192019950124688,0.038403990024937655,0.03790523690773067,0.02493765586034913,0.045386533665835414,0.01596009975062344,0.02743142144638404,0.08329177057356608,0.06384039900249376,0.035910224438902745,0.03341645885286783,0.04937655860349127,0.08029925187032419,0.032418952618453865,1 days 09:25:00
907,Benjamin STEEN,M,0.04572564612326044,0.025347912524850896,0.03876739562624255,0.015904572564612324,0.025347912524850896,0.040755467196819085,0.02186878727634195,0.06113320079522863,0.03926441351888668,0.030318091451292245,0.018389662027833,0.032803180914512925,0.03777335984095427,0.036779324055666,0.02584493041749503,0.04473161033797217,0.01739562624254473,0.028330019880715707,0.0874751491053678,0.0705765407554672,0.03578528827037773,0.0352882703777336,0.05815109343936382,0.08797216699801193,0.03827037773359841,1 days 09:32:00
655,Guillaume LACHAT,M,0.05067064083457526,0.0273224043715847,0.04123199205166418,0.01689021361152509,0.0273224043715847,0.04222553402881272,0.02136115250869349,0.06110283159463487,0.037257824143070044,0.030799801291604572,0.017386984600099353,0.031793343268753105,0.03825136612021858,0.03825136612021858,0.026825633383010434,0.04769001490312966,0.015896671634376552,0.029309488325881768,0.08097367113760556,0.06954793840039741,0.03576751117734724,0.03477396920019871,0.05067064083457526,0.08842523596621957,0.03825136612021858,1 days 09:33:00
176,Naomi BRAND,W,0.04319761668321748,0.023833167825223437,0.03475670307845084,0.014895729890764648,0.022840119165839126,0.036742800397219465,0.018371400198609732,0.05312810327706058,0.03326713008937438,0.02432969215491559,0.01787487586891758,0.023833167825223437,0.03426017874875869,0.033763654419066536,0.02333664349553128,0.03574975173783516,0.013902681231380337,0.0253227408142999,0.07199602780536246,0.062065541211519366,0.0451837140019861,0.03128103277060576,0.07696127110228401,0.12810327706057598,0.07100297914597815,1 days 09:34:00
1064,Tomas PILSKY,M,0.052186878727634195,0.029324055666003976,0.044234592445328035,0.017892644135188866,0.02584493041749503,0.04025844930417495,0.02286282306163022,0.05765407554671968,0.037276341948310136,0.03230616302186879,0.018389662027833,0.03479125248508946,0.03479125248508946,0.03827037773359841,0.02485089463220676,0.048707753479125246,0.016898608349900597,0.027335984095427434,0.08946322067594434,0.06510934393638171,0.03578528827037773,0.031312127236580514,0.05467196819085487,0.08250497017892644,0.037276341948310136,1 days 09:32:00
305,Claire O BRIEN SMITH,W,0.049155908639523335,0.027805362462760674,0.03922542204568024,0.015392254220456803,0.025819265143992055,0.04270109235352532,0.022343594836146972,0.05958291956305859,0.03723932472691162,0.031777557100297914,0.018867924528301886,0.025819265143992055,0.036742800397219465,0.03922542204568024,0.024826216484607744,0.04021847070506455,0.01638530287984111,0.03128103277060576,0.08291956305858987,0.070506454816286,0.041708043694141016,0.033763654419066536,0.05958291956305859,0.0903674280039722,0.036742800397219465,1 days 09:34:00
488,Koki SEITA,M,0.05514157973174367,0.029309488325881768,0.039244908097367116,0.014903129657228018,0.024838549428713365,0.04073522106308992,0.02185792349726776,0.06209637357178341,0.03626428216592151,0.029806259314456036,0.01689021361152509,0.024838549428713365,0.03576751117734724,0.03427719821162444,0.022851465474416296,0.050173869846000994,0.018877297565822158,0.03427719821162444,0.09637357178340784,0.06458022851465474,0.037257824143070044,0.037257824143070044,0.05265772478887233,0.09140586189766518,0.028315946348733235,1 days 09:33:00
585,Samuel COHEN,M,0.04858701041150223,0.027764005949429845,0.05007436787307883,0.01834407535944472,0.027764005949429845,0.04115022310361924,0.02181457610312345,0.06246901338621715,0.0421417947446703,0.035696579077838374,0.02032721864154685,0.0406544372830937,0.034209221616261776,0.04561229548834903,0.02330193356470005,0.04709965294992563,0.014377788795240456,0.027764005949429845,0.0813088745661874,0.06742687159147248,0.033217649975210706,0.03520079325731284,0.052553296975706494,0.07486365889935548,0.026276648487853247,1 days 09:37:00
869,Rickert MULDER,M,0.049554013875123884,0.028245787908820614,0.04013875123885035,0.019326065411298315,0.024777006937561942,0.03914767096134787,0.02527254707631318,0.05698711595639247,0.03766105054509415,0.028741328047571853,0.018830525272547076,0.027254707631318136,0.035678889990089196,0.03865213082259663,0.02527254707631318,0.05054509415262636,0.014866204162537165,0.028741328047571853,0.09068384539147671,0.07086223984142716,0.03369672943508424,0.038156590683845394,0.05252725470763132,0.08919722497522299,0.03518334985133796,1 days 09:38:00
646,Serge FORTINI,M,0.051587301587301584,0.025793650793650792,0.039186507936507936,0.025297619047619048,0.025793650793650792,0.041666666666666664,0.02628968253968254,0.06696428571428571,0.03869047619047619,0.033234126984126984,0.015376984126984126,0.061507936507936505,0.03571428571428571,0.03422619047619048,0.022321428571428572,0.05009920634920635,0.017361111111111112,0.025297619047619048,0.08978174603174603,0.06398809523809523,0.040674603174603176,0.03125,0.042162698412698416,0.07093253968253968,0.0248015873015873,1 days 09:36:00
823,Alexandre MAHISTRE,M,0.05096486887679367,0.028203859475507173,0.0450272142503711,0.01979218208807521,0.027709054923305294,0.045522018802572985,0.023255813953488372,0.06729341909945571,0.042058386937159825,0.0326571004453241,0.017318159327065808,0.031172686788718457,0.0400791687283523,0.03958436417615042,0.024740227610094014,0.0450272142503711,0.014349332013854528,0.029688273132112815,0.08312716476991588,0.06580900544285008,0.03166749134092034,0.0326571004453241,0.0475012370113805,0.08213755566551212,0.0326571004453241,1 days 09:41:00
681,Alexandre GNEMMI,M,0.04853888063397722,0.025755324418028726,0.03863298662704309,0.016840019811788013,0.02773650321941555,0.04110946012877662,0.022783556215948488,0.06141654284299158,0.037642397226349676,0.03714710252600297,0.01634472511144131,0.041604754829123326,0.03714710252600297,0.03863298662704309,0.02823179791976226,0.05349182763744428,0.012877662209014363,0.032194155522535906,0.09757305596830114,0.0629024269440317,0.031203566121842496,0.03070827142149579,0.0554730064388311,0.07429420505200594,0.029717682020802376,1 days 09:39:00
742,Mik GUERMEUR,M,0.049358341559723594,0.026159921026653505,0.03998025666337611,0.019743336623889437,0.025172754195459033,0.038005923000987166,0.02171767028627838,0.06071076011846002,0.03998025666337611,0.03356367226061204,0.017769002961500493,0.02813425468904245,0.038005923000987166,0.03652517275419546,0.025172754195459033,0.04096742349457058,0.013820335636722606,0.031095755182625865,0.09081934846989141,0.06959526159921027,0.03652517275419546,0.029615004935834157,0.0508390918065153,0.09427443237907206,0.04244817374136229,1 days 09:46:00
588,Wouter DE VRIES,M,0.04538727183029107,0.0246669955599408,0.03749383325111001,0.018253576714356193,0.023680315737543166,0.038973852984706465,0.024173655648741982,0.05772076961026147,0.03798717316230883,0.03453379378391712,0.016280217069560926,0.036013813517513565,0.03798717316230883,0.03749383325111001,0.025653675382338433,0.04686729156388752,0.010853478046373951,0.025653675382338433,0.10212136161815491,0.06660088801184016,0.03256043413912185,0.03206709422792304,0.06906758756783424,0.08288110508140109,0.03502713369511593,1 days 09:47:00
726,Adrien TROUILLET,M,0.04736063147508633,0.026640355204736062,0.04292057227429699,0.018746916625555006,0.027627035027133696,0.04292057227429699,0.023680315737543166,0.0646275283670449,0.038480513073507645,0.030587074494326592,0.018253576714356193,0.03552047360631475,0.03996053280710409,0.04045387271830291,0.024173655648741982,0.04242723236309817,0.017760236803157376,0.031573754316724226,0.07893438579181056,0.0646275283670449,0.03749383325111001,0.030587074494326592,0.053774050320670945,0.08386778490379872,0.0370004933399112,1 days 09:47:00
284,Susany PERARDT,W,0.042364532019704436,0.023645320197044337,0.034482758620689655,0.013793103448275862,0.023645320197044337,0.0374384236453202,0.019704433497536946,0.0561576354679803,0.03645320197044335,0.02857142857142857,0.019704433497536946,0.035467980295566505,0.034482758620689655,0.03842364532019704,0.02561576354679803,0.03940886699507389,0.01921182266009852,0.03596059113300493,0.08029556650246306,0.0729064039408867,0.04827586206896552,0.03251231527093596,0.06945812807881774,0.0916256157635468,0.04039408866995074,1 days 09:50:00
