Doss.,Prénom Nom,genre,Col  Voza,St-Gervais,Contamines,La Balme,Bonhomme,Chapieux,Col Seigne,Lac Combal,Mt-Favre,Checrouit ,Courmayeur,Bertone,Arnouvaz,Col Ferret,La Fouly,Champex,Plan l'Au,La Giète,Trient,Tseppes,Vallorcine,T.auxVents,La Flégère,Chamonix,Total
408,Jun ARAKAWA,M,0.05539691604797259,0.03026841804683038,0.0422615648201028,0.045688178183894916,,,0.06624785836664764,0.0422615648201028,0.03083952027412907,0.01770416904625928,0.03198172472872644,0.03540833809251856,0.061107938320959454,0.041119360365505425,0.045688178183894916,0.06396344945745289,0.03597944031981725,0.04854368932038835,0.022844089091947458,0.03712164477441462,0.05539691604797259,0.06681896059394632,0.02569960022844089,0.034266133637921185,1 days 05:11:00
690,Axel POUDES,M,0.05365296803652968,0.028538812785388126,0.045662100456621,0.057648401826484015,0.04794520547945205,0.01769406392694064,0.0730593607305936,0.04052511415525114,0.0319634703196347,0.0182648401826484,0.037100456621004564,0.04737442922374429,0.06107305936073059,0.046232876712328765,0.03995433789954338,0.0702054794520548,0.028538812785388126,0.05251141552511415,0.026255707762557076,0.039383561643835614,0.0365296803652968,0.05365296803652968,0.01769406392694064,0.028538812785388126,1 days 05:12:00
1052,Nuno SANTOS,M,0.047212741751990896,0.026166097838452786,0.03754266211604096,0.03981797497155859,,,0.06257110352673492,0.04209328782707622,0.02901023890784983,0.01820250284414107,0.032423208191126277,0.04209328782707622,0.06029579067121729,0.044937428896473265,0.042662116040955635,0.07508532423208192,0.030716723549488054,0.05631399317406143,0.026734926052332197,0.040386803185438,0.04664391353811149,0.06996587030716724,0.02844141069397042,0.040955631399317405,1 days 05:18:00
738,Antoine LALLIER,M,0.057987492893689596,0.029562251279135872,0.044911881750994885,0.046617396247868106,0.044911881750994885,0.018192154633314382,0.06822057987492894,0.04093234792495736,0.030699260943718023,0.018192154633314382,0.027288231949971573,0.04377487208641274,0.06083001705514497,0.041500852757248435,0.04093234792495736,0.07163160886867538,0.030699260943718023,0.052870949403069925,0.02274019329164298,0.03808982376350199,0.04263786242183058,0.06651506537805571,0.023877202956225127,0.036384309266628764,1 days 05:19:00
902,Vivien DUCHESNE,M,0.05795454545454545,0.028977272727272727,0.04375,0.05,0.044886363636363634,0.01818181818181818,0.06875,0.03977272727272727,0.033522727272727273,0.01875,0.033522727272727273,0.04261363636363636,0.06420454545454546,0.05056818181818182,0.04147727272727273,0.07443181818181818,0.033522727272727273,0.048863636363636366,0.022727272727272728,0.03920454545454546,0.038636363636363635,0.056818181818181816,0.020454545454545454,0.028409090909090908,1 days 05:20:00
522,Thomas JEDAR,M,0.05053946621237933,0.02612152186257808,0.039750141964792735,0.04599659284497445,0.04258943781942078,0.017035775127768313,0.06927881885292447,0.04258943781942078,0.03577512776831346,0.019875070982396367,0.031232254400908575,0.04088586030664395,0.060193072118114706,0.04315729699034639,0.039182282793867124,0.0704145371947757,0.032935831913685404,0.055082339579784215,0.02555366269165247,0.04826802952867689,0.04770017035775128,0.059057353776263484,0.022714366837024418,0.034071550255536626,1 days 05:21:00
717,Damien ANQUEZ,M,0.054514480408858604,0.030664395229982964,0.043725156161272004,0.04826802952867689,0.04656445201590006,0.019875070982396367,0.07552526973310619,0.04088586030664395,0.034071550255536626,0.019875070982396367,0.03634298693923907,0.04258943781942078,0.06587166382737081,0.04202157864849517,0.045428733674048836,0.06871095968199886,0.029528676888131742,0.049403747870528106,0.022714366837024418,0.034639409426462237,0.04315729699034639,0.05394662123793299,0.019875070982396367,0.03180011357183418,1 days 05:21:00
490,Albert NAVARRO LOPEZ,M,0.047078842881452074,0.024957458876914352,0.04027226318774816,0.052183777651730004,0.041406693136698806,0.018150879183210438,0.07260351673284175,0.03800340328984685,0.032898468519568916,0.017016449234259785,0.030062393647192286,0.04367555303460011,0.0760068065796937,0.05445263754963131,0.04367555303460011,0.07714123652864435,0.02949517867271696,0.05161656267725468,0.026091888825865002,0.0368689733408962,0.03743618831537152,0.055587067498581964,0.02041973908111174,0.032898468519568916,1 days 05:23:00
436,Dimitar MARINOV,M,0.056657223796033995,0.028895184135977338,0.04589235127478754,0.04702549575070822,0.04475920679886686,0.017563739376770537,0.06912181303116147,0.04362606232294618,0.036260623229461754,0.02379603399433428,0.029461756373937678,0.037960339943342775,0.06912181303116147,0.059490084985835696,0.054957507082152975,0.0821529745042493,0.020396600566572238,0.04589235127478754,0.02152974504249292,0.03512747875354107,0.03172804532577904,0.053824362606232294,0.0169971671388102,0.027762039660056657,1 days 05:25:00
1162,Jiří VAINERT,M,0.062146892655367235,0.029943502824858758,0.04632768361581921,0.04576271186440678,0.04463276836158192,0.01864406779661017,0.0655367231638418,0.04180790960451977,0.031638418079096044,0.01977401129943503,0.029943502824858758,0.04011299435028248,0.060451977401129946,0.0423728813559322,0.04350282485875706,0.06892655367231638,0.023728813559322035,0.05649717514124294,0.025423728813559324,0.03333333333333333,0.03954802259887006,0.06271186440677966,0.025423728813559324,0.04180790960451977,1 days 05:30:00
491,Artur PIECHA,M,0.05141242937853107,0.02598870056497175,0.04124293785310734,0.04406779661016949,0.04293785310734463,0.01638418079096045,0.06271186440677966,0.03672316384180791,0.031638418079096044,0.01694915254237288,0.030508474576271188,0.04519774011299435,0.061016949152542375,0.0519774011299435,0.03898305084745763,0.0711864406779661,0.030508474576271188,0.05480225988700565,0.020903954802259886,0.0480225988700565,0.04576271186440678,0.07231638418079096,0.024858757062146894,0.03389830508474576,1 days 05:30:00
966,Domingo RUIZ VELEZ,M,0.050790067720090294,0.02708803611738149,0.04401805869074492,0.05248306997742664,0.04345372460496614,0.016930022573363433,0.06997742663656885,0.040067720090293454,0.031038374717832957,0.01805869074492099,0.03216704288939052,0.04232505643340858,0.06376975169300225,0.04853273137697517,0.041196388261851014,0.07279909706546275,0.03160270880361174,0.055304740406320545,0.024266365688487584,0.03893905191873589,0.041196388261851014,0.061512415349887134,0.0208803611738149,0.03160270880361174,1 days 05:32:00
564,Arnaud GALLAY,M,0.04966139954853273,0.027652370203160272,0.03893905191873589,0.04345372460496614,0.04288939051918736,0.01805869074492099,0.06941309255079006,0.04232505643340858,0.030474040632054177,0.019187358916478554,0.03611738148984198,0.045146726862302484,0.060948081264108354,0.04683972911963882,0.046275395033860044,0.0744920993227991,0.039503386004514675,0.05417607223476298,0.023702031602708805,0.03893905191873589,0.04288939051918736,0.056433408577878104,0.023702031602708805,0.02878103837471783,1 days 05:32:00
378,Xavier SANTASUSANA ESQUIUS,M,0.05352112676056338,0.0276056338028169,0.04338028169014085,0.04619718309859155,,,0.06873239436619719,0.04112676056338028,0.03436619718309859,0.01971830985915493,0.0276056338028169,0.04338028169014085,0.06704225352112676,0.043943661971830986,0.04507042253521127,0.07436619718309859,0.024225352112676058,0.05577464788732395,0.025915492957746478,0.036056338028169016,0.03943661971830986,0.06366197183098592,0.024225352112676058,0.031549295774647886,1 days 05:35:00
48,Canhua LUO,M,0.04732394366197183,0.024225352112676058,0.03436619718309859,0.03943661971830986,0.03830985915492958,0.016338028169014085,0.056901408450704224,0.030985915492957747,0.025915492957746478,0.016338028169014085,0.02140845070422535,0.038873239436619716,0.061971830985915494,0.03943661971830986,0.03492957746478873,0.054084507042253524,0.02535211267605634,0.04619718309859155,0.01971830985915493,0.05577464788732395,0.10309859154929578,0.08169014084507042,0.03380281690140845,0.05352112676056338,1 days 05:35:00
414,Federico PACHECO,M,0.04560810810810811,0.02533783783783784,0.04054054054054054,0.04786036036036036,0.039414414414414414,0.017454954954954954,0.061936936936936936,0.04054054054054054,0.028153153153153154,0.018018018018018018,0.029842342342342343,0.03885135135135135,0.061936936936936936,0.04222972972972973,0.03997747747747748,0.07713963963963964,0.03209459459459459,0.05518018018018018,0.02533783783783784,0.059684684684684686,0.046734234234234236,0.06644144144144144,0.023085585585585586,0.0365990990990991,1 days 05:36:00
588,Florian PAUZE,M,0.060674157303370786,0.03089887640449438,0.0449438202247191,0.04662921348314607,,,0.06853932584269663,0.042134831460674156,0.03258426966292135,0.019662921348314606,0.029775280898876405,0.04101123595505618,0.06460674157303371,0.044382022471910115,0.042134831460674156,0.06797752808988763,0.024719101123595506,0.052247191011235955,0.025842696629213482,0.037640449438202245,0.04157303370786517,0.06179775280898876,0.023033707865168538,0.034269662921348316,1 days 05:40:00
539,Maurizio FERRATUSCO,M,0.055524397083567024,0.029725182277061134,0.04206393718452047,0.044868199663488505,,,0.06842400448681997,0.04150308468872686,0.035333707234997194,0.019068984856982614,0.029164329781267526,0.04150308468872686,0.0628154795288839,0.045429052159282106,0.04318564217610768,0.07459338194054964,0.03196859226023556,0.05272013460459899,0.02411665731912507,0.039820527201346045,0.045429052159282106,0.06393718452047112,0.02131239484015704,0.025799214806505887,1 days 05:43:00
386,Jesus FRAILE,M,0.053251121076233185,0.02858744394618834,0.04204035874439462,0.04932735426008968,0.044282511210762335,0.01905829596412556,0.07230941704035874,0.04091928251121076,0.03811659192825112,0.020179372197309416,0.03755605381165919,0.043721973094170405,0.05997757847533632,0.042600896860986545,0.04484304932735426,0.07903587443946189,0.029708520179372196,0.04652466367713005,0.021860986547085202,0.03531390134529148,0.03867713004484305,0.05941704035874439,0.021860986547085202,0.030829596412556053,1 days 05:44:00
512,Michael CADY,M,0.048712206047032476,0.025755879059350503,0.04311310190369541,0.04703247480403135,0.04479283314669653,0.019036954087346025,0.07054871220604703,0.040873460246360585,0.03471444568868981,0.018477043673012318,0.0335946248600224,0.0425531914893617,0.059910414333706606,0.04703247480403135,0.04143337066069429,0.07390817469204927,0.02967525195968645,0.05431131019036954,0.030795072788353865,0.04143337066069429,0.037513997760358346,0.06215005599104143,0.02295632698768197,0.02967525195968645,1 days 05:46:00
616,Jean-Philippe LEBEAU,M,0.05145413870246085,0.027404921700223715,0.04138702460850112,0.0436241610738255,0.0436241610738255,0.01901565995525727,0.06599552572706935,0.04138702460850112,0.031879194630872486,0.02069351230425056,0.03467561521252797,0.042505592841163314,0.06096196868008948,0.0447427293064877,0.04809843400447427,0.0743847874720358,0.0296420581655481,0.053131991051454136,0.02796420581655481,0.03523489932885906,0.04865771812080537,0.06040268456375839,0.021252796420581657,0.031879194630872486,1 days 05:48:00
1076,Robert JONES,M,0.05701509223029626,0.03018446059250978,0.045276690888764674,0.047512576858580215,0.047512576858580215,0.020122973728339856,0.07322526551145891,0.045835662381218556,0.03409726103968697,0.021240916713247623,0.03130240357741755,0.041922861934041364,0.0626048071548351,0.044158747903856904,0.040804918949133594,0.06987143655673561,0.024594745667970933,0.05030743432084964,0.024035774175517048,0.04024594745667971,0.03521520402459474,0.05925097820011179,0.022358859698155393,0.03130240357741755,1 days 05:49:00
560,Nathan BOIRIN,M,0.05139664804469274,0.026815642458100558,0.04022346368715084,0.053631284916201116,0.04357541899441341,0.01675977653631285,0.06815642458100558,0.037430167597765365,0.0329608938547486,0.017877094972067038,0.03687150837988827,0.042458100558659215,0.06368715083798883,0.04636871508379888,0.03910614525139665,0.07039106145251396,0.04022346368715084,0.048044692737430165,0.0223463687150838,0.036312849162011177,0.044134078212290505,0.0659217877094972,0.02346368715083799,0.031843575418994415,1 days 05:50:00
601,Antoine MIEL,M,0.04743303571428571,0.025111607142857144,0.03794642857142857,0.040736607142857144,0.040736607142857144,0.017299107142857144,0.06752232142857142,0.03850446428571429,0.030691964285714284,0.018415178571428572,0.029575892857142856,0.040736607142857144,0.0625,0.045200892857142856,0.04799107142857143,0.08203125,0.029017857142857144,0.052455357142857144,0.025669642857142856,0.03627232142857143,0.05580357142857143,0.06305803571428571,0.027901785714285716,0.037388392857142856,1 days 05:52:00
776,Nicolas COINTEPAS,M,0.05181058495821727,0.02841225626740947,0.04178272980501393,0.04401114206128134,0.045682451253481894,0.01894150417827298,0.0690807799442897,0.04178272980501393,0.033983286908077996,0.020612813370473538,0.03732590529247911,0.041225626740947076,0.06406685236768803,0.043454038997214485,0.04401114206128134,0.07298050139275766,0.027298050139275765,0.052924791086350974,0.02562674094707521,0.038440111420612814,0.03899721448467967,0.06406685236768803,0.022841225626740947,0.03064066852367688,1 days 05:55:00
1215,Mickael GARDIZE,M,0.048467966573816156,0.02618384401114206,0.038440111420612814,0.041225626740947076,0.04011142061281337,0.01838440111420613,0.06183844011142061,0.038440111420612814,0.029526462395543174,0.020612813370473538,0.04958217270194986,0.03899721448467967,0.0596100278551532,0.041225626740947076,0.040668523676880224,0.07688022284122563,0.04233983286908078,0.045682451253481894,0.0233983286908078,0.03676880222841226,0.04456824512534819,0.06963788300835655,0.02841225626740947,0.03899721448467967,1 days 05:55:00
429,Nicolas GARIN-LAUREL,M,0.05108273181565797,0.027207107162687396,0.03997779011660189,0.044975013881177126,0.0421987784564131,0.018878400888395337,0.06607440310938367,0.0421987784564131,0.03331482509716824,0.01943364797334814,0.03997779011660189,0.03997779011660189,0.06218767351471405,0.044975013881177126,0.04886174347584675,0.07384786229872294,0.024430871737923375,0.05219322598556358,0.028872848417545807,0.03553581343697946,0.043309272626318715,0.061632426429761245,0.024430871737923375,0.034425319267073845,1 days 06:01:00
562,David PEREZ,M,0.04827968923418424,0.02719200887902331,0.03829078801331853,0.04495005549389567,0.04384017758046615,0.01609322974472808,0.06881243063263041,0.038845726970033294,0.032741398446170925,0.018867924528301886,0.033296337402885685,0.04384017758046615,0.06825749167591565,0.05160932297447281,0.04772475027746948,0.0876803551609323,0.03440621531631521,0.05271920088790233,0.017758046614872364,0.03773584905660377,0.03440621531631521,0.06270810210876804,0.021642619311875694,0.02830188679245283,1 days 06:02:00
349,Pierre LE TORTOREC,M,0.04658901830282862,0.02329450915141431,0.036051026067665005,0.03826955074875208,0.03937881308929562,0.014420410427066,0.057681641708264,0.03438713255684969,0.028286189683860232,0.016638935108153077,0.020521353300055462,0.03716028840820854,0.059900166389351084,0.048807542983915694,0.04603438713255685,0.06267332224070993,0.025513033832501388,0.056017748197448695,0.03216860787576262,0.043815862451469775,0.056017748197448695,0.08652246256239601,0.03494176372712146,0.05490848585690516,1 days 06:03:00
1355,Jose Maria CERMEÑO VEGA,M,0.06097560975609756,0.03048780487804878,0.04767184035476718,0.04988913525498891,0.045454545454545456,0.017738359201773836,0.07095343680709534,0.038802660753880266,0.031042128603104215,0.018292682926829267,0.03492239467849224,0.041019955654102,0.06208425720620843,0.03824833702882483,0.045454545454545456,0.07317073170731707,0.02993348115299335,0.04878048780487805,0.026053215077605323,0.03215077605321508,0.041019955654102,0.061529933481152994,0.024390243902439025,0.02993348115299335,1 days 06:04:00
801,Guillaume MITTNACHT,M,0.05426356589147287,0.027131782945736434,0.040420819490586936,0.05149501661129568,,,0.0636766334440753,0.03875968992248062,0.031007751937984496,0.018826135105204873,0.024363233665559248,0.04318936877076412,0.06256921373200443,0.04097452934662237,0.042081949058693245,0.07198228128460686,0.03156146179401993,0.05260243632336656,0.024363233665559248,0.04540420819490587,0.05094130675526024,0.06866002214839424,0.02602436323366556,0.02768549280177187,1 days 06:06:00
483,Florent DUSSAUZE,M,0.05260243632336656,0.02547065337763012,0.03986710963455149,0.050387596899224806,,,0.0664451827242525,0.036544850498338874,0.03322259136212625,0.016611295681063124,0.03322259136212625,0.03986710963455149,0.05758582502768549,0.04097452934662237,0.03820598006644518,0.08361018826135105,0.029346622369878183,0.05260243632336656,0.024363233665559248,0.04540420819490587,0.05094130675526024,0.06866002214839424,0.02602436323366556,0.02768549280177187,1 days 06:06:00
980,Christophe AUFFRET,M,0.05414364640883978,0.029281767955801105,0.045303867403314914,0.05082872928176796,0.049723756906077346,0.018232044198895028,0.07679558011049724,0.041988950276243095,0.03867403314917127,0.018232044198895028,0.030939226519337018,0.04364640883977901,0.06077348066298342,0.0430939226519337,0.04088397790055249,0.06961325966850829,0.0281767955801105,0.05027624309392265,0.020441988950276244,0.037016574585635356,0.039226519337016576,0.06022099447513812,0.020994475138121547,0.03149171270718232,1 days 06:10:00
432,Patrick COLE,M,0.05135284373274434,0.025952512424075095,0.04030922142462728,0.04307012700165654,0.041965764770844835,0.0176697956929873,0.06515737161789067,0.04030922142462728,0.030922142462727776,0.0176697956929873,0.02816123688569851,0.04362230811706239,0.0623964660408614,0.03975704030922143,0.041413583655438985,0.06791827719491994,0.030922142462727776,0.060739922694643844,0.02650469353948095,0.04417448923246825,0.048591938155715074,0.06736609607951408,0.027056874654886803,0.03699613473219216,1 days 06:11:00
152,Esteban GARCÍA RODRÍGUEZ,M,0.04856512141280353,0.02704194260485651,0.04083885209713024,0.05353200883002208,0.03863134657836645,0.018763796909492272,0.06788079470198675,0.0380794701986755,0.03421633554083885,0.018763796909492272,0.030353200883002206,0.04415011037527594,0.06512141280353201,0.04249448123620309,0.04359823399558499,0.08112582781456953,0.04470198675496689,0.04746136865342163,0.023178807947019868,0.03200883002207505,0.039735099337748346,0.06070640176600441,0.024834437086092714,0.03421633554083885,1 days 06:12:00
1061,Alain ETCHEVERRY,M,0.052980132450331126,0.02869757174392936,0.04249448123620309,0.04911699779249448,0.04415011037527594,0.019315673289183224,0.0717439293598234,0.041390728476821195,0.033112582781456956,0.019867549668874173,0.039735099337748346,0.03863134657836645,0.059602649006622516,0.04028697571743929,0.04194260485651214,0.07229580573951434,0.032560706401766004,0.05022075055187638,0.024834437086092714,0.039735099337748346,0.04194260485651214,0.061258278145695365,0.02207505518763797,0.03200883002207505,1 days 06:12:00
799,Guillaume GRASSET,M,0.051267916207276734,0.02866593164277839,0.04189636163175303,0.047960308710033074,0.043550165380374865,0.018743109151047408,0.06670341786108049,0.041345093715545754,0.03197353914002205,0.019294377067254686,0.028114663726571114,0.04244762954796031,0.06670341786108049,0.04244762954796031,0.044101433296582136,0.06725468577728776,0.029217199558985666,0.054575523704520394,0.024255788313120176,0.037486218302094816,0.04244762954796031,0.06945975744211687,0.024807056229327454,0.03528114663726571,1 days 06:14:00
794,Brandon CREWS,M,0.05399449035812672,0.027548209366391185,0.03911845730027548,0.046831955922865015,0.04077134986225895,0.01818181818181818,0.06556473829201102,0.04132231404958678,0.02975206611570248,0.020385674931129475,0.03801652892561983,0.0418732782369146,0.06721763085399449,0.04462809917355372,0.049586776859504134,0.06887052341597796,0.03801652892561983,0.0534435261707989,0.024242424242424242,0.03526170798898071,0.03856749311294766,0.06170798898071626,0.0209366391184573,0.03415977961432507,1 days 06:15:00
531,Tanguy EPALE,M,0.049890350877192985,0.027412280701754384,0.04057017543859649,0.04111842105263158,0.04331140350877193,0.017543859649122806,0.0668859649122807,0.04111842105263158,0.03782894736842105,0.019736842105263157,0.03837719298245614,0.044956140350877194,0.06633771929824561,0.044956140350877194,0.043859649122807015,0.07346491228070176,0.02850877192982456,0.051535087719298246,0.02631578947368421,0.03673245614035088,0.042214912280701754,0.06414473684210527,0.023026315789473683,0.030153508771929825,1 days 06:24:00
439,Flávio VIEIRA,M,0.05150684931506849,0.025753424657534246,0.044931506849315066,0.047123287671232875,0.042739726027397264,0.01643835616438356,0.06575342465753424,0.03726027397260274,0.03287671232876712,0.01808219178082192,0.03232876712328767,0.042739726027397264,0.06027397260273973,0.044931506849315066,0.04219178082191781,0.07178082191780821,0.04657534246575343,0.0547945205479452,0.023561643835616437,0.03890410958904109,0.04547945205479452,0.06027397260273973,0.021369863013698632,0.03232876712328767,1 days 06:25:00
537,Nelson VIEIRA,M,0.05150684931506849,0.025753424657534246,0.044931506849315066,0.047123287671232875,0.042739726027397264,0.01643835616438356,0.06575342465753424,0.03726027397260274,0.03287671232876712,0.01808219178082192,0.03232876712328767,0.042739726027397264,0.06027397260273973,0.044931506849315066,0.04219178082191781,0.07178082191780821,0.04657534246575343,0.0547945205479452,0.023561643835616437,0.03890410958904109,0.04547945205479452,0.06027397260273973,0.021369863013698632,0.03232876712328767,1 days 06:25:00
505,Takeshi NODA,M,0.05315068493150685,0.02958904109589041,0.04328767123287671,0.04328767123287671,0.042739726027397264,0.019726027397260273,0.06356164383561644,0.040547945205479455,0.03123287671232877,0.019178082191780823,0.024657534246575342,0.038356164383561646,0.06684931506849315,0.046027397260273974,0.04547945205479452,0.07726027397260274,0.03506849315068493,0.052054794520547946,0.024657534246575342,0.03945205479452055,0.038356164383561646,0.06136986301369863,0.025753424657534246,0.038356164383561646,1 days 06:25:00
1026,Zen SHERLEY-DALE,M,0.050383351588170866,0.027382256297918947,0.04326396495071194,0.05750273822562979,0.044906900328587074,0.020262869660460023,0.07338444687842278,0.04600219058050383,0.035596933187294635,0.020262869660460023,0.033406352683461114,0.03888280394304491,0.06297918948521358,0.04107338444687842,0.04271631982475356,0.07228915662650602,0.030120481927710843,0.04874041621029573,0.020262869660460023,0.04271631982475356,0.04216867469879518,0.05859802847754655,0.019715224534501644,0.027382256297918947,1 days 06:26:00
659,Jean Louis VALLET,M,0.04811372334609076,0.026790595954073265,0.038819026790595956,0.05139420448332422,,,0.0683433570256971,0.04428649535265172,0.03225806451612903,0.019682886823400764,0.03991252050300711,0.038819026790595956,0.06287588846364134,0.04428649535265172,0.04373974849644614,0.06943685073810825,0.03444505194095134,0.049207217058501916,0.02405686167304538,0.03444505194095134,0.04155276107162384,0.0612356478950246,0.02569710224166211,0.0377255330781848,1 days 06:29:00
339,Pierre GAPIHAN,M,0.04264625478403499,0.022963367960634227,0.03389830508474576,0.03936577364680153,0.037178786221979225,0.01530891197375615,0.057408419901585565,0.03444505194095134,0.026790595954073265,0.018589393110989613,0.022963367960634227,0.0377255330781848,0.056861673045379986,0.03936577364680153,0.038819026790595956,0.06396938217605248,0.03389830508474576,0.12903225806451613,0.02569710224166211,0.04209950792782941,0.056314926189174414,0.06506287588846364,0.026790595954073265,0.03280481137233461,1 days 06:29:00
599,Joelso CORDEIRO,M,0.05128205128205128,0.027277686852154936,0.041462084015275506,0.0447354064375341,0.0430987452264048,0.01745771958537916,0.06819421713038734,0.04091653027823241,0.03764320785597381,0.019094380796508457,0.031642116748499725,0.041462084015275506,0.06546644844517185,0.0447354064375341,0.05291871249318058,0.07583196944899072,0.044189852700491,0.04746317512274959,0.022913256955810146,0.036552100381887616,0.03927986906710311,0.05946535733769776,0.019094380796508457,0.027823240589198037,1 days 06:33:00
838,Luis DE ANDRES,M,0.0561307901907357,0.02779291553133515,0.040326975476839236,0.05340599455040872,0.044141689373297,0.018528610354223433,0.06594005449591281,0.04250681198910082,0.03433242506811989,0.016893732970027248,0.03923705722070845,0.041961852861035424,0.06430517711171663,0.03978201634877384,0.03814713896457766,0.06975476839237058,0.03760217983651226,0.04904632152588556,0.02561307901907357,0.03814713896457766,0.043596730245231606,0.06267029972752043,0.022888283378746595,0.027247956403269755,1 days 06:35:00
137,Brendon PIERSON,M,0.046815459989112684,0.0261295590636908,0.0391943385955362,0.043549265106151334,0.041916167664670656,0.01633097441480675,0.06369080021774633,0.037016875340228635,0.02885138813282526,0.017964071856287425,0.026673924877517692,0.04082743603701688,0.06096897114861187,0.04082743603701688,0.04463799673380512,0.0718562874251497,0.02885138813282526,0.05933587370713119,0.028307022318998367,0.03973870440936309,0.05062602068590093,0.07512248230811105,0.031573217201959713,0.0391943385955362,1 days 06:37:00
391,Rubén SÁNCHEZ VERDEGUER,M,0.045182362547632006,0.023407729994556342,0.03592814371257485,0.038649972781709306,,,0.06205770277626565,0.0391943385955362,0.02939575394665215,0.018508437670114317,0.0326619488296135,0.04137180185084377,0.06096897114861187,0.04953728905824714,0.04463799673380512,0.07784431137724551,0.03320631464344039,0.05770277626565052,0.031573217201959713,0.03756124115405553,0.0457267283614589,0.07022318998366903,0.029940119760479042,0.03756124115405553,1 days 06:37:00
392,Stefan SCHWARZ,M,0.04787812840043525,0.025027203482045703,0.036996735582154515,0.04026115342763874,0.0397170837867247,0.02013057671381937,0.06692056583242655,0.04352557127312296,0.035908596300326445,0.01958650707290533,0.04461371055495103,0.0397170837867247,0.06147986942328618,0.04570184983677911,0.044069640914037,0.07671381936887922,0.03264417845484222,0.05059847660500544,0.026115342763873776,0.03808487486398259,0.041893362350380846,0.06256800870511425,0.023939064200217627,0.035908596300326445,1 days 06:38:00
506,Juan Diego AGUILAR BRAVO,M,0.05380434782608696,0.02826086956521739,0.043478260869565216,0.04456521739130435,0.044021739130434785,0.01847826086956522,0.06739130434782609,0.0391304347826087,0.03260869565217391,0.017391304347826087,0.026630434782608695,0.03967391304347826,0.06086956521739131,0.03804347826086957,0.0391304347826087,0.06902173913043479,0.025543478260869567,0.04782608695652174,0.03260869565217391,0.06956521739130435,0.04728260869565217,0.0625,0.024456521739130436,0.027717391304347826,1 days 06:40:00
544,Romain HUSSON,M,0.05534454693434617,0.027672273467173086,0.041779706999457406,0.049918610960390665,0.041237113402061855,0.018990775908844276,0.0683667932718394,0.040694519804666304,0.03472599023331525,0.019533369506239826,0.04774823657080846,0.03689636462289745,0.061313076505697235,0.04503526858383071,0.041237113402061855,0.07867607162235486,0.041237113402061855,0.04829083016820401,0.02170374389582203,0.033640803038524146,0.041779706999457406,0.05697232772653283,0.02170374389582203,0.025501899077590883,1 days 06:43:00
796,Jonathan THIRE,M,0.04609544468546638,0.026030368763557483,0.039045553145336226,0.046637744034707156,0.04175704989154013,0.01898047722342733,0.06561822125813449,0.04175704989154013,0.03470715835140998,0.020607375271149676,0.04175704989154013,0.04175704989154013,0.06344902386117136,0.04229934924078091,0.04175704989154013,0.07158351409978309,0.03633405639913232,0.04934924078091106,0.02386117136659436,0.039045553145336226,0.045010845986984814,0.06670281995661605,0.023318872017353578,0.03253796095444685,1 days 06:44:00
703,Andrzej MIKA,M,0.049269085002707096,0.025446670276123445,0.03898213318895506,0.041689225771521385,0.04223064428803465,0.017325392528424473,0.06442880346507851,0.04114780725500812,0.030319436924742826,0.02165674066053059,0.030319436924742826,0.046561992420140766,0.0660530590146183,0.0460205739036275,0.04710341093665403,0.07634001082837033,0.02977801840822956,0.05305901461829995,0.023280996210070383,0.034650785056848946,0.04223064428803465,0.0676773145641581,0.02598808879263671,0.0384407146724418,1 days 06:47:00
351,Grégory BOUDON,M,0.04599567099567099,0.024891774891774892,0.038419913419913417,0.03896103896103896,0.044372294372294376,0.01893939393939394,0.06547619047619048,0.040584415584415584,0.030303030303030304,0.01948051948051948,0.03300865800865801,0.038419913419913417,0.06168831168831169,0.04491341991341991,0.05194805194805195,0.07305194805194805,0.03300865800865801,0.05032467532467533,0.02867965367965368,0.040584415584415584,0.044372294372294376,0.06655844155844155,0.025974025974025976,0.04004329004329004,1 days 06:48:00
693,Jordi BARRANCOS SOLERA,M,0.04488912925905895,0.024337479718766902,0.03785830178474851,0.04164413196322336,0.04326663061114116,0.019469983775013522,0.06868577609518658,0.04542996214169821,0.03299080584099513,0.02055164954029205,0.030827474310438075,0.04326663061114116,0.06327744726879395,0.04326663061114116,0.04434829637641969,0.07193077339102218,0.03299080584099513,0.05029745808545159,0.024878312601406164,0.03461330448891293,0.04597079502433748,0.07084910762574365,0.027582477014602487,0.03677663601946998,1 days 06:49:00
897,Julien METTETAL,M,0.05016181229773463,0.025889967637540454,0.039374325782092774,0.04854368932038835,0.04261057173678533,0.01779935275080906,0.06310679611650485,0.041531823085221145,0.03182308522114347,0.018878101402373247,0.032362459546925564,0.04422869471413161,0.06634304207119741,0.040453074433656956,0.04584681769147789,0.0744336569579288,0.028586839266450916,0.05393743257820928,0.025889967637540454,0.03505933117583603,0.04261057173678533,0.06526429341963323,0.026429341963322545,0.038834951456310676,1 days 06:54:00
