year,bib,race_name,distance,elevationGain,gender,indexCategory,rank,time,race_year,countryCode
2024,7187,trail verbier st bernard by UTMB - verbier marathon 4000,46300.0,3985,FEMALE,50K,278,11:01:51,2022,CH
2024,7187,volvic volcanic expérience - trail expérience  volcanique,25000.0,1000,FEMALE,20K,130,03:12:47,2022,FR
2024,7187,menestrail - le menestrail,24500.0,820,FEMALE,20K,456,03:27:11,2021,FR
2024,7187,les trails du sancy - le trail du sancy,35000.0,2050,FEMALE,50K,314,05:20:29,2021,FR
2024,7187,trail verbier st bernard - liddes verbier,32700.000000000004,2560,FEMALE,50K,163,05:57:22,2021,CH
2024,7189,swiss canyon trail - k31 swiscanyon trail,32200.000000000004,1400,FEMALE,20K,482,05:58:42,2023,CH
2024,7190,lyon urban trail - 25 km,25000.0,800,FEMALE,20K,1688,04:08:44,2024,FR
2024,7190,lyon urban trail by night - 15 km,15100.0,550,FEMALE,20K,1913,02:12:32,2023,FR
2024,7193,marathon du mont-blanc - 23 km du mont-blanc,24400.0,1657,FEMALE,20K,949,04:26:54,2022,FR
2024,7193,volvic volcanic expérience - trail expérience  volcanique,25000.0,1000,FEMALE,20K,225,03:41:47,2022,FR
2024,7202,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,818,47:10:18,2022,FR
2024,7202,ultra trail causses et vallées lot  dordogne - ultra  vallées lot dordogne,183500.0,4370,MALE,100M,28,34:34:31,2020,FR
2024,7207,hoka UTMB® mont blanc - etc,15000.0,1200,FEMALE,20K,202,02:22:21,2024,FR
2024,7207,trail la frison roche - challenge frison,24000.0,1370,FEMALE,20K,30,02:53:41,2024,FR
2024,7207,marathon des sables jordan - mds jordan 2024 - 120km,114000.0,2615,FEMALE,100K,40,27:58:12,2024,JO
2024,7207,trail hivernal des coursières - 32 km,32400.0,1100,FEMALE,20K,331,03:51:41,2024,FR
2024,7207,trail en côte-rôtie - la verticale,11000.0,550,FEMALE,,140,01:29:37,2023,FR
2024,7207,ultra trail du beaujolais vert - utbv - 23 km,22600.0,880,FEMALE,20K,223,02:36:49,2023,FR
2024,7208,patou trail - marathon,42000.0,3450,FEMALE,50K,502,11:59:37,2024,FR
2024,7208,caldeira trail - trail des bruleries de la fournaise,44000.0,2800,FEMALE,50K,394,11:31:33,2023,FR
2024,7209,trail napoléon - trail des aiglons,11000.0,400,MALE,,4,00:46:10,2022,FR
2024,7211,raid 974 - semi-raid 974,57000.0,2800,MALE,50K,380,16:18:49,2024,FR
2024,7212,miut® - madeira island ultra-trail® - miut 42,42000.0,1685,MALE,50K,161,05:50:44,2024,PT
2024,7212,ultra-trail harricana du canada - 42 km classique,42000.0,1300,MALE,50K,29,05:18:51,2022,CA
2024,7216,le grand raid de la réunion - trail de bourbon,109200.0,5960,MALE,100K,751,39:28:45,2022,FR
2024,7216,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,757,13:37:51,2022,FR
2024,7217,raid 974 - semi-raid 974,57000.0,2800,FEMALE,50K,357,15:14:04,2024,FR
2024,7221,trail de la cÔte d'Émeraude - trail de la côte d'Émeraude,52700.0,1170,MALE,50K,626,07:27:39,2024,FR
2024,7221,grand raid des pyrénées - tour du néouvielle,41000.0,2400,MALE,50K,1066,09:52:07,2024,FR
2024,7221,a petralbinca - a petralbinca,21000.0,1500,MALE,20K,218,04:39:01,2024,FR
2024,7223,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,96,07:56:18,2023,FR
2024,7223,le grand raid de la réunion - zembrocal trail relais3,41400.0,2700,MALE,50K,109,09:51:17,2022,FR
2024,7223,le grand raid de la réunion - zembrocal trail relais2,37900.0,1080,MALE,20K,1,03:58:23,2019,FR
2024,7225,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,253,14:22:34,2022,FR
2024,7225,le grand raid de la réunion - trail de bourbon,113700.0,6520,MALE,100M,229,29:15:42,2019,FR
2024,7229,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,763,46:15:50,2023,FR
2024,7229,raid 974 - raid 974,99500.0,5370,MALE,100K,103,23:30:30,2023,FR
2024,7229,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,139,25:22:46,2021,FR
2024,7230,le grand raid de la réunion - zembrocal trail relais2,36200.0,1210,FEMALE,20K,51,07:07:07,2023,FR
2024,7232,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,332,11:03:10,2022,FR
2024,7232,trail du tangue - trail du tangue,23600.0,900,MALE,20K,40,02:54:53,2020,FR
2024,7233,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,324,40:44:01,2023,FR
2024,7234,swisspeaks trail - marathon,43900.0,2290,MALE,50K,302,10:19:43,2023,CH
2024,7234,le grand raid de la réunion - trail de bourbon,109200.0,5960,MALE,100K,797,40:12:58,2022,FR
2024,7234,trail des passerelles du monteynard - la grande course,67000.0,3500,MALE,100K,374,13:18:52,2022,FR
2024,7234,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,1746,62:14:14,2021,FR
2024,7234,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,494,11:33:19,2020,FR
2024,7235,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,271,14:52:25,2023,FR
2024,7235,championnat du canigo - championnat du canigo - trail barbet,33000.0,2100,MALE,50K,196,04:56:49,2023,FR
2024,7236,foulées du souvenir - foulées du souvenir,27800.0,1232,MALE,20K,92,03:02:31,2023,FR
2024,7236,munster'trail - munster'trail 40km,39800.0,1790,MALE,50K,36,04:22:23,2021,FR
2024,7236,trail du haut-barr - 28km,28700.0,1360,MALE,20K,26,02:46:41,2020,FR
2024,7238,cimasarun - cumasarun,56200.0,3818,MALE,50K,627,13:21:36,2024,FR
2024,7238,mafate trail tour - mafate trail tour,53900.0,3560,MALE,50K,169,10:08:41,2023,FR
2024,7238,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,503,16:51:37,2023,FR
2024,7238,trail du tangue - trail du tangue,26000.0,1200,MALE,20K,62,03:14:26,2019,FR
2024,7240,patou trail -  tdv 11,11000.0,700,FEMALE,,62,01:29:53,2024,FR
2024,7240,trail des 3 pics - 3 pics m,22500.0,1410,FEMALE,20K,49,03:04:44,2022,FR
2024,7241,royal raid - royal raid ,66300.0,2350,MALE,50K,26,08:29:51,2019,MU
2024,7242,trans aubrac - trans aubrac - relais 3,24300.0,740,MALE,20K,138,03:01:14,2023,FR
2024,7242,ubaye trail salomon - parcours découverte,22900.0,1090,MALE,20K,468,03:52:04,2020,FR
2024,7242,trail des citadelles - 50 km,52000.0,2600,MALE,50K,275,10:26:41,2019,FR
2024,7243,hoka UTMB® mont blanc - CCC,101000.0,6050,MALE,100K,984,23:07:28,2024,FR
2024,7243,la 6000d trail de légende - la 6000d,68700.0,3468,MALE,100K,587,11:30:14,2024,FR
2024,7243,trail du saint-jacques by UTMB® - maratrail - 50k,51000.0,2000,MALE,50K,805,07:37:38,2024,FR
2024,7243,trail drome - le saint-julien ,21000.0,950,MALE,20K,911,02:45:04,2024,FR
2024,7243,trail du cirque du fer à cheval - trail 32km,32700.000000000004,1300,MALE,20K,257,04:25:11,2024,FR
2024,7243,trail givre - trail givre,25100.0,530,MALE,20K,620,02:26:13,2024,FR
2024,7243,ultra trail des montagnes du jura - la franco suisse,103900.0,4075,MALE,100K,234,19:35:57,2023,FR
2024,7243,trail verbier st bernard by UTMB - x-traversee,76000.0,5300,MALE,100K,633,18:11:50,2023,CH
2024,7243,trail du saint-jacques by UTMB® - maratrail 50k,46000.0,1450,MALE,50K,513,06:02:19,2023,FR
2024,7243,trail des forts de besançon - 30km,30000.0,900,MALE,20K,572,03:33:36,2023,FR
2024,7243,la asics saintélyon - la saintélyon,78000.0,2200,MALE,100K,2959,11:43:16,2022,FR
2024,7243,belfortrail - belfortrail,58000.0,3100,MALE,50K,208,09:22:20,2022,FR
2024,7243,ultra trail des montagnes du jura - la cmm,42700.0,1320,MALE,50K,205,05:48:12,2022,FR
2024,7243,l'infernal trail des vosges - it 30,33700.0,1125,MALE,20K,272,04:18:47,2022,FR
2024,7244,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,1494,57:57:49,2021,FR
2024,7244,cimasa - cimasarun,52000.0,3699,MALE,50K,346,10:28:30,2019,FR
2024,7245,serre che trail - petit tour des cerces,26000.0,1850,FEMALE,20K,98,04:15:41,2024,FR
2024,7245,serre che trail - tour des chapelles,12000.0,600,FEMALE,,56,01:13:02,2024,FR
2024,7245,trail du gypaète - la circaète,31000.0,1570,FEMALE,20K,59,04:06:10,2024,FR
2024,7245,trail du gresivaudan - trail relais ,30000.0,1700,FEMALE,20K,214,03:48:12,2024,FR
2024,7245,high trail vanoise - balcons de val,18900.0,1030,FEMALE,20K,50,02:22:58,2023,FR
2024,7245,entrelacs run and trail - trail des hauts du lac,37000.0,1750,FEMALE,50K,80,04:08:26,2023,FR
2024,7245,le bélier blanc - trail 8 km,8000.0,330,FEMALE,,26,00:47:46,2023,FR
2024,7250,trail des rois maudits - trm41,40700.0,1710,FEMALE,50K,346,06:47:37,2024,FR
2024,7250,maxicross - 30 km,30500.0,1250,FEMALE,20K,708,04:25:55,2024,FR
2024,7252,trail edf cenis tour - trail bleu,35800.0,2200,FEMALE,50K,67,05:19:08,2024,FR
2024,7252,lozère trail - lozere trail,27000.0,1150,FEMALE,20K,32,03:07:53,2024,FR
2024,7252,le passage du viaduc - le passage du viaduc,32000.0,820,FEMALE,20K,16,02:55:23,2024,FR
2024,7252,les gabizos - gabizos sky race,31900.0,2400,FEMALE,50K,124,05:01:22,2021,FR
2024,7252,trail des hauts forts - relais des contrebandiers - partie 2,22600.0,1840,FEMALE,20K,18,03:34:50,2020,FR
2024,7256,nord trail monts de flandres - 80 km,75100.0,1797,MALE,50K,6,07:20:49,2024,FR
2024,7256,trail d2b - marathon des plages,37500.0,350,MALE,20K,26,02:52:29,2024,FR
2024,7256,trail côte d'opale en pas-de-calais - 80 km,80000.0,1240,MALE,50K,5,07:51:25,2023,FR
2024,7256,restonica trail by UTMB - restonica trail,67800.0,3900,MALE,100K,86,13:34:08,2023,FR
2024,7256,trail du chemin de la craie - moyenne distance,19900.0,340,MALE,20K,4,01:25:04,2019,FR
2024,7261,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,325,15:59:43,2021,FR
2024,7261,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,207,03:36:16,2020,FR
2024,7262,trail du saint-jacques by UTMB® - les chibottes - 20k,17700.0,534,MALE,20K,240,01:49:01,2024,FR
2024,7264,mafate trail tour - mafate trail tour,53900.0,3560,FEMALE,50K,346,11:58:54,2023,FR
2024,7264,raid 974 - semi-raid 974,61000.0,2426,FEMALE,50K,179,13:53:26,2023,FR
2024,7266,raid 974 - semi-raid 974,57000.0,2800,MALE,50K,362,15:28:45,2024,FR
2024,7266,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,MALE,20K,108,07:26:23,2022,FR
2024,7267,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,1943,62:38:16,2023,FR
2024,7269,cimasarun - cumasarun,56200.0,3818,MALE,50K,820,15:04:29,2024,FR
2024,7272,cimasarun - cumasarun,51700.0,3725,FEMALE,50K,762,14:04:51,2023,FR
2024,7272,le grand raid de la réunion - la mascareignes,72000.0,3874,FEMALE,100K,629,19:04:59,2021,FR
2024,7272,trail des anglais - trail des anglais,28000.0,1260,FEMALE,20K,911,04:56:33,2020,FR
2024,7273,marathon du mont-blanc - duo étoilé,21500.0,1570,FEMALE,20K,320,04:28:26,2024,FR
2024,7273,trail du gypaète - la circaète,31000.0,1570,FEMALE,20K,300,06:10:02,2024,FR
2024,7273,ultra tour du môle - ultra verticale du môle,6000.0,1380,FEMALE,,100,01:46:05,2024,FR
2024,7273,dacia UTMB® mont blanc - occ,55000.0,3425,FEMALE,50K,1121,10:42:39,2023,FR
2024,7273,ultra-trail® du haut-giffre - tour de bostan,32900.0,2150,FEMALE,50K,618,06:56:07,2023,FR
2024,7273,festival des templiers - marathon des causses,36000.0,1610,FEMALE,50K,636,06:17:31,2022,FR
2024,7273,wildstrubel by UTMB - wild 25,25000.0,1150,FEMALE,20K,402,03:53:06,2022,CH
2024,7273,ultra tour des 4 massifs - ut4m 40 belledonne,48100.0,2930,FEMALE,50K,324,13:26:22,2022,FR
2024,7273,greenweez maxi-race - femina race,16700.0,950,FEMALE,20K,101,02:50:31,2022,FR
2024,7274,mafate trail tour - ultra mafate trail tour,63400.0,4090,FEMALE,100K,271,20:59:50,2023,FR
2024,7277,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,148,13:16:20,2022,FR
2024,7277,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,199,03:33:50,2020,FR
2024,7277,le grand raid de la réunion - trail de bourbon,113700.0,6520,MALE,100M,162,27:37:08,2019,FR
2024,7277,isalo raid - semi raid 97.4,45600.0,3500,MALE,50K,37,07:58:22,2019,MG
2024,7277,trail de minuit - trail de minuit ,56400.0,3180,MALE,50K,102,09:09:05,2019,FR
2024,7278,ultra trail cote d'azur mercantour - utcam - 10km,9700.0,690,FEMALE,,101,01:38:38,2021,FR
2024,7279,marathon de la vesubie - 25km de la vesubie,25000.0,1900,MALE,20K,37,03:44:03,2024,FR
2024,7281,munster'trail - munster'trail 22km,22000.0,1000,FEMALE,20K,338,03:50:45,2024,FR
2024,7281,trail du barrage - 21km,21000.0,880,FEMALE,20K,126,03:38:59,2024,BE
2024,7281,trail côte d'opale en pas-de-calais - 62 km,63900.0,1040,FEMALE,50K,411,09:32:30,2024,FR
2024,7281,marathon du mont-blanc - 23 km du mont-blanc,23600.0,1590,FEMALE,20K,1594,05:18:44,2024,FR
2024,7281,trail godefroy | bouillon - 20km,20000.0,690,FEMALE,20K,345,02:58:02,2024,BE
2024,7281,ohm trail - ohm trail light,25000.0,1250,FEMALE,20K,385,05:00:56,2024,BE
2024,7281,trail du grand ballon - trail du grand ballon 23km,23400.0,980,FEMALE,20K,301,04:21:17,2024,FR
2024,7281,trail côte d'opale en pas-de-calais - 24 km,23900.0,390,FEMALE,20K,1079,03:31:22,2023,FR
2024,7281,marathon du mont-blanc - 23 km du mont-blanc,23600.0,1590,FEMALE,20K,2153,06:09:30,2023,FR
2024,7281,trail du grand ballon - 22km,21900.0,1030,FEMALE,20K,290,04:05:57,2023,FR
2024,7281,crêtes de spa - crêtes de spa 32km,32000.0,1045,FEMALE,20K,254,05:20:20,2023,BE
2024,7281,grand trail des lacs & châteaux winter edition (gtlc)  - gt22,23000.0,1120,FEMALE,20K,419,04:13:50,2022,BE
2024,7281,trail côte d'opale en pas-de-calais - 27 km,27000.0,410,FEMALE,20K,1190,03:26:19,2022,FR
2024,7283,x trail corrèze dordogne - les balcons de la dordogne,27000.0,980,FEMALE,20K,489,04:17:23,2023,FR
2024,7284,périple de l'arche - périple de l'arche,23000.0,1700,MALE,20K,4,02:36:50,2024,FR
2024,7284,restonica trail by UTMB - tavignanu trail,33000.0,2270,MALE,50K,15,04:16:56,2024,FR
2024,7284,a petralbinca - a petralbinca,21000.0,1500,MALE,20K,2,02:15:26,2024,FR
2024,7284,trail napoléon - trail napoléon classic,25000.0,1500,MALE,20K,10,02:34:08,2024,FR
2024,7284,trail gravona - trail gravona,21000.0,1600,MALE,20K,5,02:21:29,2024,FR
2024,7284,restonica trail by UTMB - tavignanu trail,32500.0,2270,MALE,50K,14,03:59:36,2023,FR
2024,7284,a petralbinca - a petralbinca,21000.0,1500,MALE,20K,1,02:20:14,2023,FR
2024,7284,trail napoléon - trail napoléon classic,24000.0,1500,MALE,20K,4,02:22:18,2023,FR
2024,7286,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,606,15:36:56,2019,FR
2024,7287,mafate trail tour - mafate trail tour,53900.0,3560,MALE,50K,232,10:40:55,2023,FR
2024,7288,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,213,14:44:54,2021,FR
2024,7288,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,505,04:11:49,2020,FR
2024,7288,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,365,14:06:57,2019,FR
2024,7289,le grand raid de la réunion - la mascareignes,72000.0,4007,FEMALE,100K,654,17:59:58,2023,FR
2024,7289,le grand raid de la réunion - zembrocal trail relais2,36200.0,1210,FEMALE,20K,33,06:56:24,2022,FR
2024,7290,luchon aneto trail - la route 3404,47300.0,2700,MALE,50K,149,07:17:46,2024,FR
2024,7290,menestrail - le grand menestrail,54000.0,2000,MALE,50K,459,08:00:36,2023,FR
2024,7290,grand raid des pyrénées - tour des cirques,122800.0,7284,MALE,100M,195,31:18:11,2023,FR
2024,7290,festival des templiers - endurance trail,105200.0,4550,MALE,100K,375,18:40:20,2022,FR
2024,7290,trail du saint-jacques by UTMB® - ultra du saint-jacques,123000.0,5150,MALE,100M,89,21:28:39,2022,FR
2024,7290,menestrail - grand menestrail de moncontour,57000.0,1960,MALE,50K,278,07:49:21,2021,FR
2024,7290,festival des templiers - intégrale des causses,63800.0,2890,MALE,50K,78,09:56:24,2021,FR
2024,7291,caldeira trail - petite caldeira,49800.0,2630,MALE,50K,320,10:56:05,2019,FR
2024,7292,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,177,09:52:50,2023,FR
2024,7294,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,815,13:35:01,2020,FR
2024,7295,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,1057,05:16:17,2020,FR
2024,7295,le grand raid de la réunion - trail de bourbon,113700.0,6520,MALE,100M,712,39:05:13,2019,FR
2024,7295,isalo raid - semi raid 97.4,45600.0,3500,MALE,50K,228,12:05:11,2019,MG
2024,7295,trail de minuit - trail de minuit ,56400.0,3180,MALE,50K,851,13:52:43,2019,FR
2024,7298,ultra tour des 4 massifs - ut4m 50 belledonne,47700.0,2890,MALE,50K,115,07:32:10,2024,FR
2024,7298,ultra tour des 4 massifs - ut4m20 vercors,20000.0,1900,MALE,20K,25,03:16:35,2024,FR
2024,7298,ecotrail paris® - trail 45km,45800.0,800,MALE,50K,584,04:48:56,2024,FR
2024,7298,nice côte d’azur by UTMB® - nice 50k,62000.0,3300,MALE,50K,783,12:36:41,2023,FR
2024,7299,grand trail de la vallée d'ossau - tvo,26250.0,1550,FEMALE,20K,341,05:48:33,2024,FR
2024,7299,grand trail de la vallée d'ossau - tvo,26250.0,1550,FEMALE,20K,336,05:49:49,2023,FR
2024,7307,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,392,15:55:14,2023,FR
2024,7307,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,1514,56:42:34,2022,FR
2024,7307,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,302,30:03:42,2021,FR
2024,7308,caldeira trail - ultra caldeira trail,71200.0,1880,MALE,50K,318,19:15:22,2020,FR
2024,7308,transvolcano - transvolcano,45500.0,1680,MALE,50K,295,10:14:32,2020,FR
2024,7309,ultra marin raid golfe du morbihan - trail golfe du morbihan,58200.0,350,MALE,50K,387,06:49:11,2019,FR
2024,7310,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,513,33:50:05,2023,FR
2024,7310,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,433,42:09:51,2021,FR
2024,7311,trail des passerelles du monteynard - le 3ème poste,17700.0,800,MALE,20K,66,02:08:21,2024,FR
2024,7311,marathon du mont-blanc - duo étoilé,21500.0,1570,MALE,20K,51,03:14:35,2024,FR
2024,7311,trail du saint-jacques by UTMB® - les chibottes - 20k,17700.0,534,MALE,20K,154,01:40:28,2024,FR
2024,7311,la asics saintélyon - la saintésprint,24000.0,412,MALE,20K,317,02:10:54,2023,FR
2024,7311,trail du saint-jacques by UTMB® - les chibottes - 20k,18000.0,600,MALE,20K,266,01:57:49,2023,FR
2024,7313,dodo trail - trooper 25km,23700.0,1450,MALE,20K,73,04:42:55,2023,MU
2024,7315,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,178,13:49:10,2023,FR
2024,7323,trail de nantes à montaigu - trail de la digue,53000.0,634,MALE,50K,369,07:13:05,2024,FR
2024,7323,les courses du père noel - la surprise du pere noel -35km,35600.0,850,MALE,20K,283,04:40:51,2023,FR
2024,7327,l'hivernale de la grande champagne - nuit noire,15500.0,580,MALE,20K,22,01:32:24,2024,FR
2024,7327,festival des templiers - monna lisa,27900.0,1140,MALE,20K,175,03:56:18,2023,FR
2024,7328,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,558,04:18:46,2020,FR
2024,7329,wildstrubel by UTMB - wild 50,37000.0,1700,FEMALE,50K,839,05:58:59,2024,CH
2024,7329,le salaozy festival nature - kmv libre,2500.0,990,FEMALE,,58,01:30:13,2019,FR
2024,7329,le salaozy festival nature - la salazienne,34000.0,2100,FEMALE,50K,155,07:41:01,2019,FR
2024,7330,le grand raid de la réunion - la mascareignes,72000.0,4007,FEMALE,100K,760,18:44:12,2023,FR
2024,7333,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,1280,06:09:57,2020,FR
2024,7334,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,MALE,20K,98,07:12:55,2022,FR
2024,7334,le grand raid de la réunion - la diagonale des fous,168100.0,9610,MALE,100M,1444,55:46:28,2019,FR
2024,7334,cimasa - cimasarun,52000.0,3699,MALE,50K,420,10:56:27,2019,FR
2024,7334,isalo raid - semi raid 97.4,45600.0,3500,MALE,50K,116,09:41:20,2019,MG
2024,7334,trail de minuit - trail de minuit ,56400.0,3180,MALE,50K,468,11:37:27,2019,FR
2024,7336,le grand raid de la réunion - zembrocal trail relais2,36200.0,1210,MALE,20K,125,08:42:38,2023,FR
2024,7336,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,824,04:46:23,2020,FR
2024,7338,le grand raid de la réunion - trail de bourbon,109000.0,6328,FEMALE,100M,970,40:10:56,2023,FR
2024,7338,le grand raid de la réunion - la mascareignes,72000.0,3874,FEMALE,100K,707,19:38:34,2021,FR
2024,7338,trail des anglais - trail des anglais,28000.0,1260,FEMALE,20K,1084,05:20:40,2020,FR
2024,7338,le grand raid de la réunion - la mascareignes,66200.0,3550,FEMALE,100K,1097,18:17:48,2019,FR
2024,7340,dodo trail - trooper 25km,23700.0,1450,MALE,20K,14,03:35:10,2024,MU
2024,7340,la ferme trail - la ferme trail,23500.0,1050,MALE,20K,15,03:06:10,2023,MU
2024,7340,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,220,14:00:54,2022,FR
2024,7340,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,184,03:31:49,2020,FR
2024,7340,cimasa - cimasarun,52000.0,3699,MALE,50K,329,10:24:07,2019,FR
2024,7341,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,316,29:49:26,2023,FR
2024,7341,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,95,12:33:37,2022,FR
2024,7341,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,73,08:31:21,2020,FR
2024,7341,trail des 2 rivieres -  st jo trail d 2 rivieres,61600.0,2760,MALE,50K,44,08:11:00,2019,FR
2024,7342,le grand raid de la réunion - trail de bourbon,109200.0,5960,MALE,100K,184,27:06:47,2022,FR
2024,7342,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,345,16:12:38,2021,FR
2024,7342,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,435,04:04:04,2020,FR
2024,7344,trail du ventoux - balcons des jas,29000.0,1550,MALE,20K,488,05:13:31,2024,FR
2024,7345,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,797,20:19:13,2021,FR
2024,7348,lyon urban trail by night - 15 km,15100.0,550,MALE,20K,1522,02:00:26,2023,FR
2024,7349,le grand raid de la réunion - trail de bourbon,109000.0,6328,FEMALE,100M,923,39:35:33,2023,FR
2024,7350,mauritius by UTMB - black river peak - v2,126300.0,4800,MALE,100M,32,24:08:39,2024,MU
2024,7350,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,267,14:49:21,2023,FR
2024,7350,cimasarun - cumasarun,51700.0,3725,MALE,50K,242,10:30:42,2023,FR
2024,7350,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,59,07:06:17,2022,FR
2024,7350,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,769,46:29:47,2021,FR
2024,7351,marathon du grand ballon - 16km,16000.0,850,FEMALE,20K,54,02:05:44,2022,FR
2024,7353,marathon du mont-blanc - duo étoilé,21500.0,1570,FEMALE,20K,322,04:29:43,2024,FR
2024,7353,trail des chamois - le petit chamois,18000.0,730,FEMALE,20K,262,02:39:53,2024,FR
2024,7353,marathon du mont-blanc - 10 km du mont-blanc,9800.0,270,FEMALE,,1075,01:15:38,2023,FR
2024,7354,trail des mélèzes du mercantour - 25km,26800.0,1870,FEMALE,20K,30,03:19:01,2024,FR
2024,7354,marathon du mont-blanc - 42 km du mont-blanc,44400.0,2500,FEMALE,50K,580,06:46:29,2022,FR
2024,7354,trail napoléon - trail napoléon impérial,43000.0,1700,FEMALE,50K,66,06:35:49,2022,FR
2024,7354,trail de bormes les mimosas - la borméenne,10000.0,550,FEMALE,,51,01:08:17,2019,FR
2024,7355,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,924,39:35:34,2023,FR
2024,7355,le grand raid de la réunion - zembrocal trail relais3,48200.0,4170,MALE,50K,69,14:32:32,2019,FR
2024,7359,mafate trail tour - mafate trail tour,53900.0,3560,MALE,50K,149,09:54:12,2023,FR
2024,7359,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,284,14:58:40,2023,FR
2024,7359,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,1132,50:26:05,2022,FR
2024,7359,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,224,10:19:47,2022,FR
2024,7361,le grand raid de la réunion - trail de bourbon,109200.0,5960,MALE,100K,320,31:00:04,2022,FR
2024,7363,trail du tangue - trail du tangue,23600.0,900,MALE,20K,155,03:34:41,2020,FR
2024,7367,raid 974 - semi-raid 974,57000.0,2800,MALE,50K,208,12:26:10,2024,FR
2024,7367,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,785,13:49:06,2022,FR
2024,7367,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,981,17:43:58,2019,FR
2024,7368,le grand raid de la réunion - trail de bourbon,109200.0,5960,FEMALE,100K,859,41:57:14,2022,FR
2024,7373,raid 974 - semi-raid 974,61000.0,2426,FEMALE,50K,26,10:26:18,2023,FR
2024,7373,le grand raid de la réunion - la mascareignes,66200.0,3550,FEMALE,100K,20,09:49:43,2019,FR
2024,7378,swiss canyon trail - k51 swiss canyon trail,51000.0,2500,MALE,50K,26,05:19:30,2023,CH
2024,7378,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,59,08:38:49,2022,FR
2024,7378,le grand raid de la réunion - zembrocal trail relais2,38100.0,1300,MALE,50K,1,03:37:48,2021,FR
2024,7378,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,234,13:05:38,2019,FR
2024,7378,trail de minuit - trail de minuit ,56400.0,3180,MALE,50K,56,08:27:35,2019,FR
2024,7380,cimalp tignes trail - 26km,25900.0,1440,FEMALE,20K,310,05:27:10,2024,FR
2024,7380,la 6000d trail de légende - la 6d lacs,30000.0,1520,FEMALE,20K,584,05:15:50,2024,FR
2024,7380,ecotrail paris® - trail 30 km,31300.0,520,FEMALE,20K,2821,04:12:48,2024,FR
