distance_cum,altitude,lon,lat
11340,24,55.31033,-20.98527
11375,24,55.31033,-20.98495
11412,25,55.31042,-20.98463
11453,27,55.31053,-20.98428
11484,29,55.3107,-20.98405
11515,29,55.3109,-20.98384
11548,30,55.31115,-20.98365
11583,31,55.31144,-20.98349
11620,33,55.31177,-20.98336
11651,34,55.31206,-20.9833
11683,36,55.31236,-20.98334
11718,37,55.31267,-20.98347
11751,38,55.31289,-20.98368
11779,43,55.31316,-20.9837
11815,45,55.31343,-20.9839
11838,47,55.31355,-20.98373
11866,52,55.31345,-20.9835
11894,57,55.31357,-20.98327
11933,61,55.31368,-20.98294
11973,70,55.31402,-20.98278
12008,72,55.31429,-20.9826
12064,74,55.31463,-20.98221
12116,76,55.31483,-20.98178
12148,77,55.31508,-20.9816
12183,78,55.3154,-20.98151
12216,79,55.31566,-20.98168
12248,81,55.31597,-20.98169
12288,82,55.31634,-20.98177
12299,85,55.3164,-20.98169
12334,84,55.31628,-20.98139
12365,87,55.31647,-20.98118
12405,89,55.31685,-20.98114
12454,96,55.31729,-20.98098
12503,99,55.31758,-20.98063
12548,102,55.31773,-20.98025
12665,111,55.31806,-20.97925
12717,114,55.31821,-20.9788
12756,117,55.31836,-20.97848
12790,120,55.31845,-20.97818
12840,122,55.31861,-20.97776
12871,125,55.31869,-20.97749
12904,127,55.31881,-20.97721
12937,130,55.31899,-20.97697
12956,131,55.31909,-20.97683
12975,132,55.31927,-20.97683
12991,134,55.31942,-20.9768
13041,139,55.31989,-20.97688
13078,141,55.32021,-20.97703
13115,144,55.32044,-20.97729
13159,147,55.32071,-20.97759
13171,148,55.32082,-20.97757
13213,148,55.32097,-20.97721
13239,148,55.32117,-20.97707
13266,151,55.32142,-20.97704
13297,151,55.32164,-20.97685
13377,156,55.32238,-20.97706
13415,158,55.32273,-20.97716
13467,161,55.32322,-20.97724
13500,162,55.32354,-20.97723
13552,165,55.32404,-20.97723
13584,167,55.32434,-20.97717
13628,170,55.32472,-20.97701
13664,173,55.32505,-20.9769
13718,177,55.32548,-20.97664
13748,179,55.32576,-20.97656
13792,181,55.32617,-20.97648
13821,182,55.32645,-20.97646
13874,186,55.32696,-20.97641
13907,189,55.32726,-20.97634
13943,192,55.3276,-20.9763
13972,194,55.32788,-20.9763
14008,195,55.32822,-20.97637
14043,199,55.32853,-20.9765
14076,201,55.32876,-20.9767
14113,201,55.32912,-20.97668
14148,201,55.32943,-20.97656
14185,201,55.32978,-20.97662
14219,199,55.33009,-20.97672
14250,195,55.33038,-20.97675
14288,190,55.33065,-20.97652
14316,185,55.33088,-20.97639
14344,182,55.33094,-20.97615
14373,186,55.33085,-20.9759
14403,191,55.33113,-20.97588
14436,192,55.3311,-20.97558
14465,193,55.33098,-20.97534
14500,193,55.33073,-20.97514
14530,196,55.33049,-20.97498
14560,196,55.33045,-20.97471
14594,195,55.33024,-20.97448
14629,195,55.33006,-20.97421
14658,189,55.33,-20.97396
14697,184,55.32982,-20.97365
14736,165,55.32988,-20.97335
14778,150,55.32953,-20.97321
14878,140,55.3286,-20.97344
14936,138,55.32806,-20.97356
14968,137,55.32776,-20.97349
15012,135,55.32737,-20.97335
15062,133,55.32695,-20.97313
15103,132,55.32657,-20.97301
15151,131,55.32613,-20.9729
15186,128,55.32587,-20.97269
15224,127,55.3256,-20.97247
15258,125,55.32528,-20.97238
15324,125,55.32465,-20.97239
15330,124,55.32465,-20.97234
15383,125,55.32516,-20.97232
15475,125,55.32603,-20.97215
15523,126,55.32645,-20.97196
15560,126,55.3268,-20.97198
15610,121,55.32725,-20.97213
15645,121,55.32758,-20.97206
15691,116,55.32779,-20.97169
15745,116,55.32767,-20.97122
15790,115,55.3275,-20.97084
15832,114,55.3272,-20.97059
15865,113,55.32693,-20.97043
15927,114,55.32663,-20.96995
15979,113,55.32667,-20.96948
16020,125,55.32705,-20.9694
16086,138,55.32756,-20.96906
16137,137,55.32804,-20.96898
16185,137,55.32848,-20.96911
16219,151,55.32879,-20.96918
16279,151,55.32936,-20.96907
16310,151,55.32962,-20.96894
16342,152,55.32991,-20.96883
16373,154,55.33019,-20.96875
16404,149,55.33044,-20.9686
16442,156,55.33081,-20.96862
16492,164,55.33127,-20.96851
16578,196,55.33196,-20.96819
16605,198,55.3322,-20.96811
16634,203,55.33247,-20.96805
16671,207,55.33282,-20.96809
16705,216,55.33303,-20.96786
16804,222,55.33397,-20.96773
16852,225,55.33443,-20.96769
16890,227,55.33478,-20.96761
16917,229,55.33503,-20.96753
16944,231,55.33528,-20.96759
16979,233,55.3356,-20.96767
17016,236,55.33583,-20.96742
17083,243,55.33645,-20.96724
17137,251,55.33693,-20.96709
17233,262,55.33724,-20.96628
17267,264,55.33738,-20.966
17313,271,55.3373,-20.96559
17345,277,55.33756,-20.96545
17374,277,55.33779,-20.9656
17432,287,55.33832,-20.96572
17484,298,55.33881,-20.96571
17513,300,55.33909,-20.96569
17555,306,55.33947,-20.96581
