distance_cum,altitude,lon,lat
4753,10.0,-4.6182549999999996,48.277280000000005
4768,10.0,-4.61809,48.2772
4790,11.0,-4.61783,48.2771
4818,13.0,-4.61748,48.27717
4839,13.0,-4.6172,48.27719
4851,14.0,-4.61703,48.27718
4861,13.0,-4.61699,48.2771
4874,13.0,-4.617,48.27698
4891,12.0,-4.61694,48.27683
4913,11.0,-4.61678,48.27667
4930,11.0,-4.616615,48.27656
4947,11.0,-4.61645,48.27645
4965,11.0,-4.616335,48.276309999999995
4983,11.0,-4.61622,48.27616999999999
5000,11.0,-4.616105,48.27602999999999
5018,11.0,-4.61599,48.27589
5043,10.0,-4.6159,48.27568
5060,11.0,-4.61593,48.27552
5082,10.0,-4.61586,48.27533
5093,11.0,-4.61574,48.27527
5121,7.0,-4.61577,48.27502
5140,10.0,-4.61571,48.27486
5167,9.0,-4.61558,48.27463
5195,8.0,-4.61545,48.2744
5213,9.5,-4.61534,48.274255
5231,11.0,-4.61523,48.27411
5253,12.0,-4.615185,48.273915
5275,13.0,-4.61514,48.27372
5301,16.0,-4.61496,48.27352
5319,17.25,-4.6149249999999995,48.27336
5337,18.5,-4.61489,48.2732
5355,19.75,-4.614855,48.27304
5373,21.0,-4.61482,48.27288
5386,26.0,-4.61476,48.27277
5414,29.0,-4.61474,48.27252
5433,33.0,-4.61475,48.27236
5463,39.0,-4.61481,48.2721
5478,44.0,-4.61487,48.271969999999996
5494,49.0,-4.61493,48.27184
5505,50.0,-4.61491,48.27175
5516,51.0,-4.61481,48.27167
5542,52.0,-4.61483,48.27144
5561,56.0,-4.61473,48.27128
5578,56.0,-4.614755,48.27113
5595,56.0,-4.61478,48.27098
5610,56.0,-4.61484,48.27085
5618,56.0,-4.61485,48.27078
5630,56.0,-4.6148,48.27068
5643,56.0,-4.61485,48.27057
5653,56.0,-4.61496,48.27051
5674,56.0,-4.61507,48.27034
5693,55.5,-4.615225000000001,48.270205
5711,55.0,-4.61538,48.27007
5727,53.0,-4.61541,48.26993
5750,54.0,-4.61537,48.26973
5768,54.0,-4.61545,48.26957
5778,54.0,-4.61552,48.2695
5784,53.0,-4.61553,48.26944
5808,53.0,-4.6155925,48.26923
5832,53.0,-4.615655,48.26902
5856,53.0,-4.615717500000001,48.26881
5880,53.0,-4.61578,48.2686
5898,52.0,-4.61573,48.26844
5916,51.0,-4.61568,48.26828
5937,50.0,-4.61556,48.26811
5958,49.0,-4.61544,48.26794
5970,48.0,-4.61549,48.26784
5994,48.0,-4.61549,48.26762
6019,48.0,-4.615600000000001,48.26741
6044,48.0,-4.61571,48.2672
6067,49.0,-4.61602,48.26715
6088,50.0,-4.61611,48.26697
6117,50.0,-4.61632,48.26675
6131,50.0,-4.61638,48.26663
6150,50.0,-4.61651,48.26649
6168,50.0,-4.61665,48.26635
6184,50.5,-4.616815,48.26626
6200,51.0,-4.61698,48.26617
6215,52.0,-4.617,48.26604
6225,52.0,-4.61706,48.26596
6253,53.0,-4.617305,48.26576
6282,54.0,-4.61755,48.26556
6289,54.0,-4.61757,48.2655
6296,55.0,-4.61765,48.26546
6303,55.0,-4.61764,48.2654
6315,55.0,-4.6177,48.2653
6323,55.0,-4.61767,48.26523
6338,55.0,-4.61774,48.2651
6351,55.0,-4.61781,48.265
6376,55.0,-4.61803,48.26483
6398,54.5,-4.618142499999999,48.2646425
6421,54.0,-4.6182549999999996,48.264455
6443,53.5,-4.6183675,48.2642675
6466,53.0,-4.61848,48.26408
6491,53.0,-4.61858,48.26386
6518,51.0,-4.61873,48.26364
6534,51.5,-4.6188649999999996,48.26353
6550,52.0,-4.619,48.26342
6566,52.5,-4.619104999999999,48.26329
6582,53.0,-4.61921,48.26316
6597,54.0,-4.61937,48.26308
6612,53.0,-4.61956,48.26306
6621,53.0,-4.61962,48.26299
6636,53.0,-4.61965,48.26285
6655,53.0,-4.61983,48.26273
6671,53.0,-4.61995,48.26261
6699,54.5,-4.62026,48.26247
6727,56.0,-4.62057,48.26233
6756,59.0,-4.6207,48.26208
6783,59.0,-4.620895,48.26188
6809,59.0,-4.62109,48.26168
6830,59.0,-4.62125,48.26153
6850,59.0,-4.62141,48.26138
6868,59.0,-4.621465000000001,48.26123
6885,59.0,-4.62152,48.26108
6902,59.0,-4.621560000000001,48.26093
6919,59.0,-4.6216,48.26078
6936,59.0,-4.621639999999999,48.26063
6952,59.0,-4.62168,48.26048
6969,58.5,-4.621675,48.260335
6985,58.0,-4.62167,48.26019
7003,58.0,-4.6217,48.26003
7015,57.0,-4.62178,48.25993
7030,55.0,-4.62189,48.25982
7046,55.0,-4.62205,48.25973
7063,54.5,-4.622115,48.259575
7081,54.0,-4.62218,48.25942
7100,54.0,-4.62232,48.25928
7124,54.0,-4.62256,48.25914
7152,56.0,-4.62291,48.25904
7180,58.0,-4.62317,48.25886
7204,55.0,-4.62329,48.25866
7224,54.5,-4.623105,48.25853
7244,54.0,-4.62292,48.2584
7265,54.0,-4.62274,48.25825
7287,53.5,-4.622605,48.258075
7309,53.0,-4.62247,48.2579
7326,52.0,-4.62244,48.25775
7337,53.0,-4.62245,48.25765
7354,55.0,-4.62253,48.25751
7372,57.0,-4.622655,48.257365
7391,59.0,-4.62278,48.25722
7406,56.0,-4.62287,48.2571
7425,57.0,-4.62265,48.25703
