lat,lon,altitude_gpx,altitude,dist_2d_m,dist_3d_m,distance_cum_2d,distance_cum_3d,pente,distance_cum_2d_calib,distance
44.18098,3.15367,792.0,791.5242027675558,10.133885159303407,10.231813424053458,20182.811259482354,20334.088646426924,11.992124295860732,20215.385382625234,20366.906924269944
44.18096,3.15376,792.0,792.2282743689227,7.513496293454614,7.546412616045291,20190.324755775808,20341.63505904297,6.965676828911412,20222.91100535392,20374.465516446642
44.18093,3.15388,793.0,792.7534628620988,10.133892822286295,10.147492630544269,20200.458648598094,20351.782551673514,5.35534800151874,20233.061253810138,20384.62938666058
44.18089,3.15398,793.0,793.259966553386,9.130815730187864,9.14485330051465,20209.58946432828,20360.927404974027,6.213546051137947,20242.206806254264,20393.78899933102
44.18084,3.15408,794.0,793.9248352900995,9.721099397829947,9.743809518845737,20219.31056372611,20370.67121449287,10.420153885635544,20251.943595056546,20403.548534907404
44.18079,3.15415,794.0,795.0938631451972,7.878416040605388,7.964676103575254,20227.188979766717,20378.635890596448,16.170562430782464,20259.834726495963,20411.52606562954
44.18073,3.15422,798.0,796.6054747588563,8.698864312076877,8.829224767241666,20235.887844078796,20387.46511536369,13.426774289580383,20268.547630372384,20420.369540356867
44.18066,3.1543,797.0,797.6130987286346,10.063911683883624,10.114228811208545,20245.95175576268,20397.5793441749,9.124067753833337,20278.627784743883,20430.500093065206
44.18061,3.15436,799.0,798.1929680433909,7.335052543095655,7.357937498522942,20253.286808305773,20404.937281673425,5.680345998485161,20285.974675722253,20437.869905934265
44.18058,3.15444,798.0,798.4386816565079,7.198972815458521,7.203164913937608,20260.48578112123,20412.140446587364,1.9331356407620555,20293.18526734661,20445.084696422953
44.18052,3.15457,799.0,798.5704497279813,12.327938624733097,12.328642810944194,20272.813719745965,20424.46908939831,2.1212204190427943,20305.533102693644,20457.433237092722
44.18049,3.15469,798.0,798.9151480420752,10.133960256208804,10.139820876236364,20282.947680002173,20434.608910274546,5.246529603078746,20315.683418692617,20467.589423170495
44.18046,3.15487,800.0,799.8752760242987,14.736313906578623,14.767558813001935,20297.68399390875,20449.376469087547,6.118935191337944,20330.443516327723,20482.380816139856
44.18043,3.15516,801.0,801.2465371379012,23.364908331017066,23.405112654258023,20321.048902239767,20472.781581741805,7.288143256513898,20353.84613453926,20505.82370356255
44.18041,3.15534,803.0,802.636750714642,14.52505339380443,14.591431385639446,20335.573955633572,20487.373013127446,8.257027859943305,20368.3946306969,20520.438684843037
44.18039,3.15552,804.0,803.6452129460081,14.525058205592964,14.56002444874168,20350.099013839164,20501.93303757619,6.090964841881653,20382.943131674096,20535.022208497277
44.18038,3.15569,804.0,804.3499537004981,13.601897544933383,13.620142302997568,20363.700911384098,20515.553179879185,5.593853827810271,20396.566982052056,20548.664333079498
44.18037,3.15589,805.0,805.3003944346974,15.987389905884235,16.015616553601504,20379.68830128998,20531.568796432788,5.4561334682529,20412.580174865216,20564.70579809688
44.18035,3.15616,807.0,806.4032415003516,21.645263543682304,21.673340894418754,20401.333564833665,20553.24213732721,5.135378093788972,20434.260372862336,20586.41411876028
44.18034,3.15636,807.0,807.232973891792,15.987398001373663,16.00891472573116,20417.320962835038,20569.25105205294,4.918318872288835,20450.273573784052,20602.44887113335
44.18033,3.15655,808.0,807.9367436574655,15.191998799314861,15.208291140080807,20432.51296163435,20584.45934319302,4.850225440411998,20465.490091766213,20617.681707751362
44.18032,3.15666,809.0,808.3986758081069,8.841975098111378,8.85403325877071,20441.354936732463,20593.313376451788,3.168872623963092,20474.346337402854,20626.550031009974
44.18029,3.15678,808.0,808.5380678493585,10.133990907771336,10.134949524292482,20451.488927640235,20603.448325976082,2.0355151895002215,20484.496684102865,20636.70133787367
44.18027,3.15687,809.0,808.7578947237189,7.513576522083485,7.516791603330187,20459.00250416232,20610.965117579413,2.886354412203469,20492.022387189663,20644.230261230707
