distance_cum,altitude,lon,lat
8241,827.0,3.1159,44.13555
8269,829.0,3.11625,44.13553
8299,831.0,3.11662,44.13551
8335,834.0,3.11706,44.13557
8335,,3.11722,44.13554
8405,838.0,3.11788,44.13535
8427,838.0,3.11813,44.13526
8427,,3.11833,44.13521
8518,832.0,3.11918,44.13495
8587,821.0,3.11997,44.13474
8610,821.0,3.12023,44.13465
8644,821.0,3.12061,44.13451
8667,825.0,3.12082,44.13437
8703,829.0,3.12111,44.13412
8703,,3.12122,44.13401
8703,,3.12173,44.13362
8791,841.0,3.12184,44.13354
8791,,3.12195,44.13348
8791,,3.12201,44.13347
8810,842.0,3.12208,44.13355
8810,,3.12239,44.13399
8877,841.0,3.12247,44.13408
8899,839.0,3.12256,44.13427
8899,,3.12274,44.13453
8899,,3.12289,44.13458
8953,835.0,3.12303,44.13461
8953,,3.1232,44.13455
9007,836.0,3.12363,44.13438
9007,,3.12371,44.13438
9007,,3.12384,44.13446
9038,836.0,3.12396,44.13452
9064,838.0,3.12429,44.13454
9064,,3.12455,44.13451
9111,840.0,3.12486,44.13444
9134,840.0,3.12514,44.1344
9134,,3.12533,44.13442
9200,842.0,3.12594,44.13455
9226,842.0,3.12619,44.13469
9248,843.0,3.12635,44.13485
9275,844.0,3.12654,44.13506
9304,844.0,3.12681,44.13523
9331,844.0,3.12704,44.1354
9354,845.0,3.12724,44.13556
9391,845.0,3.12744,44.13586
9420,845.0,3.12756,44.1361
9482,844.0,3.12765,44.13666
9515,843.0,3.1277,44.13695
9539,842.0,3.12772,44.13717
9539,,3.12775,44.13736
9584,839.0,3.12787,44.13756
9632,836.0,3.12817,44.13793
9660,834.0,3.12836,44.13814
9660,,3.12847,44.13829
9698,830.0,3.12861,44.13843
9698,,3.12875,44.13852
9725,830.0,3.12889,44.13856
9868,839.0,3.13067,44.1386
9914,841.0,3.13125,44.13862
9966,841.0,3.13188,44.13852
10002,840.0,3.13229,44.13839
10033,838.0,3.13266,44.13829
10056,836.0,3.13289,44.13817
10077,835.0,3.13306,44.13802
10077,,3.13319,44.13787
10159,831.0,3.13355,44.13738
10188,829.0,3.13373,44.13715
10250,826.0,3.13408,44.13665
10280,822.0,3.13424,44.13641
10310,820.0,3.13442,44.13618
10378,818.0,3.1348,44.13563
10378,,3.13487,44.13559
10378,,3.13492,44.13559
10378,,3.13501,44.13564
10398,815.0,3.13504,44.13565
10398,,3.13514,44.13578
10432,813.0,3.13526,44.13592
10463,813.0,3.1355,44.13613
10463,,3.1356,44.13618
10484,813.0,3.13574,44.13622
10484,,3.13659,44.13634
10563,815.0,3.1367,44.13636
10563,,3.13691,44.13629
10588,815.0,3.13698,44.13625
10588,,3.13702,44.13625
10588,,3.13718,44.13627
10588,,3.13737,44.13635
10588,,3.13746,44.13637
10588,,3.13775,44.13656
10681,818.0,3.13799,44.13667
10724,818.0,3.13801,44.13705
10756,819.0,3.13811,44.13733
10756,,3.1382,44.13744
10802,822.0,3.13854,44.1376
10802,,3.13862,44.13765
10802,,3.13871,44.13773
10866,827.0,3.139,44.13807
10897,829.0,3.13916,44.13833
10941,831.0,3.13938,44.13869
10973,831.0,3.13949,44.13897
10996,833.0,3.13955,44.13917
11022,836.0,3.13966,44.13939
11022,,3.13979,44.13954
11070,837.0,3.14004,44.13972
11100,837.0,3.14023,44.13995
11128,837.0,3.14048,44.14013
11160,836.0,3.14068,44.14038
11195,831.0,3.14092,44.14064
11225,829.0,3.1411,44.14088
11255,827.0,3.1413,44.14111
11300,827.0,3.14167,44.14141
11329,828.0,3.1419,44.14161
11372,828.0,3.14215,44.14195
11397,829.0,3.14227,44.14216
11434,829.0,3.14242,44.14248
11457,829.0,3.14253,44.14267
11457,,3.14262,44.14279
11496,829.0,3.14283,44.14294
11543,829.0,3.14321,44.14327
11567,829.0,3.14331,44.14347
11598,829.0,3.14335,44.14375
11642,829.0,3.1434,44.14414
11642,,3.14345,44.14425
11683,829.0,3.14354,44.1445
11683,,3.14363,44.14462
11743,829.0,3.14404,44.1449
11788,830.0,3.14442,44.1452
11829,833.0,3.14465,44.14553
11864,835.0,3.14466,44.14584
11897,836.0,3.14457,44.14613
11957,839.0,3.14474,44.14666
11983,839.0,3.14483,44.14688
12009,840.0,3.14494,44.1471
12009,,3.145,44.14725
12040,840.0,3.1451,44.14736
12040,,3.14516,44.14745
12085,840.0,3.14547,44.14766
12113,840.0,3.14569,44.14786
12143,840.0,3.14592,44.14807
12172,841.0,3.14621,44.14822
12205,841.0,3.14655,44.1484
12241,841.0,3.14697,44.1485
12270,842.0,3.14729,44.14863
12306,842.0,3.14768,44.14879
12337,843.0,3.14797,44.14897
12374,843.0,3.14833,44.14919
12417,844.0,3.14867,44.14949
12441,845.0,3.14891,44.14961
12441,,3.14889,44.14971
12441,,3.14885,44.14979
12441,,3.14882,44.14997
12441,,3.14885,44.15002
12498,845.0,3.14898,44.15012
12536,845.0,3.14937,44.15031
12536,,3.14951,44.15039
12563,845.0,3.14953,44.15053
12594,843.0,3.14948,44.15081
12629,842.0,3.14937,44.15111
12629,,3.14931,44.15121
12629,,3.14928,44.15128
12661,841.0,3.14927,44.15139
12661,,3.14932,44.15149
12682,840.0,3.14923,44.15158
12682,,3.1491,44.15169
12766,840.0,3.14854,44.15214
12809,840.0,3.14848,44.15253
12809,,3.14851,44.15263
12854,839.0,3.14868,44.15291
12854,,3.14877,44.15302
12854,,3.14933,44.15346
12957,837.0,3.14951,44.15361
