bib,name,status,category,sex,country,Départ,P7,Cresse,Rozier,Truel,St André,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,Arrivée,MassebiauD
4252,Jerome GUILLARD,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:24:39.000+00:00,2023-10-20T06:36:06.000+00:00,2023-10-20T08:40:42.000+00:00,2023-10-20T11:09:36.000+00:00,2023-10-20T14:16:58.000+00:00,2023-10-20T16:51:40.000+00:00,2023-10-20T18:47:05.000+00:00,2023-10-20T21:19:50.000+00:00,2023-10-20T22:24:57.000+00:00,2023-10-20T23:31:14.000+00:00,2023-10-21T01:12:08.000+00:00,
4135,Arnaud PASCUTTINI,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:26:34.000+00:00,2023-10-20T06:36:58.000+00:00,2023-10-20T08:27:27.000+00:00,2023-10-20T10:45:37.000+00:00,2023-10-20T14:03:26.000+00:00,2023-10-20T16:27:31.000+00:00,2023-10-20T18:35:23.000+00:00,2023-10-20T21:12:38.000+00:00,2023-10-20T22:19:15.000+00:00,2023-10-20T23:31:11.000+00:00,2023-10-21T01:12:22.000+00:00,
3801,Nicolas PAYSANT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:26:33.000+00:00,2023-10-20T06:36:59.000+00:00,2023-10-20T08:27:21.000+00:00,2023-10-20T10:45:33.000+00:00,2023-10-20T14:01:37.000+00:00,2023-10-20T16:23:31.000+00:00,2023-10-20T18:36:14.000+00:00,2023-10-20T21:15:37.000+00:00,2023-10-20T22:19:16.000+00:00,2023-10-20T23:31:13.000+00:00,2023-10-21T01:12:23.000+00:00,
3932,Guillaume LEPEINTRE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:16:48.000+00:00,2023-10-20T06:18:20.000+00:00,2023-10-20T08:02:54.000+00:00,2023-10-20T10:04:05.000+00:00,2023-10-20T13:00:49.000+00:00,2023-10-20T15:59:51.000+00:00,2023-10-20T18:17:43.000+00:00,2023-10-20T21:15:28.000+00:00,2023-10-20T22:19:17.000+00:00,2023-10-20T23:31:12.000+00:00,2023-10-21T01:12:23.000+00:00,
4196,Laurent MARIN,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:34:19.000+00:00,2023-10-20T06:56:08.000+00:00,2023-10-20T08:56:12.000+00:00,2023-10-20T11:21:36.000+00:00,2023-10-20T14:34:22.000+00:00,2023-10-20T16:57:39.000+00:00,2023-10-20T19:05:55.000+00:00,2023-10-20T21:31:43.000+00:00,2023-10-20T22:30:28.000+00:00,2023-10-20T23:38:43.000+00:00,2023-10-21T01:12:27.000+00:00,
3444,Florian CAPELLE,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:16:34.000+00:00,2023-10-20T06:40:18.000+00:00,2023-10-20T08:35:30.000+00:00,2023-10-20T11:15:57.000+00:00,2023-10-20T14:35:22.000+00:00,2023-10-20T17:03:02.000+00:00,2023-10-20T19:13:12.000+00:00,2023-10-20T21:21:35.000+00:00,2023-10-20T22:23:17.000+00:00,2023-10-20T23:31:20.000+00:00,2023-10-21T01:12:32.000+00:00,
4011,Manuel RICHE,FINISHER,M5-M6H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:30.000+00:00,2023-10-20T06:31:43.000+00:00,2023-10-20T08:30:11.000+00:00,2023-10-20T10:51:37.000+00:00,2023-10-20T13:50:28.000+00:00,2023-10-20T16:17:46.000+00:00,2023-10-20T18:31:37.000+00:00,2023-10-20T21:11:41.000+00:00,2023-10-20T22:16:10.000+00:00,2023-10-20T23:30:58.000+00:00,2023-10-21T01:12:38.000+00:00,
4154,Gabriel LAMBROT,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:43.000+00:00,2023-10-20T06:46:39.000+00:00,2023-10-20T08:47:52.000+00:00,2023-10-20T11:19:30.000+00:00,2023-10-20T14:32:50.000+00:00,2023-10-20T16:46:49.000+00:00,2023-10-20T18:55:01.000+00:00,2023-10-20T21:16:53.000+00:00,2023-10-20T22:19:19.000+00:00,2023-10-20T23:31:23.000+00:00,2023-10-21T01:12:41.000+00:00,
4078,David COURBASSON,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:18:45.000+00:00,2023-10-20T06:19:55.000+00:00,2023-10-20T08:01:03.000+00:00,2023-10-20T10:27:29.000+00:00,2023-10-20T13:46:55.000+00:00,2023-10-20T16:16:18.000+00:00,2023-10-20T18:35:11.000+00:00,2023-10-20T21:03:18.000+00:00,2023-10-20T22:15:55.000+00:00,2023-10-20T23:31:11.000+00:00,2023-10-21T01:13:16.000+00:00,
3826,Christophe BOUFFIES,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:26.000+00:00,2023-10-20T06:44:04.000+00:00,2023-10-20T08:40:48.000+00:00,2023-10-20T11:31:52.000+00:00,2023-10-20T15:34:12.000+00:00,2023-10-20T17:49:08.000+00:00,2023-10-20T19:48:44.000+00:00,2023-10-20T21:52:53.000+00:00,2023-10-20T22:55:35.000+00:00,,2023-10-21T01:15:34.000+00:00,2023-10-20T23:53:13.000+00:00
3713,David GUYOMARD,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:18.000+00:00,2023-10-20T06:44:18.000+00:00,2023-10-20T08:36:42.000+00:00,2023-10-20T11:00:30.000+00:00,2023-10-20T14:18:15.000+00:00,2023-10-20T16:42:51.000+00:00,2023-10-20T19:10:23.000+00:00,2023-10-20T21:25:34.000+00:00,2023-10-20T22:32:07.000+00:00,,2023-10-21T01:15:36.000+00:00,2023-10-20T23:53:07.000+00:00
3806,Nicolas HEULLANT,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:30:33.000+00:00,2023-10-20T06:44:03.000+00:00,2023-10-20T08:42:02.000+00:00,2023-10-20T11:04:28.000+00:00,2023-10-20T14:09:21.000+00:00,2023-10-20T16:48:14.000+00:00,2023-10-20T19:06:09.000+00:00,2023-10-20T21:29:18.000+00:00,2023-10-20T22:39:42.000+00:00,2023-10-20T23:49:39.000+00:00,2023-10-21T01:15:42.000+00:00,
3913,Sebastien RICHARD,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:21:16.000+00:00,2023-10-20T06:33:24.000+00:00,2023-10-20T08:24:44.000+00:00,2023-10-20T10:56:39.000+00:00,2023-10-20T14:14:21.000+00:00,2023-10-20T16:52:32.000+00:00,2023-10-20T19:15:28.000+00:00,2023-10-20T21:50:05.000+00:00,2023-10-20T23:09:48.000+00:00,,2023-10-21T01:17:44.000+00:00,2023-10-20T23:53:38.000+00:00
3660,Frédéric MOVILLIAT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:39.000+00:00,2023-10-20T06:47:21.000+00:00,2023-10-20T08:40:07.000+00:00,2023-10-20T11:17:08.000+00:00,2023-10-20T14:34:38.000+00:00,2023-10-20T17:25:54.000+00:00,2023-10-20T19:39:23.000+00:00,2023-10-20T22:27:24.000+00:00,2023-10-20T23:40:14.000+00:00,,2023-10-21T02:30:15.000+00:00,2023-10-20T23:56:49.000+00:00
3494,Delphine CAZOTTES,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:20:51.000+00:00,2023-10-20T06:39:06.000+00:00,2023-10-20T08:40:46.000+00:00,2023-10-20T11:14:51.000+00:00,2023-10-20T14:26:53.000+00:00,2023-10-20T16:59:28.000+00:00,2023-10-20T19:14:03.000+00:00,2023-10-20T21:53:19.000+00:00,2023-10-20T23:00:56.000+00:00,,2023-10-21T01:18:29.000+00:00,2023-10-20T23:56:35.000+00:00
4366,Xaviee TRÉBAOL,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:35:29.000+00:00,2023-10-20T07:01:57.000+00:00,2023-10-20T09:09:54.000+00:00,2023-10-20T11:51:38.000+00:00,2023-10-20T15:27:51.000+00:00,2023-10-20T18:00:11.000+00:00,2023-10-20T20:11:14.000+00:00,2023-10-20T22:38:20.000+00:00,2023-10-20T23:52:21.000+00:00,,2023-10-21T01:19:06.000+00:00,2023-10-21T00:01:00.000+00:00
3948,Herve VIVION,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:30:21.000+00:00,2023-10-20T06:46:05.000+00:00,2023-10-20T08:43:39.000+00:00,2023-10-20T11:30:36.000+00:00,2023-10-20T15:02:35.000+00:00,2023-10-20T17:37:10.000+00:00,2023-10-20T19:56:41.000+00:00,2023-10-20T22:27:30.000+00:00,2023-10-20T23:39:57.000+00:00,,2023-10-21T01:19:35.000+00:00,2023-10-20T23:53:34.000+00:00
3919,Rémi CORDONNIER,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:11.000+00:00,2023-10-20T06:51:32.000+00:00,2023-10-20T09:01:04.000+00:00,2023-10-20T11:35:10.000+00:00,2023-10-20T15:03:43.000+00:00,2023-10-20T17:36:51.000+00:00,2023-10-20T19:54:47.000+00:00,2023-10-20T22:28:28.000+00:00,2023-10-20T23:34:14.000+00:00,,2023-10-21T01:19:46.000+00:00,2023-10-20T23:58:25.000+00:00
3383,Yoann HADJAM,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:15:36.000+00:00,2023-10-20T06:27:19.000+00:00,2023-10-20T08:15:43.000+00:00,2023-10-20T10:51:06.000+00:00,2023-10-20T14:21:09.000+00:00,2023-10-20T16:52:05.000+00:00,2023-10-20T19:07:47.000+00:00,2023-10-20T21:39:07.000+00:00,2023-10-20T22:42:31.000+00:00,,2023-10-21T01:19:58.000+00:00,2023-10-20T23:53:58.000+00:00
3989,Yannick BUILLET,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:32:15.000+00:00,2023-10-20T06:45:53.000+00:00,2023-10-20T08:51:27.000+00:00,2023-10-20T11:27:02.000+00:00,2023-10-20T14:55:46.000+00:00,2023-10-20T18:05:07.000+00:00,2023-10-20T20:11:15.000+00:00,2023-10-20T22:28:15.000+00:00,2023-10-20T23:30:33.000+00:00,,2023-10-21T01:34:17.000+00:00,2023-10-20T23:52:58.000+00:00
3832,Nicolas PENVERN,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:32:09.000+00:00,2023-10-20T06:44:53.000+00:00,2023-10-20T08:51:16.000+00:00,2023-10-20T11:26:53.000+00:00,2023-10-20T14:55:45.000+00:00,2023-10-20T18:05:00.000+00:00,2023-10-20T20:05:55.000+00:00,2023-10-20T22:28:02.000+00:00,2023-10-20T23:28:31.000+00:00,,2023-10-21T01:20:14.000+00:00,2023-10-20T23:52:52.000+00:00
4191,Bastien DE ARAUJO,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:28:33.000+00:00,2023-10-20T06:43:25.000+00:00,2023-10-20T08:42:11.000+00:00,2023-10-20T11:15:19.000+00:00,2023-10-20T14:55:50.000+00:00,2023-10-20T17:47:56.000+00:00,2023-10-20T20:05:55.000+00:00,2023-10-20T22:32:01.000+00:00,2023-10-20T23:52:25.000+00:00,,2023-10-21T01:21:33.000+00:00,2023-10-21T00:01:04.000+00:00
3831,Christophe LAFFARGUE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:30.000+00:00,2023-10-20T06:53:28.000+00:00,2023-10-20T09:09:25.000+00:00,2023-10-20T11:43:16.000+00:00,2023-10-20T15:15:47.000+00:00,2023-10-20T18:00:15.000+00:00,2023-10-20T20:18:06.000+00:00,,,,2023-10-21T01:22:14.000+00:00,2023-10-20T23:50:41.000+00:00
4231,Stephane PARISOT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:28:43.000+00:00,2023-10-20T06:52:51.000+00:00,2023-10-20T08:53:18.000+00:00,2023-10-20T11:43:12.000+00:00,2023-10-20T15:32:34.000+00:00,2023-10-20T18:25:41.000+00:00,2023-10-20T20:21:47.000+00:00,2023-10-20T22:46:53.000+00:00,,,2023-10-21T01:22:14.000+00:00,2023-10-20T23:50:47.000+00:00
3951,Aurore FRYNS,FINISHER,M3-M4F,FEMALE,BE,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:35.000+00:00,2023-10-20T06:51:58.000+00:00,2023-10-20T08:55:57.000+00:00,2023-10-20T11:53:45.000+00:00,2023-10-20T15:17:57.000+00:00,2023-10-20T17:58:05.000+00:00,2023-10-20T20:21:42.000+00:00,2023-10-20T22:46:52.000+00:00,,,2023-10-21T01:39:38.000+00:00,2023-10-20T23:50:52.000+00:00
4183,Frederic PONTAC,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:08.000+00:00,2023-10-20T06:47:33.000+00:00,2023-10-20T08:56:04.000+00:00,2023-10-20T11:44:03.000+00:00,2023-10-20T15:26:27.000+00:00,2023-10-20T18:03:39.000+00:00,2023-10-20T20:24:06.000+00:00,,,,2023-10-21T01:22:17.000+00:00,2023-10-20T23:51:24.000+00:00
3874,Alexandre GILONE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:40:43.000+00:00,2023-10-20T07:04:04.000+00:00,2023-10-20T09:15:18.000+00:00,2023-10-20T11:56:58.000+00:00,2023-10-20T15:10:16.000+00:00,2023-10-20T17:50:56.000+00:00,2023-10-20T20:06:52.000+00:00,2023-10-20T22:23:07.000+00:00,2023-10-20T23:31:24.000+00:00,,2023-10-21T01:22:21.000+00:00,2023-10-20T23:53:23.000+00:00
4074,Francis VERMERSCH,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:11.000+00:00,2023-10-20T06:55:27.000+00:00,2023-10-20T09:04:31.000+00:00,2023-10-20T11:43:03.000+00:00,2023-10-20T15:15:27.000+00:00,2023-10-20T17:50:48.000+00:00,2023-10-20T20:05:03.000+00:00,2023-10-20T22:20:10.000+00:00,2023-10-20T23:30:48.000+00:00,,2023-10-21T01:22:26.000+00:00,2023-10-20T23:53:18.000+00:00
4003,Sandra GRIFFON,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:20:20.000+00:00,2023-10-20T06:28:14.000+00:00,2023-10-20T08:24:27.000+00:00,2023-10-20T10:44:49.000+00:00,2023-10-20T13:47:48.000+00:00,2023-10-20T16:37:00.000+00:00,2023-10-20T18:39:20.000+00:00,2023-10-20T21:03:06.000+00:00,2023-10-20T22:15:32.000+00:00,2023-10-20T23:24:50.000+00:00,2023-10-21T01:22:31.000+00:00,
4331,Cyril LECONTE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:29:06.000+00:00,2023-10-20T06:41:52.000+00:00,2023-10-20T08:31:41.000+00:00,2023-10-20T11:02:09.000+00:00,2023-10-20T14:16:58.000+00:00,2023-10-20T16:40:17.000+00:00,2023-10-20T18:49:54.000+00:00,2023-10-20T21:18:07.000+00:00,2023-10-20T22:32:17.000+00:00,,2023-10-22T22:46:39.000+00:00,2023-10-20T23:54:08.000+00:00
4247,Jerome AUDOUIN,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:20:19.000+00:00,2023-10-20T06:28:16.000+00:00,2023-10-20T08:20:46.000+00:00,2023-10-20T10:44:44.000+00:00,2023-10-20T13:47:18.000+00:00,2023-10-20T16:36:27.000+00:00,2023-10-20T18:39:14.000+00:00,2023-10-20T21:03:05.000+00:00,2023-10-20T22:15:31.000+00:00,2023-10-20T23:24:51.000+00:00,2023-10-21T01:22:33.000+00:00,
4255,Frédéric BABEL,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:37:57.000+00:00,2023-10-20T07:05:02.000+00:00,2023-10-20T09:26:05.000+00:00,2023-10-20T12:15:45.000+00:00,2023-10-20T15:53:39.000+00:00,2023-10-20T18:11:38.000+00:00,2023-10-20T20:35:31.000+00:00,2023-10-20T23:01:12.000+00:00,,,2023-10-21T01:22:42.000+00:00,2023-10-21T00:00:25.000+00:00
3475,Celine LINDO,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:14:30.000+00:00,2023-10-20T06:23:22.000+00:00,2023-10-20T08:18:50.000+00:00,2023-10-20T10:58:19.000+00:00,2023-10-20T14:04:07.000+00:00,2023-10-20T16:33:16.000+00:00,2023-10-20T18:47:03.000+00:00,2023-10-20T21:15:39.000+00:00,2023-10-20T22:18:53.000+00:00,2023-10-20T23:37:57.000+00:00,2023-10-21T01:22:50.000+00:00,
3474,Christelle BEIRNAERT,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:14:27.000+00:00,2023-10-20T06:23:22.000+00:00,2023-10-20T08:21:52.000+00:00,2023-10-20T10:58:17.000+00:00,2023-10-20T14:04:11.000+00:00,2023-10-20T16:33:13.000+00:00,2023-10-20T18:47:02.000+00:00,2023-10-20T21:15:51.000+00:00,2023-10-20T22:18:52.000+00:00,2023-10-20T23:37:59.000+00:00,2023-10-21T01:22:51.000+00:00,
4246,Cédric CHAMAND,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:13.000+00:00,2023-10-20T06:31:00.000+00:00,2023-10-20T08:30:19.000+00:00,2023-10-20T11:19:18.000+00:00,2023-10-20T14:54:58.000+00:00,2023-10-20T17:47:32.000+00:00,2023-10-20T20:02:18.000+00:00,2023-10-20T22:29:45.000+00:00,,,2023-10-21T17:49:05.000+00:00,2023-10-20T23:51:29.000+00:00
4336,David MARCHAND,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:20:03.000+00:00,2023-10-20T06:27:06.000+00:00,2023-10-20T08:23:18.000+00:00,2023-10-20T10:56:56.000+00:00,2023-10-20T14:20:42.000+00:00,2023-10-20T16:51:02.000+00:00,2023-10-20T19:04:15.000+00:00,2023-10-20T21:39:00.000+00:00,2023-10-20T22:42:34.000+00:00,,2023-10-21T01:23:13.000+00:00,2023-10-20T23:53:29.000+00:00
3909,Anaïs GUILLOU,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:19.000+00:00,2023-10-20T06:33:15.000+00:00,2023-10-20T08:25:22.000+00:00,2023-10-20T10:45:31.000+00:00,2023-10-20T13:46:11.000+00:00,2023-10-20T16:08:57.000+00:00,2023-10-20T18:16:42.000+00:00,2023-10-20T20:49:28.000+00:00,2023-10-20T21:54:36.000+00:00,2023-10-20T23:19:44.000+00:00,2023-10-21T01:28:33.000+00:00,
3452,Michaël KECH,FINISHER,M1-M2H,MALE,BE,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:58.000+00:00,2023-10-20T06:17:18.000+00:00,2023-10-20T08:17:49.000+00:00,2023-10-20T10:27:39.000+00:00,2023-10-20T13:32:34.000+00:00,2023-10-20T16:00:49.000+00:00,2023-10-20T18:10:12.000+00:00,2023-10-20T20:50:36.000+00:00,2023-10-20T22:12:41.000+00:00,2023-10-20T23:56:16.000+00:00,2023-10-21T01:25:12.000+00:00,
3999,Pierrick RAOULT,FINISHER,M5-M6H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:27:52.000+00:00,2023-10-20T06:37:28.000+00:00,2023-10-20T08:31:56.000+00:00,2023-10-20T10:46:18.000+00:00,2023-10-20T13:40:55.000+00:00,2023-10-20T15:47:45.000+00:00,2023-10-20T18:18:57.000+00:00,2023-10-20T21:17:56.000+00:00,2023-10-20T22:26:56.000+00:00,2023-10-20T23:45:07.000+00:00,2023-10-21T01:27:59.000+00:00,
3659,Thierry ONFRAY,FINISHER,M5-M6H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:27:52.000+00:00,2023-10-20T06:37:37.000+00:00,2023-10-20T08:32:13.000+00:00,2023-10-20T10:46:28.000+00:00,2023-10-20T13:40:56.000+00:00,2023-10-20T15:47:48.000+00:00,2023-10-20T18:16:23.000+00:00,2023-10-20T21:18:58.000+00:00,2023-10-20T22:26:56.000+00:00,2023-10-20T23:45:04.000+00:00,2023-10-21T01:27:59.000+00:00,
3717,Charlotte SAUVE,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:32:11.000+00:00,2023-10-20T06:45:54.000+00:00,2023-10-20T08:45:25.000+00:00,2023-10-20T11:09:26.000+00:00,2023-10-20T14:22:02.000+00:00,2023-10-20T16:51:08.000+00:00,2023-10-20T18:57:36.000+00:00,2023-10-20T21:17:34.000+00:00,2023-10-20T22:24:44.000+00:00,2023-10-20T23:40:12.000+00:00,2023-10-21T01:28:16.000+00:00,
3762,Daniel FERNANDES,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:34.000+00:00,2023-10-20T06:45:02.000+00:00,2023-10-20T08:36:03.000+00:00,2023-10-20T10:51:57.000+00:00,2023-10-20T14:04:01.000+00:00,2023-10-20T16:23:15.000+00:00,2023-10-20T18:40:47.000+00:00,2023-10-20T20:58:20.000+00:00,2023-10-20T22:04:44.000+00:00,2023-10-20T23:20:38.000+00:00,2023-10-21T01:28:48.000+00:00,
4373,Emmanuel WIEDENHOFF,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:30:50.000+00:00,2023-10-20T06:41:09.000+00:00,2023-10-20T08:30:32.000+00:00,2023-10-20T11:17:04.000+00:00,2023-10-20T14:56:12.000+00:00,2023-10-20T17:22:39.000+00:00,2023-10-20T19:32:19.000+00:00,2023-10-20T21:47:41.000+00:00,2023-10-20T22:51:19.000+00:00,2023-10-20T23:55:48.000+00:00,2023-10-21T01:28:54.000+00:00,
3980,Stephane CHOSSAT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:19:30.000+00:00,2023-10-20T06:34:10.000+00:00,2023-10-20T08:42:25.000+00:00,2023-10-20T11:09:32.000+00:00,2023-10-20T14:21:27.000+00:00,2023-10-20T16:41:50.000+00:00,2023-10-20T18:43:17.000+00:00,2023-10-20T21:12:38.000+00:00,2023-10-20T22:17:23.000+00:00,2023-10-20T23:32:39.000+00:00,2023-10-21T01:34:34.000+00:00,
