year,bib,race_name,distance,elevationGain,gender,indexCategory,rank,time,race_year,countryCode
2025,7298,high trail vanoise - balcons de val,18900.0,1030,MALE,20K,125,02:38:54,2024,FR
2025,7298,maxi-race du lac d'annecy - demi-tour du lac d'annecy : marathon expérience,29400.0,1607,MALE,20K,593,04:11:43,2024,FR
2025,7298,la asics saintélyon - la saintélyon,78000.0,2201,MALE,100K,3929,12:09:56,2023,FR
2025,7298,le belier - trail 27km | le bélier,27000.0,1270,MALE,20K,824,03:40:07,2023,FR
2025,7299,l'infernal trail des vosges - it 30,29360.0,993,FEMALE,20K,1116,05:45:57,2025,FR
2025,7299,trail du mont chauve - la 1000d,23000.0,1025,FEMALE,20K,185,05:34:54,2025,FR
2025,7299,lyon urban trail - 15 km,15000.0,684,FEMALE,20K,2839,02:33:31,2025,FR
2025,7299,lyon urban trail by night - 10km,9600.0,385,FEMALE,,1851,01:29:27,2024,FR
2025,7299,trail des aiguilles rouges - p'tit tar,15600.0,1340,FEMALE,20K,324,03:56:35,2024,FR
2025,7299,restonica trail by UTMB - giru di tumbone,17800.0,664,FEMALE,20K,497,03:02:03,2024,FR
2025,7300,grand raid des pyrénées - tour du néouvielle,41000.0,2400,MALE,50K,725,08:08:17,2025,FR
2025,7300,trail du saint-jacques by UTMB® - monistrail - 50k,52800.0,1810,MALE,50K,1501,09:23:27,2025,FR
2025,7301,le grand raid de la réunion - metis trail,50000.0,2598,MALE,50K,181,11:18:30,2024,FR
2025,7301,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,MALE,20K,98,07:12:55,2022,FR
2025,7302,l'ultra marin raid golfe du morbihan - arvor 56 km,59500.0,600,FEMALE,50K,1529,08:22:16,2025,FR
2025,7306,raid 974 - raid 974,101200.0,5580,MALE,100K,68,29:48:24,2025,FR
2025,7306,trail des géants - le méga trail de l'ouest ,83000.0,3050,MALE,100K,177,18:34:23,2025,FR
2025,7306,le grand raid de la réunion - trail de bourbon,101000.0,5835,MALE,100K,330,25:29:43,2024,FR
2025,7306,cimasarun - cumasarun,56200.0,3818,MALE,50K,330,11:17:32,2024,FR
2025,7306,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,169,13:42:27,2023,FR
2025,7306,cimasarun - cumasarun,51700.0,3725,MALE,50K,89,08:57:04,2023,FR
2025,7306,marathon du mont-blanc - 90 km du mont-blanc,90200.0,7000,MALE,100K,582,21:25:51,2023,FR
2025,7306,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,333,40:48:58,2022,FR
2025,7306,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,31,08:53:08,2022,MU
2025,7306,swiss canyon trail - k111,115300.0,5170,MALE,100K,87,18:00:36,2022,CH
2025,7308,trail du tangue - trail du tangue,23600.0,900,FEMALE,20K,398,04:57:37,2020,FR
2025,7312,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,174,13:17:13,2024,FR
2025,7312,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,64,12:02:32,2023,FR
2025,7312,dodo trail - trooper 25km,23700.0,1450,MALE,20K,5,03:18:24,2023,MU
2025,7313,trail des glières - ecureuil fou 41 km,41000.0,2300,FEMALE,50K,107,06:45:45,2024,FR
2025,7313,le défi de la muzelle - le petit défi de la muzelle,51000.0,3600,FEMALE,50K,65,07:45:57,2024,FR
2025,7314,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,1754,60:13:45,2023,FR
2025,7314,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,890,20:53:42,2021,FR
2025,7314,trail de la savane - 28km,25000.0,900,MALE,20K,192,03:38:53,2020,FR
2025,7315,le grand raid de la réunion - zembrocal trail relais4,32299.999999999996,1302,MALE,20K,84,07:26:37,2024,FR
2025,7315,raid 974 - semi-raid 974,61000.0,2426,MALE,50K,270,16:26:15,2023,FR
2025,7315,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,1076,20:22:20,2022,FR
2025,7315,le grand raid de la réunion - zembrocal trail relais4,54200.0,2090,MALE,50K,60,06:47:55,2021,FR
2025,7315,caldeira trail - bruleries de la fournaise,47400.0,1130,MALE,50K,196,09:58:06,2020,FR
2025,7318,le grand raid de la réunion - zembrocal trail relais2,32700.000000000004,1168,MALE,20K,76,06:29:44,2024,FR
2025,7319,les crêtes vosgiennes - les crêtes vosgiennes,32700.000000000004,1280,MALE,20K,660,04:53:44,2025,FR
2025,7319,ultra trail grand ballon - ultra du grand ballon 24km,24000.0,1100,MALE,20K,308,03:21:42,2025,FR
2025,7319,la landsberg - le grand,23000.0,870,MALE,20K,448,02:52:17,2023,FR
2025,7319,belfortrail - belfortrail,54000.0,3100,MALE,50K,352,10:43:36,2023,FR
2025,7319,ultra trail haut-koenigsbourg ® - thk 25 km,25000.0,880,MALE,20K,691,03:23:39,2023,FR
2025,7319,trail alsace grand est by UTMB - trail des celtes,49600.0,2020,MALE,50K,1061,07:26:03,2023,FR
2025,7319,tous au bernstein  - 24ksolo,24000.0,1200,MALE,20K,118,03:13:18,2023,FR
2025,7319,la landsberg - le grand,26000.0,900,MALE,20K,346,02:44:09,2022,FR
2025,7319,trail du grand ballon - 32km,32000.0,1350,MALE,20K,163,04:05:30,2022,FR
2025,7319,terre de feu  - terre de feu,30300.0,1560,MALE,20K,188,03:55:20,2022,FR
2025,7323,caen ca bouge - 14km,14000.0,213,FEMALE,,552,01:32:52,2023,FR
2025,7323,caen ca bouge - 8km,8000.0,120,FEMALE,,90,00:43:28,2022,FR
2025,7324,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,251,13:56:09,2024,FR
2025,7324,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,116,24:50:49,2023,FR
2025,7324,cimasarun - cumasarun,51700.0,3725,MALE,50K,356,11:11:54,2023,FR
2025,7324,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,469,42:58:17,2022,FR
2025,7324,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,158,26:01:42,2021,FR
2025,7325,trail des passerelles du monteynard - le mine express,16000.0,850,FEMALE,20K,166,02:45:29,2023,FR
2025,7329,dodo trail - trooper 25km,23700.0,1450,FEMALE,20K,282,07:25:27,2024,MU
2025,7331,ultra trail cote d'azur mercantour - utcam - 30km,29200.0,2160,MALE,50K,121,05:14:39,2021,FR
2025,7332,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,1214,20:53:23,2024,FR
2025,7332,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,181,09:43:14,2022,FR
2025,7332,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,941,15:12:02,2022,FR
2025,7333,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,FEMALE,50K,95,07:45:25,2022,FR
2025,7333,le grand raid de la réunion - la diagonale des fous,160200.0,9377,FEMALE,100M,1633,60:05:05,2021,FR
2025,7333,caldeira trail - ultra caldeira trail,71200.0,1880,FEMALE,50K,208,15:53:04,2020,FR
2025,7336,le grand raid de la réunion - zembrocal trail relais2,36200.0,1210,MALE,20K,24,06:36:59,2022,FR
2025,7337,bagnoles normandie trail - maratrail,42500.0,750,FEMALE,50K,175,04:45:33,2025,FR
2025,7337,urban wild bavent - 20k urban wild bavent ,23800.0,190,FEMALE,20K,144,02:12:21,2025,FR
2025,7337,ecotrail paris® - trail 45km,45900.0,720,FEMALE,50K,861,05:28:13,2025,FR
2025,7337,trail des loups - trail 34,34000.0,600,FEMALE,20K,168,03:45:59,2025,FR
2025,7340,trail du lac de paladru - les hauts du lac - 31 km,31000.0,890,FEMALE,20K,576,04:06:44,2023,FR
2025,7341,trail en côte-rôtie - la verticale,13000.0,550,FEMALE,,448,02:38:08,2024,FR
2025,7341,pilatrail - traversée des 3 dents,21000.0,1200,FEMALE,20K,321,03:46:00,2024,FR
2025,7341,trail en côte-rôtie - la verticale,11000.0,550,FEMALE,,269,01:41:25,2023,FR
2025,7343,le grand raid de la réunion - la diagonale des fous,175000.0,10107,MALE,100M,1824,62:21:31,2024,FR
2025,7343,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,1087,20:52:44,2023,FR
2025,7343,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,1656,60:31:15,2021,FR
2025,7343,caldeira trail - ultra caldeira trail,71200.0,1880,MALE,50K,304,18:26:48,2020,FR
2025,7346,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,50,10:44:04,2024,MU
2025,7347,ultra trail grand colombier - ultra 80km,78000.0,3300,MALE,100K,205,12:19:40,2025,FR
2025,7347,trailsobugey - trailsobugey 22km,22000.0,980,MALE,20K,56,02:29:29,2025,FR
2025,7353,trail des anglais - trail des anglais,28000.0,1260,FEMALE,20K,1236,05:51:30,2020,FR
2025,7355,hoka UTMB mont-blanc - mcc,40000.0,2350,MALE,50K,72,04:44:31,2025,FR
2025,7355,week end du tour des glaciers de la vanoise - pralo vu du ciel,26000.0,1700,MALE,20K,14,03:07:18,2025,FR
2025,7355,trail alsace grand est by UTMB - trail des pèlerins,34600.0,1370,MALE,20K,26,03:01:42,2025,FR
2025,7355,ecotrail paris® - trail 30 km,31600.0,420,MALE,20K,32,02:14:32,2025,FR
2025,7355,aymon trail - aymon trail #11 - 18 km,18000.0,800,MALE,20K,5,01:39:47,2025,FR
2025,7355,hoka UTMB mont-blanc - mcc,40000.0,2350,MALE,50K,319,05:54:01,2024,FR
2025,7355,mozart 100 by UTMB - mozart marathon,39000.0,1650,MALE,50K,41,03:54:08,2024,AT
2025,7355,aymon trail - aymon trail #10 - 33 km,32000.0,1600,MALE,20K,21,03:22:40,2024,FR
2025,7355,le belier - trail 27km | le bélier,27000.0,1270,MALE,20K,141,02:43:17,2023,FR
2025,7355,marathon du mont-blanc - 23 km du mont-blanc,23600.0,1590,MALE,20K,188,03:10:23,2023,FR
2025,7358,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,40,10:57:32,2024,FR
2025,7360,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,77,11:39:50,2024,MU
2025,7360,mafate trail tour - ultra mafate trail tour,63400.0,4090,MALE,100K,238,17:30:10,2023,FR
2025,7361,trail de la colline - l'expedi'sion,25000.0,900,MALE,20K,14,02:13:39,2025,FR
2025,7362,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,858,19:33:47,2023,FR
2025,7364,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,FEMALE,20K,102,07:35:35,2023,FR
2025,7365,trail galibier thabor  - trail du thabor,32900.0,2000,MALE,50K,229,06:46:40,2025,FR
2025,7368,trail galibier thabor  - trail du thabor,32900.0,2000,FEMALE,50K,172,06:16:01,2025,FR
2025,7368,dacia UTMB® mont blanc - CCC,100000.0,6156,FEMALE,100K,1106,23:07:37,2023,FR
2025,7368,bagnoles normandie trail - maratrail,43400.0,700,FEMALE,50K,92,05:46:53,2022,FR
2025,7371,foulées de l'oppidum - grand oppidum,25500.0,800,FEMALE,20K,82,01:51:32,2025,FR
2025,7371,uttn ultra trail tour nancy - uttn chardon 70,70650.0,2191,FEMALE,50K,27,09:41:44,2025,FR
2025,7371,la asics saintélyon - la saintexpress,45900.0,1000,FEMALE,50K,1135,06:01:20,2021,FR
2025,7372,le grand raid de la réunion - trail de bourbon,105100.0,6131,FEMALE,100K,506,35:04:33,2021,FR
2025,7372,trail de minuit - trail de minuit,56400.0,3180,FEMALE,50K,901,14:33:43,2020,FR
2025,7372,trail des anglais - trail des anglais,28000.0,1260,FEMALE,20K,906,04:55:52,2020,FR
2025,7372,trail du tangue - trail du tangue,23600.0,900,FEMALE,20K,400,04:58:16,2020,FR
2025,7373,les crêtes vosgiennes - les crêtes vosgiennes,32700.000000000004,1280,FEMALE,20K,794,05:22:11,2025,FR
2025,7373,trail des hauts forts - trail des mines d'or,22800.0,1920,FEMALE,20K,385,05:14:19,2025,FR
2025,7373,marathon du mont-blanc - duo étoilé,21500.0,1570,FEMALE,20K,527,04:58:45,2025,FR
2025,7373,techni trail tiranges 43 - ttt 25km,25000.0,1320,FEMALE,20K,153,04:33:26,2024,FR
2025,7373,meribel trail - 10km,11300.0,670,FEMALE,,193,02:00:26,2023,FR
2025,7376,le grand raid de la réunion - zembrocal trail relais3,43700.0,3187,MALE,50K,150,11:21:10,2024,FR
2025,7376,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,1626,58:21:11,2023,FR
2025,7376,caldeira trail - ultra caldeira trail,94000.0,4000,MALE,100K,176,25:32:00,2023,FR
2025,7376,le grand raid de la réunion - trail de bourbon,109200.0,5960,MALE,100K,582,36:24:49,2022,FR
2025,7377,caldeira trail - trail des bruleries de la fournaise,44000.0,2800,MALE,50K,443,12:27:44,2023,FR
2025,7378,maxicross - nightcross,23300.0,999,MALE,20K,165,03:05:30,2024,FR
2025,7382,trail côte d'opale en pas-de-calais - 42 km,42400.0,990,FEMALE,50K,607,06:28:35,2022,FR
2025,7382,le belier - trail 27km | le bélier,27000.0,1000,FEMALE,20K,1089,04:34:48,2022,FR
2025,7382,trail côte d'opale - 24 km,24200.0,417,FEMALE,20K,748,02:53:06,2021,FR
2025,7388,le grand raid de la réunion - trail de bourbon,101000.0,5835,MALE,100K,575,30:05:48,2024,FR
2025,7388,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,796,18:29:19,2022,FR
2025,7389,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,148,08:50:22,2023,FR
2025,7389,ardeche trail - la voie romaine - la voie romaine - 20km,20000.0,850,MALE,20K,366,03:16:16,2023,FR
2025,7389,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,1853,62:08:18,2022,FR
2025,7389,trail nivolet-revard - trail nivolet-revard,51600.0,2720,MALE,50K,424,08:47:36,2022,FR
2025,7389,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,1704,61:09:42,2021,FR
2025,7391,le grand raid de la réunion - zembrocal trail relais4,32299.999999999996,1302,MALE,20K,139,08:33:26,2024,FR
2025,7392,raid 974 - raid 974,101200.0,5580,MALE,100K,62,28:12:18,2025,FR
2025,7393,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,907,14:36:32,2020,FR
2025,7397,trail des vallées - le trail des vallées,32000.0,600,MALE,20K,128,03:53:37,2025,FR
2025,7398,swisspeaks trail - semi-mara,21420.0,990,FEMALE,20K,325,03:15:41,2025,CH
2025,7398,restonica trail by UTMB - gt20k,17000.0,680,FEMALE,20K,527,02:54:21,2025,FR
2025,7403,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,841,04:47:59,2020,FR
2025,7404,ecotrail paris® - trail 45km,45900.0,720,MALE,50K,751,05:19:47,2025,FR
2025,7404,trail du grand ballon - trail du grand ballon 48km,47600.0,2040,MALE,50K,162,07:08:39,2024,FR
2025,7405,le grand raid de la réunion - la diagonale des fous,175000.0,10107,MALE,100M,181,39:02:05,2024,FR
2025,7405,cimasarun - cumasarun,56200.0,3818,MALE,50K,235,10:32:08,2024,FR
2025,7405,mauritius by UTMB - bel ombre,59100.0,1790,MALE,50K,15,06:45:17,2024,MU
2025,7405,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,88,12:28:23,2022,FR
2025,7405,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,79,08:59:05,2022,FR
2025,7414,le grand raid de la réunion - la diagonale des fous,175000.0,10107,MALE,100M,424,43:56:50,2024,FR
2025,7414,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,248,28:07:55,2023,FR
2025,7414,caldeira trail - trail des bruleries de la fournaise,44000.0,2800,MALE,50K,70,07:50:36,2023,FR
2025,7414,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,142,13:10:33,2022,FR
2025,7415,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,MALE,20K,58,06:21:02,2022,FR
2025,7416,trail du grand ballon - trail du grand ballon 24km,24000.0,1104,FEMALE,20K,61,02:48:36,2025,FR
2025,7416,ecotrail paris® - trail 30 km,31600.0,420,FEMALE,20K,810,03:03:12,2025,FR
2025,7416,la landsberg - le grand,23000.0,870,FEMALE,20K,296,02:54:08,2024,FR
2025,7416,la landsberg - le moyen,16000.0,550,FEMALE,20K,246,01:50:57,2023,FR
2025,7420,humani'trail - bull trail,27000.0,1635,MALE,20K,93,04:22:26,2025,CH
2025,7420,wildstrubel by UTMB - wild 25,26000.0,1200,MALE,20K,810,04:03:06,2025,CH
2025,7420,swisspeaks trail - marathon,45930.0,2481,MALE,50K,334,09:10:24,2025,CH
2025,7420,supertrail du barlatay - trail découverte,26000.0,1300,MALE,20K,177,04:02:36,2025,CH
2025,7420,trail verbier st bernard by UTMB - verbier marathon,42400.0,2940,MALE,50K,1271,11:27:38,2025,CH
2025,7420,lavaredo ultra trail by UTMB® - lavaredo 20k,20000.0,1000,MALE,20K,412,03:17:15,2025,IT
2025,7420,swiss canyon trail - swiss canyon trail,33000.0,1380,MALE,20K,545,05:15:12,2025,CH
2025,7420,trail alsace grand est by UTMB - trail des celtes,50000.0,2000,MALE,50K,1470,08:10:02,2025,FR
2025,7420,grand raid ventoux by UTMB - grv - 20k,28000.0,1200,MALE,20K,706,04:09:46,2025,FR
2025,7420,chianti ultra trail by UTMB® - chianti half trail ,20000.0,800,MALE,20K,555,02:48:18,2025,IT
2025,7420,wildstrubel by UTMB - wild 50,37000.0,1700,MALE,50K,885,06:08:16,2024,CH
2025,7420,trail verbier st bernard by UTMB - verbier marathon,38300.0,2556,MALE,50K,888,08:20:16,2024,CH
2025,7420,swiss canyon trail - swiss canyon trail,33000.0,1380,MALE,20K,492,04:57:07,2024,CH
2025,7420,wildstrubel by UTMB - wild 25,26000.0,1195,MALE,20K,796,03:57:35,2023,CH
2025,7420,trail verbier st bernard by UTMB - verbier x-plore ,26000.0,1700,MALE,20K,783,07:06:48,2023,CH
2025,7421,trail de la cÔte d'Émeraude - trail de la côte d'Émeraude,52700.0,1170,FEMALE,50K,636,07:32:13,2024,FR
2025,7426,transvolcano - transvolcano,45500.0,1680,MALE,50K,310,10:54:46,2020,FR
2025,7428,trail des sangliers - trail des sangliers 26km,26000.0,930,FEMALE,20K,267,03:36:53,2025,BE
2025,7428,transgrancanaria - marathon,47000.0,1840,FEMALE,50K,1206,09:42:01,2025,ES
2025,7428,munster'trail - munster'trail 22km,22000.0,1000,FEMALE,20K,338,03:50:45,2024,FR
2025,7428,trail du barrage - 21km,21000.0,880,FEMALE,20K,126,03:38:59,2024,BE
2025,7428,trail côte d'opale en pas-de-calais - 62 km,63900.0,1040,FEMALE,50K,411,09:32:30,2024,FR
2025,7428,marathon du mont-blanc - 23 km du mont-blanc,23600.0,1590,FEMALE,20K,1594,05:18:44,2024,FR
2025,7428,trail godefroy | bouillon - 20km,20000.0,690,FEMALE,20K,345,02:58:02,2024,BE
2025,7428,ohm trail - ohm trail light,25000.0,1250,FEMALE,20K,385,05:00:56,2024,BE
2025,7428,trail du grand ballon - trail du grand ballon 23km,23400.0,980,FEMALE,20K,301,04:21:17,2024,FR
2025,7428,trail côte d'opale en pas-de-calais - 24 km,23900.0,390,FEMALE,20K,1079,03:31:22,2023,FR
2025,7428,marathon du mont-blanc - 23 km du mont-blanc,23600.0,1590,FEMALE,20K,2153,06:09:30,2023,FR
2025,7428,trail du grand ballon - 22km,21900.0,1030,FEMALE,20K,290,04:05:57,2023,FR
2025,7428,crêtes de spa - crêtes de spa 32km,32000.0,1045,FEMALE,20K,254,05:20:20,2023,BE
2025,7428,grand trail des lacs & châteaux winter edition (gtlc)  - gt22,23000.0,1120,FEMALE,20K,419,04:13:50,2022,BE
2025,7428,trail côte d'opale en pas-de-calais - 27 km,27000.0,410,FEMALE,20K,1190,03:26:19,2022,FR
2025,7434,les crêtes vosgiennes - le 50,52000.0,1800,MALE,50K,265,07:52:11,2025,FR
2025,7434,trail des hauts forts - trail du fornet,36000.0,2820,MALE,50K,158,07:10:00,2025,FR
2025,7436,cimasarun - cumasarun,56200.0,3818,MALE,50K,7,07:11:34,2024,FR
2025,7436,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,50,11:42:33,2023,FR
2025,7437,trail des marcaires - defi de muhlbach,32000.0,1600,FEMALE,20K,315,06:46:17,2023,FR
2025,7437,le grand raid de la réunion - la mascareignes,74100.0,4000,FEMALE,100K,764,18:13:35,2022,FR
2025,7437,le grand raid de la réunion - la mascareignes,72000.0,3874,FEMALE,100K,676,19:24:49,2021,FR
2025,7437,trail des anglais - trail des anglais,28000.0,1260,FEMALE,20K,953,04:58:38,2020,FR
2025,7438,trail des géants - le méga trail de l'ouest ,83000.0,3050,MALE,100K,214,19:46:47,2025,FR
2025,7438,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,134,08:35:36,2023,FR
2025,7438,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,574,18:26:30,2021,FR
2025,7439,les foulées de gruffy - gruff à l'eau,14500.0,800,MALE,20K,149,01:53:19,2025,FR
2025,7439,half marathon des sables jordan - hmds jordan 2022 - 120km,114000.0,2641,MALE,100K,61,20:16:31,2022,JO
2025,7439,impérial trail de fontainebleau - l'impératrice,13000.0,380,MALE,,103,01:32:12,2022,FR
2025,7439,greenweez maxi-race - short-race,16700.0,950,MALE,20K,139,02:14:14,2022,FR
2025,7439,ecotrail paris® - trail 30 km,30500.0,520,MALE,20K,2597,04:29:58,2022,FR
2025,7442,ecotrail paris® - trail 30 km,31600.0,420,FEMALE,20K,2551,04:01:28,2025,FR
2025,7443,tarawera ultra-trail by UTMB® - t102,103000.0,2200,MALE,100K,486,18:00:32,2025,NZ
2025,7443,tarawera ultra-trail by UTMB® - t50,52700.0,1166,MALE,50K,878,07:33:12,2024,NZ
2025,7443,trail des passerelles du monteynard - maratrail 42km,43500.0,2650,MALE,50K,535,08:12:56,2021,FR
2025,7443,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,868,14:05:33,2020,FR
2025,7443,transvolcano - transvolcano,45500.0,1680,MALE,50K,287,09:59:54,2020,FR
2025,7444,mafate trail tour - mafate trail tour,53900.0,3560,FEMALE,50K,207,10:34:04,2023,FR
2025,7445,le grand raid de la réunion - zembrocal trail relais1,37900.0,2769,MALE,50K,138,08:23:53,2024,FR
2025,7447,l'ultra marin raid golfe du morbihan - grand relais - n°3,45490.0,196,MALE,20K,329,05:59:28,2024,FR
2025,7447,belle-île en trail - trail du ponant,45000.0,1000,MALE,50K,362,06:29:07,2021,FR
2025,7448,trail du moucherotte - l'explo'trail du moucherotte,25000.0,1330,MALE,20K,173,03:49:51,2024,FR
2025,7448,grenoble vizille - trail 20 km,18200.0,440,MALE,20K,548,01:46:54,2024,FR
2025,7450,trail de haute provence - les mourres,16300.0,658,MALE,20K,144,02:21:51,2023,FR
2025,7451,l'ultra marin raid golfe du morbihan - ronde des douaniers 34 km,33000.0,510,FEMALE,20K,223,02:52:48,2024,FR
2025,7454,wmtrc2025 - world mountain and trail running championships - short trail 45k,44500.0,3657,MALE,50K,206,07:00:25,2025,ES
2025,7454,dodo trail - trooper 25km,23700.0,1450,MALE,20K,1,02:40:26,2023,MU
2025,7454,dodo trail - trooper 25km,23700.0,1450,MALE,20K,1,02:50:45,2022,MU
2025,7455,le grand raid de la réunion - la mascareignes,70000.0,3829,FEMALE,100K,78,11:59:34,2024,FR
2025,7455,dodo trail - xtreme 50km,50000.0,3500,FEMALE,50K,22,08:30:20,2024,MU
2025,7455,le grand raid de la réunion - la mascareignes,72000.0,4007,FEMALE,100K,72,12:07:42,2023,FR
2025,7455,dodo trail - xtreme 50km,50000.0,3500,FEMALE,50K,23,08:18:02,2023,MU
2025,7455,dodo trail - xtreme 50km,50000.0,3500,FEMALE,50K,28,08:45:32,2022,MU
2025,7455,championnat de maurice - championnat de maurice,28000.0,2460,FEMALE,50K,16,04:09:37,2022,MU
2025,7456,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,986,40:19:30,2023,FR
2025,7456,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,891,19:11:52,2022,FR
2025,7457,hoka UTMB mont-blanc - mcc,40000.0,2350,FEMALE,50K,1024,08:37:02,2024,FR
2025,7457,trail du tour des fiz - balcon des fiz,15000.0,950,FEMALE,20K,419,03:32:11,2024,FR
2025,7457,wildstrubel by UTMB - wild 50,53000.0,3300,FEMALE,50K,796,12:27:34,2023,CH
2025,7457,dacia UTMB® mont blanc - occ,55000.0,3425,FEMALE,50K,1473,12:43:57,2023,FR
2025,7457,marathon du mont-blanc - duo étoilé,21500.0,1570,FEMALE,20K,470,04:42:42,2023,FR
2025,7457,ultra-trail snowdonia by UTMB® - uts 50k,55000.0,3300,FEMALE,50K,877,13:43:42,2023,GB
2025,7457,nice côte d’azur by UTMB® - nice 20k,16800.0,626,FEMALE,20K,714,02:46:40,2022,FR
2025,7457,wildstrubel by UTMB - wild 25,25000.0,1150,FEMALE,20K,495,04:20:13,2022,CH
2025,7457,UTMB® mont blanc - mcc,41200.0,2470,FEMALE,50K,753,09:01:18,2022,FR
2025,7457,marathon du mont-blanc - 42 km du mont-blanc,44400.0,2500,FEMALE,50K,1758,09:13:06,2022,FR
2025,7460,le grand raid de la réunion - la diagonale des fous,175000.0,10107,MALE,100M,1905,63:33:24,2024,FR
2025,7460,caldeira trail - trail des bruleries de la fournaise,44000.0,2800,MALE,50K,351,10:51:38,2023,FR
2025,7460,le grand raid de la réunion - zembrocal trail relais3,41400.0,2700,MALE,50K,155,11:08:33,2022,FR
2025,7460,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,652,37:46:52,2021,FR
2025,7461,le grand raid de la réunion - trail de bourbon,101000.0,5835,FEMALE,100K,454,27:52:19,2024,FR
2025,7461,le grand raid de la réunion - la diagonale des fous,168400.0,10250,FEMALE,100M,1049,49:31:11,2022,FR
2025,7461,le grand raid de la réunion - trail de bourbon,105100.0,6131,FEMALE,100K,341,31:05:51,2021,FR
2025,7462,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,792,18:00:04,2024,FR
2025,7462,le grand raid de la réunion - zembrocal trail relais2,36200.0,1210,MALE,20K,81,07:47:12,2023,FR
2025,7464,trail sainte-victoire - trail sainte victoire-le cengle,13000.0,360,MALE,,316,01:54:02,2024,FR
2025,7464,la 6000d trail de légende - 6 d marathon,43700.0,2110,MALE,50K,420,08:33:02,2023,FR
2025,7464,trail des costes - trail des costes,30000.0,1000,MALE,20K,104,04:41:54,2023,FR
2025,7464,skyrace de montgenèvre - skyrace des anges,28000.0,1700,MALE,20K,60,05:51:18,2022,FR
2025,7464,la 6000d la course des géants - en relais à 2 montée,33100.0,2780,MALE,50K,31,06:44:53,2021,FR
2025,7465,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,473,16:06:54,2022,FR
2025,7465,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,611,04:24:45,2020,FR
2025,7470,balcons de cauterets - 47km,48000.0,3000,MALE,50K,21,06:59:25,2025,FR
2025,7471,trail de nantes à montaigu - trail de la maine,21600.0,315,MALE,20K,70,02:03:29,2025,FR
2025,7471,l'ultra marin raid golfe du morbihan - ronde des douaniers 34 km,33000.0,510,MALE,20K,292,02:58:55,2024,FR
2025,7474,le grand raid de la réunion - trail de bourbon,101000.0,5835,MALE,100K,338,25:38:39,2024,FR
2025,7474,rinjani 100 - 60 km,60000.0,5130,MALE,100K,6,15:10:44,2024,ID
2025,7474,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,149,13:30:42,2023,FR
2025,7474,l'infernal trail des vosges - it 70,69200.0,3170,MALE,100K,178,13:05:15,2023,FR
