distance_cum,altitude,lon,lat
16194,856.0,3.24788,44.15357
16194,,3.24784,44.15347
16230,851.0,3.24767,44.15328
16253,847.0,3.24739,44.15326
16292,845.0,3.247,44.15346
16292,,3.24691,44.15337
16319,843.0,3.24695,44.15322
16351,843.0,3.2468,44.15295
16384,843.0,3.24668,44.15267
16384,,3.24672,44.15257
16384,,3.24671,44.15249
16407,850.0,3.24683,44.15249
16407,,3.24703,44.15251
16457,856.0,3.24745,44.15247
16457,,3.24765,44.15241
16489,861.0,3.24782,44.15237
16489,,3.24798,44.15229
16522,866.0,3.24812,44.15218
16522,,3.24817,44.15206
16543,867.0,3.24824,44.15201
16576,869.0,3.24864,44.15193
16576,,3.24868,44.15194
16604,871.0,3.24898,44.15189
16604,,3.24922,44.15187
16641,872.0,3.24943,44.1518
