bib,name,status,category,sex,country,Peyreleau,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5396,Andre KERVEILLANT,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:46:28.000+00:00,2023-10-20T11:47:09.000+00:00,2023-10-20T13:43:05.000+00:00,2023-10-20T15:47:53.000+00:00,2023-10-20T16:47:37.000+00:00,2023-10-20T18:10:14.000+00:00,2023-10-20T18:58:50.000+00:00,2023-10-20T19:54:31.000+00:00
5624,Fabien MEUROU,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:52:58.000+00:00,2023-10-20T12:03:26.000+00:00,2023-10-20T14:21:42.000+00:00,2023-10-20T16:29:46.000+00:00,2023-10-20T17:12:39.000+00:00,2023-10-20T18:27:47.000+00:00,2023-10-20T19:15:04.000+00:00,2023-10-20T19:54:42.000+00:00
5210,Bernard ROUZIES,FINISHER,M7-M8H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:45:21.000+00:00,2023-10-20T11:56:32.000+00:00,2023-10-20T14:09:00.000+00:00,2023-10-20T16:20:13.000+00:00,2023-10-20T17:17:39.000+00:00,2023-10-20T18:25:56.000+00:00,2023-10-20T19:16:11.000+00:00,2023-10-20T19:59:19.000+00:00
5498,Maxence AUTRET,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T10:04:50.000+00:00,2023-10-20T12:19:13.000+00:00,2023-10-20T14:29:02.000+00:00,2023-10-20T16:39:19.000+00:00,2023-10-20T17:34:29.000+00:00,2023-10-20T18:46:26.000+00:00,2023-10-20T19:28:04.000+00:00,2023-10-20T19:59:58.000+00:00
5369,Berengere DUBIEN,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T10:00:31.000+00:00,2023-10-20T12:16:50.000+00:00,2023-10-20T14:14:03.000+00:00,2023-10-20T16:22:02.000+00:00,2023-10-20T17:16:51.000+00:00,2023-10-20T18:25:48.000+00:00,2023-10-20T19:08:47.000+00:00,2023-10-20T20:00:25.000+00:00
5368,Stephanie BLANDEAU,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T10:00:31.000+00:00,2023-10-20T12:16:39.000+00:00,2023-10-20T14:14:03.000+00:00,2023-10-20T16:22:47.000+00:00,2023-10-20T17:16:49.000+00:00,2023-10-20T18:25:48.000+00:00,2023-10-20T19:08:45.000+00:00,2023-10-20T20:00:25.000+00:00
5546,Jean-Claude ARNOU,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T10:11:12.000+00:00,2023-10-20T12:26:51.000+00:00,2023-10-20T14:30:04.000+00:00,2023-10-20T16:29:52.000+00:00,2023-10-20T17:28:50.000+00:00,2023-10-20T18:37:54.000+00:00,2023-10-20T19:17:29.000+00:00,2023-10-20T20:01:55.000+00:00
5648,Nicolas CLÉMENCEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:15.000+00:00,2023-10-20T11:57:08.000+00:00,2023-10-20T14:05:15.000+00:00,2023-10-20T16:06:54.000+00:00,2023-10-20T16:53:20.000+00:00,2023-10-20T18:05:15.000+00:00,2023-10-20T19:12:38.000+00:00,2023-10-20T20:02:08.000+00:00
5618,Arnaud DABURON,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:12.000+00:00,2023-10-20T11:57:19.000+00:00,2023-10-20T14:05:43.000+00:00,2023-10-20T16:17:41.000+00:00,2023-10-20T17:06:27.000+00:00,2023-10-20T18:13:42.000+00:00,2023-10-20T19:09:46.000+00:00,2023-10-20T20:02:09.000+00:00
5426,Pierre-Arnaud MONNIER,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T10:05:07.000+00:00,2023-10-20T12:23:15.000+00:00,2023-10-20T14:23:00.000+00:00,2023-10-20T16:22:06.000+00:00,2023-10-20T17:19:20.000+00:00,2023-10-20T18:33:34.000+00:00,2023-10-20T19:14:18.000+00:00,2023-10-20T20:02:58.000+00:00
5463,Gerard THOUZEAU,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:50:31.000+00:00,2023-10-20T11:57:26.000+00:00,2023-10-20T14:01:07.000+00:00,2023-10-20T16:14:12.000+00:00,2023-10-20T17:10:55.000+00:00,2023-10-20T18:33:18.000+00:00,2023-10-20T19:18:29.000+00:00,2023-10-20T20:03:58.000+00:00
5455,Antonio MARIS,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:39:59.000+00:00,2023-10-20T11:56:38.000+00:00,2023-10-20T14:13:17.000+00:00,2023-10-20T16:16:33.000+00:00,2023-10-20T17:14:01.000+00:00,2023-10-20T18:23:04.000+00:00,2023-10-20T19:14:02.000+00:00,2023-10-20T20:04:04.000+00:00
