lat,lon,altitude_gpx,altitude,dist_2d_m,dist_3d_m,distance_cum_2d,distance_cum_3d,pente,distance_cum_2d_calib,distance
44.12123,3.09433,365.0,364.9954343077554,20.200673153297608,20.203545263292796,970.435579279633,970.5083574640721,1.797300586806492,971.5949968654179,971.6678620008188
44.1213,3.09449,366.0,365.2866631835193,14.956672887894218,14.959507950916992,985.3922521675272,985.4678654149891,-0.13390048513794076,986.5695390791503,986.6452426647353
44.12142,3.09471,365.0,364.94587504195476,22.055340735174887,22.057973422372594,1007.4475929027021,1007.5258388373617,-1.6482524917723442,1008.651230198065,1008.7295696162228
44.12158,3.09498,364.0,364.4625016475841,27.946800323262526,27.95098027165938,1035.3943932259647,1035.476819109021,-0.6892415030962848,1036.6314196637427,1036.713944024246
44.12175,3.09526,364.0,364.5514972648432,29.27229854700366,29.272433831931433,1064.6666917729683,1064.7492529409526,0.8209016834615875,1065.9386909780649,1066.0213507851263
44.12188,3.09542,366.0,364.8611432812468,19.28913599431098,19.291621188031296,1083.9558277672793,1084.040874128984,0.6083137591068936,1085.2508724624258,1085.3360204323665
44.122,3.09559,364.0,364.7846049872598,19.031174688591562,19.0313285962419,1102.9870024558709,1103.0722027252257,-0.11796828077245305,1104.3047844445412,1104.3900865060116
44.12219,3.09579,365.0,364.8074539895195,26.480458926620543,26.480468784395452,1129.4674613824914,1129.5526715096212,0.27035666466451674,1130.8168806177907,1130.9021925488134
44.12243,3.09607,365.0,364.95030690357476,34.809658156520904,34.80995127731288,1164.2771195390123,1164.362622786934,0.29597653953371883,1165.6681272431226,1165.7537326451402
44.12263,3.0963,365.0,364.9958357996292,28.837889857417654,28.83792579761811,1193.11500939643,1193.200548584552,0.0861828497432615,1194.5404708626975,1194.6261122478547
44.12286,3.09658,365.0,365.00443186162005,33.9645797830397,33.964580870824115,1227.0795891794696,1227.1651294553762,0.07383231163227243,1228.5456294661506,1228.6312719403918
44.12319,3.09703,365.0,365.0588244809146,51.348584457448524,51.34861326599539,1278.4281736369182,1278.5137427213717,0.39563025740051005,1279.9555620986828,1280.0412334158898
44.12336,3.09725,365.0,365.3096596498113,25.801174056155954,25.80239331841158,1304.2293476930743,1304.3161360397833,1.5194260343161157,1305.7875618330945,1305.8744538692574
44.1235,3.09748,366.0,365.8165853740088,24.070348214769368,24.075685595016896,1328.2996959078437,1328.3918216348002,3.214269356480352,1329.8866678403563,1329.978903633545
44.12357,3.09763,366.0,366.54236588035394,14.2807074631675,14.29913854020439,1342.5804033710112,1342.6909601750046,3.956964779471192,1344.1844370268611,1344.29512591742
44.12368,3.09791,368.0,367.3898120848668,25.477713410828898,25.49180350061317,1368.0581167818402,1368.1827636756177,2.415913173950017,1369.6925896647801,1369.8173854791082
44.12379,3.09822,368.0,367.8247310328778,27.60222200867184,27.60564823197143,1395.660338790512,1395.788411907589,0.5988206886707433,1397.327789134591,1397.4560152656625
44.12387,3.09852,368.0,367.70806779666884,25.544858214713344,25.545124613524408,1421.2051970052253,1421.3335365211135,-0.6671873925226137,1422.9031667969348,1423.0316596450944
44.12392,3.09877,367.0,367.5160912831309,20.714971213413943,20.715860767883107,1441.9201682186392,1442.0493972889967,0.7009403039387263,1443.64288700186,1443.7722704672747
44.124,3.09905,367.0,368.0218769100471,24.054763329588766,24.060080173243882,1465.974931548228,1466.1094774622406,2.546404384461912,1467.7263895040653,1467.8610961653776
44.12408,3.09922,371.0,368.5417827500037,16.225228062647613,16.2335556107511,1482.2001596108755,1482.3430330729918,-1.265782064208433,1483.9710024853523,1484.1140466440177
44.12413,3.09935,367.0,367.66749134792906,11.77213199946441,11.804553243073434,1493.9722916103399,1494.1475863160654,-3.943310883661675,1495.7571991143025,1495.932703251513
44.12435,3.09974,366.0,366.51635894438016,39.59140147225512,39.60813270463258,1533.563693082595,1533.755719020698,-2.428942327600222,1535.3959019923313,1535.5881573513814
44.12453,3.09995,366.0,366.07171857390085,26.10685557960425,26.110641763721045,1559.670548662199,1559.8663607844192,-1.1331033997620235,1561.5339484599394,1561.7299945266097
44.12471,3.10012,366.0,365.94654419507776,24.181118970826972,24.18144295335582,1583.851667633026,1584.047803737775,-0.6475537449679057,1585.7439575654414,1585.9403280017152
44.12498,3.1003,366.0,365.6996055653027,33.28330178031731,33.284217822964514,1617.1349694133432,1617.3320215607396,-1.1295420437844559,1619.067024216525,1619.2643117898783
44.12518,3.10041,365.0,365.300528265322,23.909428079595152,23.912758389292797,1641.0443974929383,1641.2447799500324,-1.2133867250414125,1643.0050178309925,1643.2056396928958
44.12543,3.10051,365.0,365.05855681966534,28.92193494817199,28.922947141098977,1669.9663324411104,1670.1677270911314,-0.6016714583141821,1671.9615069533004,1672.1631422174373
44.12561,3.10055,365.0,365.0045656922447,20.268128663380924,20.26820057521643,1690.2344611044912,1690.4359276663479,-0.13901158787004078,1692.2538507478089,1692.4555580096974
44.1258,3.10061,365.0,365.00026766124927,21.66302204800228,21.663022474375623,1711.8974831524934,1712.0989501407234,0.0,1713.9427544609725,1714.1444621497437
44.12613,3.10065,365.0,365.0045656922447,36.83295714341687,36.832957394185094,1748.7304402959103,1748.9319075349085,0.10892686643630321,1750.819717388143,1751.0214253279821
44.12628,3.10065,365.0,365.05855681966534,16.67923899614521,16.679326381253265,1765.4096792920554,1765.6112339161618,0.7815947981973379,1767.5188837276612,1767.7206791570106
44.12647,3.10063,365.0,365.300528265322,21.1872582937433,21.188639979628412,1786.5969375857987,1786.7998738957901,1.403571105804577,1788.7314552728812,1788.9346340388704
44.12669,3.10062,366.0,365.69947173467807,24.475901368219986,24.479152429742637,1811.0728389540188,1811.2790263255329,0.8472377097964325,1813.23659896391,1813.4430326755928
44.12715,3.10061,366.0,365.9413093497101,51.15589322482945,51.15646486087751,1862.2287321788483,1862.4354911864104,0.34447580034717723,1864.4536101480226,1864.6606161787097
44.12745,3.10059,366.0,365.9907347848861,33.396650063987266,33.39668663760019,1895.6253822428355,1895.8321778240106,-0.007438632808787433,1897.8901605044323,1898.0972031524284
44.1277,3.10055,366.0,365.9367436574654,27.981460161978372,27.981512250738394,1923.606842404814,1923.813690074749,-0.6145268064282985,1925.9050512182996,1926.112146017288
44.12795,3.10045,366.0,365.64104874563736,28.921840978157018,28.92335252087288,1952.528683382971,1952.737042595622,-1.4697230436181445,1954.8614462583225,1955.0700544059264
44.12825,3.10034,365.0,365.00469952286926,34.494469914107974,34.500339056139985,1987.0231532970788,1987.237381651762,-1.5878257837903096,1989.3971280734413,1989.6116123751724
44.12861,3.10017,364.0,364.42220759689735,42.267172400989786,42.27118592633539,2029.2903256980685,2029.5085675780974,-0.7413917502495014,2031.7147987290596,2031.9333013512532
44.12893,3.10008,364.0,364.42220759689735,36.300187672261956,36.300187672261956,2065.5905133703304,2065.8087552503594,0.7088078142774346,2068.0583556644165,2068.27685828661
44.12933,3.09994,365.0,365.0045656922447,45.860037372800846,45.86373478889292,2111.4505507431313,2111.6724900392524,1.5696275995303903,2113.9731838290536,2114.195388284788
44.12961,3.09988,366.0,365.6364830533927,31.500698183749115,31.507035811306896,2142.9512489268805,2143.1795258505595,1.7565893407272142,2145.5115171368834,2145.740066791989
44.12977,3.09983,366.0,365.87818683780006,18.233245049317496,18.234847017396604,2161.184493976198,2161.414372867956,0.14040124302488596,2163.766546161776,2163.9966996988946
44.12995,3.09984,366.0,365.6902065195642,20.03099322525543,20.031875253961445,2181.2154872014535,2181.4462481219175,-1.545546090471917,2183.821471203117,2184.052507822736
44.13014,3.09985,365.0,365.24183761503207,21.14210582957037,21.146859662448815,2202.357593031024,2202.593107784366,-1.9487054146222178,2204.988836338738,2205.2246324708267
44.13038,3.09985,365.0,364.75816238496805,26.686782395529907,26.691165136699116,2229.044375426554,2229.284272921065,-1.552212087976867,2231.7075024836668,2231.947686593158
44.13068,3.09986,364.0,364.30965964981124,33.368024060450075,33.37103810794951,2262.4123994870038,2262.6553110290147,-1.0468133315474568,2265.115392635926,2265.358594393918
44.13093,3.09988,364.0,364.11738130057995,27.844521202119147,27.845185076397783,2290.256920689123,2290.5004961054124,0.0,2292.9931807835683,2293.237047208995
44.13119,3.09989,364.0,364.30965964981124,28.921694900856316,28.92233405003478,2319.1786155899795,2319.422830155447,1.19383257866379,2321.9494295717664,2322.1939359099883
44.13141,3.09994,365.0,364.7585638768419,24.786219233937004,24.790283962025015,2343.9648348239166,2344.2131141174723,2.8798789088936387,2346.7652618774814,2347.013837800082
44.13142,3.10004,365.0,365.255534691766,8.058045121543577,8.073355632679547,2352.0228799454603,2352.286469750152,3.4107683952665333,2354.8329342627203,2355.096838988527
44.13163,3.10013,366.0,365.8666799623079,24.43070688530176,24.4383497285974,2376.453586830762,2376.7248194787494,2.968390904263648,2379.292829475203,2379.564386175511
44.13187,3.10023,366.0,366.8075672791076,27.85460988724158,27.870496244475643,2404.3081967180037,2404.595315723225,4.88556038550253,2407.180718361317,2407.4681803989156
44.13202,3.10031,369.0,368.1000700827775,17.859493393458866,17.90620193587952,2422.1676901114624,2422.5015176591046,7.946559021623935,2425.061549194535,2425.395775579089
44.13219,3.10039,368.0,369.81230097642094,19.952264993246096,20.02559894220047,2442.1199551047084,2442.527116601305,6.763352049464715,2445.037651944149,2445.4452998926126
44.13253,3.10072,373.0,372.56575020511207,46.07535104203026,46.15755037154051,2488.195306146739,2488.684666972845,7.757983236575923,2491.1680510217316,2491.65799650648
44.13272,3.10093,376.0,375.4789415327506,26.96735069536943,27.124245376387343,2515.1626568421084,2515.8089123492327,8.948036511171617,2518.1676206724915,2518.814648286509
44.13294,3.10114,378.0,377.63218502239727,29.653281227173068,29.73135626007533,2544.8159380692814,2545.540268609308,5.662424199816697,2547.8563298419876,2548.5815257682225
44.13323,3.10141,379.0,379.3541179008688,38.7834206406184,38.82162759886693,2583.5993587098997,2584.361896208175,5.549523310659613,2586.6860865618755,2587.449535093716
44.13345,3.10159,381.0,381.35881742373806,28.36887682216777,28.4396201157526,2611.9682355320674,2612.8015163239274,7.032692445377414,2615.088856797866,2615.9231331430883
44.13371,3.1018,384.0,383.69933790405344,33.417132404508095,33.49899661570777,2645.3853679365757,2646.300512939635,8.670796608683965,2648.545913965855,2649.462152328673
44.13385,3.10193,386.0,385.87845449904927,18.70768702424761,18.834173805393977,2664.0930549608233,2665.1346867450293,11.177289759725783,2667.275951800181,2668.318828062881
44.13398,3.10203,388.0,387.63594773089426,16.512030022234306,16.605297886974146,2680.6050849830576,2681.7399846320036,11.467191417221372,2683.807709394645,2684.9439649528745
44.13405,3.10212,389.0,388.9864367538907,10.591226056441556,10.676979440828779,2691.196311039499,2692.4169640728323,7.2480154697894665,2694.411589205758,2695.6337006013187
44.13419,3.10236,390.0,390.19254601048056,24.681853729915236,24.711305167549575,2715.878164769414,2717.128269240382,4.558994585786838,2719.122931317875,2720.3745293378624
44.13437,3.10256,392.0,391.27878518589944,25.60003164795699,25.623066481641384,2741.4781964173712,2742.751335722023,5.0773143980529225,2744.7535483313354,2746.028208705629
44.13452,3.1027,391.0,392.5116388804745,20.075549735840518,20.113369320639286,2761.5537461532117,2762.8647050426625,9.145347097729067,2764.853083116678,2766.1656082603176
44.13465,3.1028,395.0,394.6248423472759,16.511986260549524,16.646660901234146,2778.0657324137615,2779.5113659438966,6.592506323888036,2781.384796897174,2782.832157582592
44.13511,3.10298,397.0,397.10269269399316,53.12850535161503,53.18625596183016,2831.1942377653763,2832.697621905727,5.69004533715861,2834.576776965428,2836.0819572579885
44.13538,3.10304,400.0,399.3777698868762,30.402068799728166,30.487075352302675,2861.5963065651044,2863.1846972580297,7.717419178357048,2865.015168313467,2866.6054567192764
44.13566,3.10317,400.0,401.98161703380447,32.81756754572128,32.920704117356685,2894.413874110826,2896.1054013753865,6.94247971151262,2897.871944298932,2899.565492497699
44.1361,3.10338,407.0,405.24652350449367,51.71640102872616,51.819356900934004,2946.130275139552,2947.9247582763205,8.21476501028005,2949.6501329476773,2951.446760024086
44.13624,3.10348,408.0,407.66705568161115,17.493596344197552,17.660262995612015,2963.6238714837496,2965.5850212719324,9.225839373477442,2967.1646295800274,2969.1281224310587
44.13645,3.10359,409.0,409.16197338226215,24.94644319328529,24.99119458784493,2988.5703146770347,2990.576215859777,5.527931304516119,2992.1408772709615,2994.149174982805
44.13677,3.1037,410.0,411.0720204095942,36.649197932018275,36.69893716045293,3025.219512609053,3027.27515302023,6.5433061775953965,3028.83386144237,3030.891957808062
44.13709,3.1038,414.0,413.9461427032039,36.4662759750871,36.57936388798798,3061.68578858414,3063.854516908218,7.333149729725976,3065.3437051127853,3067.5150245019595
44.13744,3.10392,418.0,416.6852051610015,40.07906890793656,40.172555652769255,3101.7648574920768,3104.0270725609876,5.82326597329454,3105.4706580619772,3107.735575888278
44.13776,3.10407,418.0,418.4662154448331,37.54185313749635,37.58407554574754,3139.306710629573,3141.611148106735,5.374834802062511,3143.057363929175,3145.364554608501
44.13796,3.10419,420.0,420.0044318616201,24.213099765334093,24.26191068302113,3163.519810394907,3165.873058789756,6.187026537152653,3167.299392037898,3169.6554519512356
44.13817,3.10434,422.0,421.5877756825877,26.24021927265347,26.28794562403709,3189.7600296675605,3192.1610044137933,4.821365537415784,3193.5709615334094,3195.974804818681
44.13858,3.1045,422.0,423.55220059241043,47.344094201572375,47.384831127626605,3237.1041238691328,3239.54583554142,6.872453129194611,3240.971619587928,3243.4162484692633
44.13878,3.10455,427.0,426.3942439464869,22.594080327127415,22.7721249833022,3259.69820419626,3262.317960524722,8.973890027666691,3263.5926939521923,3266.2155802066613
44.1391,3.10466,430.0,428.8686197869928,36.649114967128966,36.73254910394752,3296.347319163389,3299.0505096286693,6.521581860212492,3300.2855950595904,3302.992015132925
44.13929,3.10468,430.0,430.166088671385,21.187232191369443,21.22692237317901,3317.534551354758,3320.2774320018484,5.069024485932845,3321.4981404712507,3324.244298145818
44.13949,3.10471,431.0,431.0764180967701,22.36746587537379,22.385982876539796,3339.902017230132,3342.6634148783883,2.8932213165499494,3343.8923296385556,3346.657026437279
44.13993,3.10498,432.0,432.359936979983,53.459720107551824,53.47512594376328,3393.3617373376837,3396.1385408221518,4.356665414055094,3397.4159201780526,3400.196041218947
44.14022,3.10508,433.0,434.85272885773236,33.219205218672286,33.31260432187849,3426.580942556356,3429.4511451440303,12.357905577784674,3430.6748136888064,3433.5484454204916
44.14035,3.10515,440.0,438.38024503405956,15.49704379442125,15.89344949155029,3442.0779863507773,3445.3445946355805,19.86927828053868,3446.190372411458,3449.4608834417627
44.14045,3.10526,442.0,440.74667279416826,14.16655975080074,14.36284775094482,3456.244546101578,3459.707442386525,9.621643824552857,3460.373857508831,3463.8408910522794
44.14059,3.10538,441.0,441.5018099726506,18.276596486445708,18.292189898606615,3474.521142588024,3477.9996322851316,4.292320268828459,3478.67228976452,3482.1549353501928
44.14067,3.10543,442.0,441.9496377504517,9.749386686794526,9.759666515164163,3484.2705292748183,3487.7592988002957,2.811266918016481,3488.433324427354,3491.926262123112
44.1407,3.10565,443.0,442.278249863401,17.869473897892643,17.872495161791022,3502.1400031727107,3505.6317939620867,2.56053935863886,3506.3241476891076,3509.820110258387
44.14071,3.10581,441.0,442.73534755715247,12.81585042840227,12.823999395851963,3514.955853601113,3518.4557933579385,7.695300292537613,3519.155309718487,3522.6594309911075
44.14069,3.1059,445.0,443.84301434289284,7.518177094984068,7.599336322322858,3522.474030696097,3526.0551296802614,9.019869771701535,3526.682469075584,3530.267846539667
44.14067,3.10603,445.0,444.37042395541073,10.609317421489926,10.622418606386491,3533.083348117587,3536.677548286648,0.0014546730993060986,3537.304461866211,3540.9029561676925
44.14064,3.10615,444.0,443.84331617858624,10.140065621073388,10.153756615561715,3543.2234137386604,3546.8313049022095,-4.598659717668585,3547.4566422228254,3551.068843875965
44.14062,3.10629,442.0,443.38029284191134,11.390797158252868,11.4002039679458,3554.6142108969134,3558.2315088701553,-2.8755456798792176,3558.861048414819,3562.4826681163368
