bib,name,status,category,sex,country,Hell-Bourg,Merles,Sen. Scout,Aurère,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
4502,Romuald TECHER,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:25:33.000+04:00,2024-10-18T04:57:26.000+04:00,2024-10-18T06:38:53.000+04:00,2024-10-18T07:53:55.000+04:00,2024-10-18T09:48:02.000+04:00,2024-10-18T10:19:52.000+04:00,2024-10-18T12:13:45.000+04:00,2024-10-18T14:20:55.000+04:00,2024-10-18T17:10:34.000+04:00,2024-10-18T18:54:42.000+04:00
4348,Guillaume DINI,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:42:20.000+04:00,2024-10-18T05:18:07.000+04:00,2024-10-18T07:01:57.000+04:00,2024-10-18T08:18:05.000+04:00,2024-10-18T10:13:34.000+04:00,2024-10-18T10:41:28.000+04:00,2024-10-18T12:50:22.000+04:00,2024-10-18T14:35:38.000+04:00,2024-10-18T17:21:12.000+04:00,2024-10-18T18:55:02.000+04:00
4435,Charlotte CAMMAN,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:15:58.000+04:00,2024-10-18T04:55:41.000+04:00,2024-10-18T06:35:22.000+04:00,2024-10-18T07:54:36.000+04:00,2024-10-18T10:15:22.000+04:00,2024-10-18T10:45:45.000+04:00,2024-10-18T12:41:40.000+04:00,2024-10-18T14:27:50.000+04:00,2024-10-18T17:15:52.000+04:00,2024-10-18T18:55:04.000+04:00
4588,Arthur MONNET,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:16:03.000+04:00,2024-10-18T04:55:47.000+04:00,2024-10-18T06:35:29.000+04:00,2024-10-18T07:54:14.000+04:00,2024-10-18T10:15:17.000+04:00,2024-10-18T10:46:10.000+04:00,2024-10-18T12:41:43.000+04:00,2024-10-18T14:32:37.000+04:00,2024-10-18T17:15:56.000+04:00,2024-10-18T18:55:03.000+04:00
4587,Emilien LE MOUNIER,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:16:02.000+04:00,2024-10-18T04:55:43.000+04:00,2024-10-18T06:35:24.000+04:00,2024-10-18T07:54:27.000+04:00,2024-10-18T10:15:24.000+04:00,2024-10-18T10:46:13.000+04:00,2024-10-18T12:41:47.000+04:00,2024-10-18T14:27:50.000+04:00,2024-10-18T17:17:29.000+04:00,2024-10-18T18:55:04.000+04:00
4508,Antoine MÉRINDOL,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:20:25.000+04:00,2024-10-18T04:55:32.000+04:00,2024-10-18T06:35:27.000+04:00,2024-10-18T07:54:20.000+04:00,2024-10-18T10:15:26.000+04:00,2024-10-18T10:45:48.000+04:00,2024-10-18T12:41:50.000+04:00,2024-10-18T14:32:35.000+04:00,2024-10-18T17:17:26.000+04:00,2024-10-18T18:55:04.000+04:00
3264,Salomé PRIOUX,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:30:02.000+04:00,2024-10-18T05:02:01.000+04:00,2024-10-18T06:38:04.000+04:00,2024-10-18T07:50:22.000+04:00,2024-10-18T10:04:05.000+04:00,2024-10-18T10:31:23.000+04:00,2024-10-18T13:06:27.000+04:00,2024-10-18T15:00:31.000+04:00,2024-10-18T17:24:56.000+04:00,2024-10-18T18:55:05.000+04:00
3768,Julien HENRION,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:10:47.000+04:00,2024-10-18T04:53:00.000+04:00,2024-10-18T06:45:47.000+04:00,2024-10-18T08:15:19.000+04:00,2024-10-18T10:14:36.000+04:00,2024-10-18T10:53:43.000+04:00,2024-10-18T12:58:30.000+04:00,2024-10-18T15:02:45.000+04:00,2024-10-18T17:23:31.000+04:00,2024-10-18T18:55:06.000+04:00
4364,Guillaume MAROT,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:50:23.000+04:00,2024-10-18T05:25:16.000+04:00,2024-10-18T07:11:55.000+04:00,2024-10-18T08:30:48.000+04:00,2024-10-18T10:33:17.000+04:00,2024-10-18T11:06:55.000+04:00,2024-10-18T12:59:57.000+04:00,2024-10-18T14:49:34.000+04:00,2024-10-18T17:18:54.000+04:00,2024-10-18T18:55:09.000+04:00
3839,Lauriane MAGUEUR,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:34:13.000+04:00,2024-10-18T05:11:40.000+04:00,2024-10-18T07:00:26.000+04:00,2024-10-18T08:24:24.000+04:00,2024-10-18T10:26:59.000+04:00,2024-10-18T10:57:14.000+04:00,2024-10-18T13:05:20.000+04:00,2024-10-18T14:47:18.000+04:00,2024-10-18T17:20:28.000+04:00,2024-10-18T18:55:15.000+04:00
4397,Laura GEURTS,FINISHER,SE F,FEMALE,BE,2024-10-18T01:09:53.000+04:00,2024-10-18T04:37:20.000+04:00,2024-10-18T05:09:09.000+04:00,2024-10-18T06:57:38.000+04:00,2024-10-18T08:18:17.000+04:00,2024-10-18T10:17:26.000+04:00,2024-10-18T10:55:35.000+04:00,2024-10-18T12:52:10.000+04:00,2024-10-18T14:52:22.000+04:00,2024-10-18T17:23:28.000+04:00,2024-10-18T18:55:15.000+04:00
3877,Jean-Christophe LE GOUEZ,FINISHER,SE H,MALE,RE,2024-10-18T01:09:53.000+04:00,2024-10-18T04:29:09.000+04:00,2024-10-18T04:59:00.000+04:00,2024-10-18T06:43:56.000+04:00,2024-10-18T08:00:56.000+04:00,2024-10-18T10:04:47.000+04:00,2024-10-18T10:38:08.000+04:00,2024-10-18T12:46:10.000+04:00,2024-10-18T14:43:42.000+04:00,2024-10-18T17:21:37.000+04:00,2024-10-18T18:55:34.000+04:00
3695,Valérie GHUYSEN,FINISHER,SE F,FEMALE,BE,2024-10-18T00:59:52.000+04:00,2024-10-18T04:33:46.000+04:00,2024-10-18T05:01:10.000+04:00,2024-10-18T07:04:05.000+04:00,2024-10-18T08:34:18.000+04:00,2024-10-18T10:40:15.000+04:00,2024-10-18T11:11:18.000+04:00,2024-10-18T13:05:39.000+04:00,2024-10-18T15:03:26.000+04:00,2024-10-18T17:41:34.000+04:00,2024-10-18T18:55:35.000+04:00
3232,Seb QUÉLENNEC,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:05:03.000+04:00,2024-10-18T04:34:48.000+04:00,2024-10-18T06:17:58.000+04:00,2024-10-18T07:48:09.000+04:00,2024-10-18T09:53:43.000+04:00,2024-10-18T10:24:36.000+04:00,2024-10-18T12:42:27.000+04:00,2024-10-18T14:40:20.000+04:00,2024-10-18T17:24:30.000+04:00,2024-10-18T18:55:38.000+04:00
4091,Justine BECAERT,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:41:22.000+04:00,2024-10-18T05:16:38.000+04:00,2024-10-18T06:58:15.000+04:00,2024-10-18T08:11:29.000+04:00,2024-10-18T10:02:12.000+04:00,2024-10-18T10:31:26.000+04:00,2024-10-18T12:54:20.000+04:00,2024-10-18T14:43:04.000+04:00,2024-10-18T17:20:13.000+04:00,2024-10-18T18:55:38.000+04:00
3784,Fabien CUENOT,FINISHER,M1 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:19:20.000+04:00,2024-10-18T04:45:19.000+04:00,2024-10-18T06:26:42.000+04:00,2024-10-18T08:07:39.000+04:00,2024-10-18T10:13:36.000+04:00,2024-10-18T10:47:52.000+04:00,2024-10-18T12:51:14.000+04:00,2024-10-18T14:54:18.000+04:00,2024-10-18T17:17:40.000+04:00,2024-10-18T18:55:48.000+04:00
3652,Julien THOORIS,FINISHER,M1 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:39:32.000+04:00,2024-10-18T05:13:49.000+04:00,2024-10-18T07:01:36.000+04:00,2024-10-18T08:23:19.000+04:00,2024-10-18T10:23:26.000+04:00,2024-10-18T11:02:24.000+04:00,2024-10-18T12:50:53.000+04:00,2024-10-18T14:40:42.000+04:00,2024-10-18T17:22:36.000+04:00,2024-10-18T18:55:41.000+04:00
3954,Cyril TOUILLEZ,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:29:38.000+04:00,2024-10-18T04:54:28.000+04:00,2024-10-18T06:35:03.000+04:00,2024-10-18T08:04:47.000+04:00,2024-10-18T10:16:27.000+04:00,2024-10-18T10:50:47.000+04:00,2024-10-18T12:58:50.000+04:00,2024-10-18T14:58:20.000+04:00,2024-10-18T17:23:17.000+04:00,2024-10-18T18:56:01.000+04:00
4209,Evans GRONDIN,FINISHER,SE H,MALE,RE,2024-10-18T01:09:53.000+04:00,2024-10-18T04:13:38.000+04:00,2024-10-18T04:36:35.000+04:00,2024-10-18T06:20:49.000+04:00,2024-10-18T07:37:11.000+04:00,2024-10-18T10:06:55.000+04:00,2024-10-18T10:46:38.000+04:00,2024-10-18T12:36:38.000+04:00,2024-10-18T14:46:51.000+04:00,2024-10-18T17:29:35.000+04:00,2024-10-18T18:56:13.000+04:00
3064,Fabrice BERNARDIN,FINISHER,M2 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:28:57.000+04:00,2024-10-18T05:02:18.000+04:00,2024-10-18T06:50:59.000+04:00,,2024-10-18T10:08:08.000+04:00,2024-10-18T10:40:58.000+04:00,2024-10-18T12:39:03.000+04:00,2024-10-18T14:39:33.000+04:00,2024-10-18T17:24:17.000+04:00,2024-10-18T18:56:14.000+04:00
3601,Maxime LOVERA,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:22:04.000+04:00,2024-10-18T05:45:42.000+04:00,2024-10-18T07:18:25.000+04:00,2024-10-18T08:25:45.000+04:00,2024-10-18T10:27:11.000+04:00,2024-10-18T10:57:06.000+04:00,2024-10-18T12:46:19.000+04:00,2024-10-18T14:44:52.000+04:00,2024-10-18T17:37:33.000+04:00,2024-10-18T18:56:15.000+04:00
4535,Christine BARRET,FINISHER,M2 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:47:01.000+04:00,2024-10-18T05:17:53.000+04:00,2024-10-18T07:09:37.000+04:00,2024-10-18T08:25:15.000+04:00,2024-10-18T10:35:25.000+04:00,2024-10-18T11:13:05.000+04:00,2024-10-18T12:55:59.000+04:00,2024-10-18T14:50:45.000+04:00,2024-10-18T17:23:47.000+04:00,2024-10-18T18:56:18.000+04:00
3258,Theo DAMOUR,FINISHER,ES H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:02:20.000+04:00,2024-10-18T04:30:53.000+04:00,2024-10-18T06:24:36.000+04:00,2024-10-18T07:38:56.000+04:00,2024-10-18T10:06:08.000+04:00,2024-10-18T10:49:30.000+04:00,2024-10-18T12:42:36.000+04:00,2024-10-18T15:08:39.000+04:00,2024-10-18T17:34:28.000+04:00,2024-10-18T18:56:20.000+04:00
3394,Gwenael BERTHIAUX,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:01:12.000+04:00,2024-10-18T04:37:26.000+04:00,2024-10-18T06:29:48.000+04:00,2024-10-18T07:59:27.000+04:00,2024-10-18T10:02:56.000+04:00,2024-10-18T10:33:11.000+04:00,2024-10-18T12:46:09.000+04:00,2024-10-18T14:47:30.000+04:00,2024-10-18T17:28:05.000+04:00,2024-10-18T18:56:26.000+04:00
4301,Daphné RYSSEN,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:32:48.000+04:00,2024-10-18T05:01:43.000+04:00,2024-10-18T06:37:05.000+04:00,2024-10-18T07:53:00.000+04:00,2024-10-18T09:58:58.000+04:00,2024-10-18T10:29:17.000+04:00,2024-10-18T12:24:32.000+04:00,2024-10-18T14:37:11.000+04:00,2024-10-18T17:28:11.000+04:00,2024-10-18T18:56:27.000+04:00
3061,Roland FIDJI,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:08:16.000+04:00,2024-10-18T04:34:16.000+04:00,2024-10-18T06:15:53.000+04:00,2024-10-18T07:44:04.000+04:00,2024-10-18T09:39:20.000+04:00,2024-10-18T10:12:33.000+04:00,2024-10-18T12:18:19.000+04:00,2024-10-18T14:33:39.000+04:00,2024-10-18T17:25:47.000+04:00,2024-10-18T18:56:51.000+04:00
3451,Fabrice CARLE,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:06:12.000+04:00,2024-10-18T04:36:40.000+04:00,2024-10-18T06:37:29.000+04:00,2024-10-18T08:04:31.000+04:00,2024-10-18T10:05:53.000+04:00,2024-10-18T10:37:50.000+04:00,2024-10-18T12:31:23.000+04:00,2024-10-18T14:32:11.000+04:00,2024-10-18T17:18:47.000+04:00,2024-10-18T18:56:53.000+04:00
4571,Anne-Sophie LESPORT,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:23:45.000+04:00,2024-10-18T04:54:28.000+04:00,2024-10-18T06:42:25.000+04:00,2024-10-18T07:56:25.000+04:00,2024-10-18T09:46:37.000+04:00,2024-10-18T10:39:16.000+04:00,2024-10-18T12:29:52.000+04:00,2024-10-18T14:44:16.000+04:00,2024-10-18T17:22:01.000+04:00,2024-10-18T18:56:53.000+04:00
3145,Emmanuelle BUTCHLE,FINISHER,M0 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:38:23.000+04:00,2024-10-18T05:06:25.000+04:00,2024-10-18T06:58:22.000+04:00,2024-10-18T08:14:35.000+04:00,2024-10-18T10:13:58.000+04:00,2024-10-18T10:48:28.000+04:00,2024-10-18T12:41:42.000+04:00,2024-10-18T14:40:44.000+04:00,2024-10-18T17:11:53.000+04:00,2024-10-18T18:57:24.000+04:00
4195,Thomas DEGRAND,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:26:48.000+04:00,2024-10-18T04:58:02.000+04:00,2024-10-18T06:49:38.000+04:00,2024-10-18T08:02:53.000+04:00,2024-10-18T10:00:25.000+04:00,2024-10-18T10:31:28.000+04:00,2024-10-18T12:34:49.000+04:00,2024-10-18T14:30:44.000+04:00,2024-10-18T17:28:46.000+04:00,2024-10-18T18:57:43.000+04:00
3295,Clement JOLLY,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:09:55.000+04:00,2024-10-18T04:37:51.000+04:00,2024-10-18T06:41:39.000+04:00,2024-10-18T07:50:02.000+04:00,2024-10-18T09:58:46.000+04:00,2024-10-18T10:28:36.000+04:00,2024-10-18T12:48:29.000+04:00,2024-10-18T14:37:35.000+04:00,2024-10-18T17:41:55.000+04:00,2024-10-18T18:58:29.000+04:00
4298,Régis VACHER,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:28:53.000+04:00,2024-10-18T04:57:46.000+04:00,2024-10-18T06:37:07.000+04:00,2024-10-18T08:01:56.000+04:00,2024-10-18T10:17:19.000+04:00,2024-10-18T10:51:17.000+04:00,2024-10-18T13:00:29.000+04:00,2024-10-18T14:54:56.000+04:00,2024-10-18T17:44:13.000+04:00,2024-10-18T18:58:36.000+04:00
3574,Dimitri PAPA,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:39:31.000+04:00,2024-10-18T05:14:04.000+04:00,2024-10-18T07:01:53.000+04:00,2024-10-18T08:24:43.000+04:00,2024-10-18T10:33:56.000+04:00,2024-10-18T11:13:06.000+04:00,2024-10-18T13:14:28.000+04:00,2024-10-18T15:03:19.000+04:00,2024-10-18T17:46:48.000+04:00,2024-10-18T18:59:08.000+04:00
4213,Julien BACHE,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:25:00.000+04:00,2024-10-18T04:55:28.000+04:00,2024-10-18T06:37:45.000+04:00,2024-10-18T07:55:22.000+04:00,2024-10-18T10:00:33.000+04:00,2024-10-18T10:56:22.000+04:00,2024-10-18T13:00:53.000+04:00,2024-10-18T15:01:57.000+04:00,2024-10-18T17:41:21.000+04:00,2024-10-18T18:59:15.000+04:00
3381,Sylvain PERCHELET,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:59:34.000+04:00,2024-10-18T04:36:29.000+04:00,2024-10-18T06:47:54.000+04:00,2024-10-18T08:09:31.000+04:00,2024-10-18T10:11:29.000+04:00,2024-10-18T10:37:58.000+04:00,2024-10-18T12:47:57.000+04:00,2024-10-18T14:51:42.000+04:00,2024-10-18T17:32:38.000+04:00,2024-10-18T18:59:39.000+04:00
4362,Pierre MAROUBY,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:03:11.000+04:00,2024-10-18T04:33:11.000+04:00,2024-10-18T06:17:42.000+04:00,2024-10-18T07:25:27.000+04:00,2024-10-18T09:06:23.000+04:00,2024-10-18T09:42:47.000+04:00,2024-10-18T12:55:06.000+04:00,2024-10-18T14:42:07.000+04:00,2024-10-18T17:40:03.000+04:00,2024-10-18T18:59:41.000+04:00
3262,Grégory ANDROVICH,FINISHER,M2 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:33:49.000+04:00,2024-10-18T04:59:09.000+04:00,2024-10-18T06:39:44.000+04:00,2024-10-18T07:48:34.000+04:00,2024-10-18T09:50:06.000+04:00,2024-10-18T10:20:19.000+04:00,2024-10-18T12:06:54.000+04:00,2024-10-18T14:35:36.000+04:00,2024-10-18T17:30:44.000+04:00,2024-10-18T19:00:05.000+04:00
3041,Gauthier ARHAN,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:05:08.000+04:00,2024-10-18T04:34:46.000+04:00,2024-10-18T06:18:01.000+04:00,2024-10-18T07:48:36.000+04:00,2024-10-18T09:53:44.000+04:00,2024-10-18T10:27:09.000+04:00,2024-10-18T12:46:04.000+04:00,2024-10-18T14:40:38.000+04:00,2024-10-18T17:27:59.000+04:00,2024-10-18T19:02:19.000+04:00
4379,Anthony LUCAS,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:14:20.000+04:00,2024-10-18T04:52:20.000+04:00,2024-10-18T06:44:27.000+04:00,2024-10-18T08:08:19.000+04:00,2024-10-18T10:27:02.000+04:00,2024-10-18T10:56:44.000+04:00,2024-10-18T12:52:01.000+04:00,2024-10-18T14:51:48.000+04:00,2024-10-18T17:32:56.000+04:00,2024-10-18T19:02:23.000+04:00
3510,Olivier GENEUIL,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:14:35.000+04:00,2024-10-18T04:52:50.000+04:00,2024-10-18T06:45:17.000+04:00,2024-10-18T08:04:59.000+04:00,2024-10-18T09:59:47.000+04:00,2024-10-18T10:35:11.000+04:00,2024-10-18T12:37:17.000+04:00,2024-10-18T14:53:05.000+04:00,2024-10-18T17:39:36.000+04:00,2024-10-18T19:02:56.000+04:00
3568,Christophe SATEYA,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:20:48.000+04:00,2024-10-18T04:57:43.000+04:00,2024-10-18T06:49:33.000+04:00,2024-10-18T08:11:53.000+04:00,2024-10-18T10:19:29.000+04:00,2024-10-18T10:53:20.000+04:00,2024-10-18T12:47:59.000+04:00,2024-10-18T15:03:46.000+04:00,2024-10-18T17:40:26.000+04:00,2024-10-18T19:04:11.000+04:00
3951,Victor MEROUZE,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:19:52.000+04:00,2024-10-18T04:53:02.000+04:00,2024-10-18T06:40:54.000+04:00,2024-10-18T08:05:16.000+04:00,2024-10-18T10:01:10.000+04:00,2024-10-18T10:31:31.000+04:00,2024-10-18T12:38:41.000+04:00,2024-10-18T14:27:44.000+04:00,2024-10-18T17:12:07.000+04:00,2024-10-18T19:06:57.000+04:00
4302,Martin MEROUZE,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:19:50.000+04:00,2024-10-18T04:53:15.000+04:00,2024-10-18T06:40:53.000+04:00,2024-10-18T08:05:21.000+04:00,2024-10-18T10:01:13.000+04:00,2024-10-18T10:31:37.000+04:00,2024-10-18T12:38:39.000+04:00,2024-10-18T14:27:46.000+04:00,2024-10-18T17:12:15.000+04:00,2024-10-18T19:04:47.000+04:00
4437,Simon LARUE,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:30:11.000+04:00,2024-10-18T04:58:23.000+04:00,2024-10-18T06:45:44.000+04:00,2024-10-18T08:06:28.000+04:00,2024-10-18T10:15:02.000+04:00,2024-10-18T10:46:07.000+04:00,2024-10-18T12:41:51.000+04:00,2024-10-18T15:18:42.000+04:00,2024-10-18T17:53:57.000+04:00,2024-10-18T19:07:24.000+04:00
3195,Jérôme LAURIOL,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:30:15.000+04:00,2024-10-18T05:10:33.000+04:00,2024-10-18T06:59:25.000+04:00,2024-10-18T08:24:26.000+04:00,2024-10-18T10:26:19.000+04:00,2024-10-18T11:04:11.000+04:00,2024-10-18T12:58:46.000+04:00,2024-10-18T15:07:07.000+04:00,2024-10-18T17:41:10.000+04:00,2024-10-18T19:08:33.000+04:00
3134,Clara BRIERE,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:41:19.000+04:00,2024-10-18T05:11:26.000+04:00,2024-10-18T06:58:42.000+04:00,2024-10-18T08:19:44.000+04:00,2024-10-18T10:22:15.000+04:00,2024-10-18T10:54:03.000+04:00,2024-10-18T12:56:38.000+04:00,2024-10-18T15:02:00.000+04:00,2024-10-18T17:31:32.000+04:00,2024-10-18T19:08:44.000+04:00
3252,Sébastien MERCIER,FINISHER,M1 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:30:41.000+04:00,2024-10-18T05:03:38.000+04:00,2024-10-18T06:56:55.000+04:00,2024-10-18T08:28:57.000+04:00,2024-10-18T10:25:53.000+04:00,2024-10-18T10:57:43.000+04:00,2024-10-18T13:15:15.000+04:00,2024-10-18T14:56:35.000+04:00,2024-10-18T17:36:18.000+04:00,2024-10-18T19:08:49.000+04:00
3856,Arnaud FOURQUIER,FINISHER,M1 H,MALE,RE,2024-10-18T01:09:53.000+04:00,2024-10-18T04:20:14.000+04:00,2024-10-18T04:47:28.000+04:00,2024-10-18T06:39:13.000+04:00,2024-10-18T08:02:43.000+04:00,2024-10-18T10:03:31.000+04:00,2024-10-18T10:39:49.000+04:00,2024-10-18T12:56:11.000+04:00,2024-10-18T14:40:28.000+04:00,2024-10-18T17:23:39.000+04:00,2024-10-18T19:10:00.000+04:00
3615,Martial NOMENJANAHARY,FINISHER,M1 H,MALE,MG,2024-10-18T01:09:53.000+04:00,2024-10-18T05:08:36.000+04:00,2024-10-18T05:48:59.000+04:00,2024-10-18T07:26:17.000+04:00,2024-10-18T08:48:02.000+04:00,2024-10-18T10:44:50.000+04:00,2024-10-18T11:19:00.000+04:00,2024-10-18T13:12:24.000+04:00,2024-10-18T15:06:06.000+04:00,2024-10-18T17:49:04.000+04:00,2024-10-18T19:11:51.000+04:00
3058,Zbigniew NOWICKI,FINISHER,M3 H,MALE,PL,2024-10-18T00:59:52.000+04:00,2024-10-18T04:23:45.000+04:00,2024-10-18T05:02:13.000+04:00,2024-10-18T07:01:42.000+04:00,2024-10-18T08:32:08.000+04:00,2024-10-18T10:39:51.000+04:00,2024-10-18T11:10:41.000+04:00,2024-10-18T13:17:19.000+04:00,2024-10-18T15:06:02.000+04:00,2024-10-18T17:40:44.000+04:00,2024-10-18T19:16:12.000+04:00
3705,Sarah PÉAULT,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:13:00.000+04:00,2024-10-18T04:37:41.000+04:00,2024-10-18T06:25:08.000+04:00,2024-10-18T07:37:37.000+04:00,2024-10-18T09:30:04.000+04:00,2024-10-18T10:03:33.000+04:00,2024-10-18T12:26:19.000+04:00,2024-10-18T14:31:38.000+04:00,2024-10-18T17:39:33.000+04:00,2024-10-18T19:16:16.000+04:00
4606,Florent LINAS,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:34:14.000+04:00,2024-10-18T05:10:59.000+04:00,2024-10-18T06:59:28.000+04:00,2024-10-18T08:19:53.000+04:00,2024-10-18T10:20:18.000+04:00,2024-10-18T10:57:18.000+04:00,2024-10-18T12:59:53.000+04:00,2024-10-18T14:59:34.000+04:00,2024-10-18T17:47:49.000+04:00,2024-10-18T19:29:04.000+04:00
3277,Chloé PALMARINI,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:25:08.000+04:00,2024-10-18T04:58:22.000+04:00,2024-10-18T06:52:33.000+04:00,2024-10-18T08:11:25.000+04:00,2024-10-18T10:14:42.000+04:00,2024-10-18T10:46:05.000+04:00,2024-10-18T12:51:36.000+04:00,2024-10-18T14:45:50.000+04:00,2024-10-18T17:36:10.000+04:00,2024-10-18T19:16:26.000+04:00
3278,Matthieu HERAULT,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:25:12.000+04:00,2024-10-18T04:58:38.000+04:00,2024-10-18T06:52:36.000+04:00,2024-10-18T08:11:23.000+04:00,2024-10-18T10:14:45.000+04:00,2024-10-18T10:46:02.000+04:00,2024-10-18T12:51:41.000+04:00,2024-10-18T14:46:02.000+04:00,2024-10-18T17:36:15.000+04:00,2024-10-18T19:16:26.000+04:00
4236,David DEPOORTER,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:06:28.000+04:00,2024-10-18T04:40:15.000+04:00,2024-10-18T06:37:21.000+04:00,2024-10-18T08:17:44.000+04:00,2024-10-18T10:25:47.000+04:00,2024-10-18T10:54:26.000+04:00,2024-10-18T13:09:02.000+04:00,2024-10-18T14:59:57.000+04:00,2024-10-18T17:46:34.000+04:00,2024-10-18T19:16:28.000+04:00
3558,Laure DUFLOT,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:32:03.000+04:00,2024-10-18T05:00:10.000+04:00,2024-10-18T07:01:09.000+04:00,2024-10-18T08:32:38.000+04:00,2024-10-18T10:49:23.000+04:00,2024-10-18T11:25:15.000+04:00,2024-10-18T13:34:43.000+04:00,2024-10-18T15:08:43.000+04:00,2024-10-18T17:42:23.000+04:00,2024-10-18T19:16:29.000+04:00
4129,Alice PAYET,FINISHER,M1 F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:10:18.000+04:00,2024-10-18T04:41:24.000+04:00,2024-10-18T06:29:03.000+04:00,2024-10-18T07:54:29.000+04:00,2024-10-18T09:52:08.000+04:00,2024-10-18T10:23:27.000+04:00,2024-10-18T12:39:17.000+04:00,2024-10-18T14:45:48.000+04:00,2024-10-18T17:31:13.000+04:00,2024-10-18T19:16:42.000+04:00
